#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.42754e-08 4.38518e-10 -1.15813e-10 8.625 8.875 53010
9.00 1.47383e-08 1.00792e-10 1.9191e-10 8.875 9.125 73920
9.25 0.000165802 2.73835e-05 4.63294e-05 9.125 9.375 278832
9.50 0.000116044 1.77494e-05 2.76733e-05 9.375 9.625 784148
9.75 4.05096e-05 1.31706e-05 1.01085e-05 9.625 9.875 1.95833e+06
10.00 4.64731e-05 3.14568e-05 2.42625e-05 9.875 10.125 3.05576e+06
10.25 0.000835049 0.000414204 0.000507503 10.125 10.375 2.35854e+06
10.50 0.00437714 0.0018804 0.00242858 10.375 10.625 1.51028e+06
10.75 0.00969357 0.00441277 0.00553659 10.625 10.875 940100
11.00 0.0155441 0.00509415 0.00837213 10.875 11.125 581648
11.25 0.0196014 0.00387327 0.0091745 11.125 11.375 350796
11.50 0.0200314 0.00269508 0.0073607 11.375 11.625 208570
11.75 0.0232522 0.0019423 0.00659277 11.625 11.875 123621
12.00 0.0363923 0.00263548 0.00766858 11.875 12.125 72553
12.25 0.071229 0.0034629 0.0143496 12.125 12.375 42332
12.50 0.139741 0.00783661 0.029561 12.375 12.625 24805
12.75 0.246413 0.0147083 0.0522485 12.625 12.875 14461
13.00 0.367366 0.0259093 0.0755703 12.875 13.125 8164
13.25 0.470354 0.0333654 0.0906325 13.125 13.375 4573
13.50 0.565022 0.0374134 0.111755 13.375 13.625 2493
13.75 0.636312 0.046567 0.113154 13.625 13.875 1335
14.00 0.703867 0.0475102 0.111435 13.875 14.125 672
14.25 0.758758 0.0468337 0.1183 14.125 14.375 327
14.50 0.781355 0.0471419 0.0998889 14.375 14.625 130
14.75 0.850903 0.0419763 0.0863121 14.625 14.875 49
15.00 0.789048 0.0543689 0.157726 14.875 15.125 6
15.25 0.944252 0.0199423 0.0613807 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
