#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44972e-08 2.51601e-10 1.66348e-10 8.625 8.875 28665
9.00 1.34101e-06 1.4713e-07 1.06376e-07 8.875 9.125 50844
9.25 9.81702e-05 2.45413e-05 2.86267e-05 9.125 9.375 243905
9.50 8.73183e-05 1.62227e-05 1.73266e-05 9.375 9.625 952396
9.75 4.68956e-05 1.53668e-05 9.20164e-06 9.625 9.875 2.71206e+06
10.00 6.7978e-05 4.12197e-05 3.04188e-05 9.875 10.125 3.75183e+06
10.25 0.000674308 0.000476936 0.000392155 10.125 10.375 2.68275e+06
10.50 0.00380271 0.00216431 0.00198626 10.375 10.625 1.68229e+06
10.75 0.00780745 0.00467661 0.00407766 10.625 10.875 1.04435e+06
11.00 0.0122211 0.00611257 0.0066595 10.875 11.125 635409
11.25 0.0147697 0.00559671 0.00741994 11.125 11.375 368066
11.50 0.0131595 0.00320022 0.00550258 11.375 11.625 213710
11.75 0.0123808 0.00239499 0.00426048 11.625 11.875 123312
12.00 0.017629 0.00183065 0.00521864 11.875 12.125 70805
12.25 0.0402433 0.0026603 0.0108586 12.125 12.375 40374
12.50 0.0907859 0.00748384 0.0242685 12.375 12.625 22463
12.75 0.169627 0.0188314 0.045901 12.625 12.875 12461
13.00 0.265339 0.0303315 0.0646117 12.875 13.125 6703
13.25 0.35403 0.0371407 0.0847757 13.125 13.375 3480
13.50 0.428589 0.0558662 0.100578 13.375 13.625 1715
13.75 0.497313 0.0693758 0.116305 13.625 13.875 800
14.00 0.598555 0.0664264 0.134756 13.875 14.125 329
14.25 0.661501 0.0733953 0.147428 14.125 14.375 125
14.50 0.737679 0.0621012 0.156622 14.375 14.625 27
14.75 0.832092 0.056204 0.132936 14.625 14.875 3
15.00 0.882386 0.0431029 0.130823 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
