#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.48704e-08 -2.63434e-11 4.47826e-10 8.625 8.875 27152
9.00 2.52283e-08 8.16645e-09 2.63093e-09 8.875 9.125 48573
9.25 0.000114376 1.67657e-05 3.01748e-05 9.125 9.375 229554
9.50 9.16501e-05 1.73882e-05 1.99964e-05 9.375 9.625 853096
9.75 4.44229e-05 1.399e-05 9.25016e-06 9.625 9.875 2.40018e+06
10.00 6.31552e-05 3.49912e-05 2.83588e-05 9.875 10.125 3.57136e+06
10.25 0.000720556 0.000505226 0.00041819 10.125 10.375 2.60075e+06
10.50 0.00407629 0.00211071 0.00209725 10.375 10.625 1.63905e+06
10.75 0.00834305 0.00439556 0.00446336 10.625 10.875 1.01863e+06
11.00 0.0128034 0.00604514 0.0068389 10.875 11.125 625386
11.25 0.0154169 0.00519626 0.00748759 11.125 11.375 365453
11.50 0.0138157 0.00313353 0.00536179 11.375 11.625 214051
11.75 0.0141064 0.00203667 0.00441175 11.625 11.875 124408
12.00 0.0212583 0.00211772 0.00568567 11.875 12.125 72167
12.25 0.0477463 0.00276149 0.0119656 12.125 12.375 41540
12.50 0.106912 0.00698036 0.0266413 12.375 12.625 23275
12.75 0.193705 0.0176715 0.0493532 12.625 12.875 13239
13.00 0.297646 0.0301768 0.0673475 12.875 13.125 7270
13.25 0.389793 0.0352297 0.0865875 13.125 13.375 3862
13.50 0.47152 0.0525011 0.103065 13.375 13.625 1971
13.75 0.539326 0.0601248 0.119371 13.625 13.875 992
14.00 0.624404 0.0615067 0.132249 13.875 14.125 430
14.25 0.689726 0.0611216 0.132792 14.125 14.375 179
14.50 0.755579 0.0673168 0.135184 14.375 14.625 38
14.75 0.771672 0.0858397 0.128341 14.625 14.875 10
15.00 0.9115 0.0359749 0.0802262 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
