#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.42451e-08 4.76215e-11 1.55772e-10 8.625 8.875 133924
9.00 1.41854e-08 1.96481e-10 -2.62848e-11 8.875 9.125 181410
9.25 2.17561e-05 4.1271e-06 9.75172e-06 9.125 9.375 397603
9.50 4.43141e-05 6.11347e-06 1.01316e-05 9.375 9.625 710603
9.75 6.71959e-05 8.74405e-06 6.19919e-06 9.625 9.875 628409
10.00 8.03769e-05 1.55393e-05 2.29368e-05 9.875 10.125 297816
10.25 0.000207108 9.89994e-05 7.63591e-05 10.125 10.375 116451
10.50 0.000511052 0.000440789 0.000260018 10.375 10.625 40401
10.75 0.000610539 0.000493557 0.000315595 10.625 10.875 13020
11.00 0.000857451 0.0006418 0.000501075 10.875 11.125 3702
11.25 0.00144122 0.00120293 0.000902802 11.125 11.375 855
11.50 0.00771496 0.00350284 0.00683368 11.375 11.625 175
11.75 0.00294834 0.00634725 0.00261333 11.625 11.875 23
12.00 2.6539e-05 0.000115901 2.6539e-05 11.875 12.125 4
12.25 0 0 0 12.125 12.375 0
12.50 0 0 0 12.375 12.625 0
12.75 0 0 0 12.625 12.875 0
13.00 0 0 0 12.875 13.125 0
13.25 0 0 0 13.125 13.375 0
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
