#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44125e-08 4.65272e-11 1.49922e-10 8.625 8.875 172944
9.00 1.01997e-06 5.22197e-07 3.30228e-07 8.875 9.125 281974
9.25 7.91075e-05 2.01658e-05 1.84793e-05 9.125 9.375 1.01466e+06
9.50 0.000109142 2.20308e-05 2.21895e-05 9.375 9.625 2.99359e+06
9.75 0.000100798 2.1249e-05 1.64714e-05 9.625 9.875 4.84864e+06
10.00 0.000175518 7.23069e-05 5.57189e-05 9.875 10.125 3.82102e+06
10.25 0.000728498 0.000516318 0.000434426 10.125 10.375 2.38637e+06
10.50 0.00263307 0.00191535 0.00162515 10.375 10.625 1.45114e+06
10.75 0.00465865 0.00311882 0.00266111 10.625 10.875 809949
11.00 0.00567114 0.00344251 0.00287511 10.875 11.125 428788
11.25 0.00667263 0.00383308 0.0032088 11.125 11.375 221740
11.50 0.00816284 0.00386772 0.00384134 11.375 11.625 111131
11.75 0.0101782 0.00393654 0.0046527 11.625 11.875 54262
12.00 0.0123453 0.00348069 0.00516417 11.875 12.125 25608
12.25 0.0158624 0.00438229 0.00618391 12.125 12.375 11141
12.50 0.0228511 0.00664978 0.0089443 12.375 12.625 4682
12.75 0.0327481 0.0113571 0.0125178 12.625 12.875 1674
13.00 0.056249 0.0221115 0.0222557 12.875 13.125 554
13.25 0.0939619 0.0493536 0.0325259 13.125 13.375 146
13.50 0.120755 0.049408 0.0651874 13.375 13.625 34
13.75 0.902689 0.0745903 0.225772 13.625 13.875 1
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
