#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.47058e-08 0 3.78209e-10 8.625 8.875 30889
9.00 1.47354e-08 1.92779e-11 2.67741e-10 8.875 9.125 55655
9.25 0.000100004 1.8096e-05 1.96123e-05 9.125 9.375 268326
9.50 7.49849e-05 1.53452e-05 1.12847e-05 9.375 9.625 1.10644e+06
9.75 5.18785e-05 1.41784e-05 1.21272e-05 9.625 9.875 3.04932e+06
10.00 7.70251e-05 3.80497e-05 3.2742e-05 9.875 10.125 3.9143e+06
10.25 0.000646541 0.000484433 0.000386474 10.125 10.375 2.74845e+06
10.50 0.00362287 0.00215223 0.00192521 10.375 10.625 1.71805e+06
10.75 0.0074825 0.00428977 0.00395056 10.625 10.875 1.06673e+06
11.00 0.0116042 0.00624233 0.0062619 10.875 11.125 640072
11.25 0.0141842 0.00555291 0.00710926 11.125 11.375 367892
11.50 0.0129782 0.00348365 0.00579837 11.375 11.625 211085
11.75 0.0118441 0.00252744 0.00427961 11.625 11.875 121146
12.00 0.0155308 0.00153828 0.00490681 11.875 12.125 68652
12.25 0.0331733 0.00291162 0.00960772 12.125 12.375 38568
12.50 0.077882 0.00707112 0.0227525 12.375 12.625 21297
12.75 0.143013 0.0186387 0.0400211 12.625 12.875 11525
13.00 0.231885 0.0309165 0.0618281 12.875 13.125 5981
13.25 0.311541 0.0403713 0.0822177 13.125 13.375 3007
13.50 0.38571 0.0542046 0.09739 13.375 13.625 1435
13.75 0.446562 0.0688457 0.118827 13.625 13.875 639
14.00 0.557839 0.0785869 0.141457 13.875 14.125 245
14.25 0.669884 0.0711981 0.156097 14.125 14.375 73
14.50 0.652352 0.124856 0.160439 14.375 14.625 11
14.75 0.878025 0.0546292 0.129796 14.625 14.875 2
15.00 0.851741 0.0615014 0.050447 14.875 15.125 1
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
