#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.42616e-08 1.35715e-10 2.68542e-10 8.625 8.875 20642
9.00 1.44281e-08 9.60965e-11 2.76848e-10 8.875 9.125 26051
9.25 2.55387e-05 3.72778e-06 4.11426e-06 9.125 9.375 51772
9.50 3.49385e-05 6.86188e-06 4.01776e-06 9.375 9.625 65873
9.75 1.22814e-05 4.01535e-06 2.32244e-06 9.625 9.875 41713
10.00 6.9812e-05 8.46326e-06 1.54738e-05 9.875 10.125 14728
10.25 1.70804e-05 2.10759e-05 1.7066e-05 10.125 10.375 3938
10.50 1.70209e-08 2.16744e-05 3.26601e-09 10.375 10.625 949
10.75 0.000182655 0.000138255 0.000182642 10.625 10.875 173
11.00 0.000547198 0.000211321 0.000547189 10.875 11.125 26
11.25 0 5.96046e-08 0 11.125 11.375 1
11.50 5.96046e-08 0 5.96046e-08 11.375 11.625 1
11.75 0 0 0 11.625 11.875 0
12.00 0 0 0 11.875 12.125 0
12.25 0 0 0 12.125 12.375 0
12.50 0 0 0 12.375 12.625 0
12.75 0 0 0 12.625 12.875 0
13.00 0 0 0 12.875 13.125 0
13.25 0 0 0 13.125 13.375 0
13.50 0 0 0 13.375 13.625 0
13.75 0 0 0 13.625 13.875 0
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
