#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44287e-08 6.28129e-11 1.3732e-10 8.625 8.875 137595
9.00 1.51364e-06 1.57972e-06 6.90884e-07 8.875 9.125 227611
9.25 8.321e-05 1.72827e-05 1.97705e-05 9.125 9.375 863226
9.50 9.71537e-05 2.32197e-05 1.89402e-05 9.375 9.625 2.68081e+06
9.75 9.48723e-05 1.83795e-05 1.65375e-05 9.625 9.875 4.76965e+06
10.00 0.000151979 7.18234e-05 4.7234e-05 9.875 10.125 3.99935e+06
10.25 0.000691251 0.000475303 0.000409556 10.125 10.375 2.57691e+06
10.50 0.00275159 0.001874 0.00172684 10.375 10.625 1.60116e+06
10.75 0.00513372 0.00324618 0.00291411 10.625 10.875 928197
11.00 0.00664483 0.00384909 0.00332123 10.875 11.125 502420
11.25 0.00787698 0.00403467 0.00359689 11.125 11.375 266581
11.50 0.00951263 0.00424713 0.00427723 11.375 11.625 139487
11.75 0.0115899 0.00393946 0.00513339 11.625 11.875 71363
12.00 0.0132806 0.00354973 0.00562337 11.875 12.125 35293
12.25 0.0177936 0.00380891 0.00671642 12.125 12.375 16686
12.50 0.0265755 0.00753146 0.00928856 12.375 12.625 7559
12.75 0.0413207 0.0126681 0.015703 12.625 12.875 3065
13.00 0.0753924 0.0260415 0.0300684 12.875 13.125 1146
13.25 0.105995 0.0428248 0.0378747 13.125 13.375 366
13.50 0.145057 0.0676287 0.0590297 13.375 13.625 106
13.75 0.151595 0.0795571 0.0572734 13.625 13.875 19
14.00 0 0 0 13.875 14.125 0
14.25 0 0 0 14.125 14.375 0
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
