#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44688e-08 3.03861e-10 1.33199e-10 8.625 8.875 28639
9.00 1.44354e-08 3.51023e-10 -7.98313e-11 8.875 9.125 50771
9.25 0.000109905 2.52524e-05 3.33095e-05 9.125 9.375 242504
9.50 8.54226e-05 1.66479e-05 1.73235e-05 9.375 9.625 943158
9.75 4.69414e-05 1.48727e-05 9.26203e-06 9.625 9.875 2.68667e+06
10.00 6.63129e-05 4.35406e-05 2.91809e-05 9.875 10.125 3.73834e+06
10.25 0.000677617 0.000477691 0.000394533 10.125 10.375 2.67676e+06
10.50 0.00382371 0.00214207 0.00199931 10.375 10.625 1.67938e+06
10.75 0.00785879 0.00465566 0.00409759 10.625 10.875 1.04230e+06
11.00 0.0122275 0.00603915 0.00665104 10.875 11.125 634854
11.25 0.0148104 0.00561083 0.00741422 11.125 11.375 367926
11.50 0.0131821 0.00320269 0.00546401 11.375 11.625 213826
11.75 0.0124196 0.00238481 0.00427748 11.625 11.875 123420
12.00 0.0178744 0.0018531 0.0052014 11.875 12.125 70925
12.25 0.0407855 0.00263513 0.0109759 12.125 12.375 40473
12.50 0.0921486 0.00747733 0.0245954 12.375 12.625 22503
12.75 0.170757 0.0184337 0.0460958 12.625 12.875 12545
13.00 0.268864 0.0304406 0.0648886 12.875 13.125 6748
13.25 0.356357 0.0366615 0.0851078 13.125 13.375 3511
13.50 0.433693 0.0562309 0.102452 13.375 13.625 1728
13.75 0.502445 0.0684349 0.116398 13.625 13.875 814
14.00 0.595871 0.0645338 0.132744 13.875 14.125 344
14.25 0.669243 0.0735396 0.148261 14.125 14.375 126
14.50 0.749308 0.0579736 0.159177 14.375 14.625 29
14.75 0.831996 0.056715 0.132964 14.625 14.875 3
15.00 0.882625 0.0436965 0.120263 14.875 15.125 2
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
