#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.4766e-08 -1.39924e-11 4.44276e-10 8.625 8.875 34077
9.00 1.46785e-08 1.23992e-10 1.53103e-10 8.875 9.125 55282
9.25 0.000184741 2.37718e-05 3.72825e-05 9.125 9.375 236417
9.50 0.000107069 1.96424e-05 2.93987e-05 9.375 9.625 758110
9.75 4.27038e-05 1.31106e-05 9.94734e-06 9.625 9.875 2.00433e+06
10.00 4.91595e-05 3.12612e-05 2.33514e-05 9.875 10.125 3.1413e+06
10.25 0.000820375 0.000405026 0.000500311 10.125 10.375 2.40517e+06
10.50 0.00435472 0.00203179 0.00238702 10.375 10.625 1.53637e+06
10.75 0.00935359 0.00440031 0.00528783 10.625 10.875 955946
11.00 0.0148213 0.0055804 0.00804225 10.875 11.125 591962
11.25 0.0183129 0.00403585 0.0088425 11.125 11.375 354720
11.50 0.0181395 0.00277541 0.00658208 11.375 11.625 210187
11.75 0.0205649 0.00202608 0.00615384 11.625 11.875 124322
12.00 0.0327438 0.00264343 0.0073935 11.875 12.125 72720
12.25 0.0660648 0.00365903 0.0140242 12.125 12.375 42355
12.50 0.132978 0.00767821 0.0294887 12.375 12.625 24604
12.75 0.237234 0.0152029 0.0519099 12.625 12.875 14354
13.00 0.352821 0.0253558 0.073021 12.875 13.125 7976
13.25 0.453053 0.0342917 0.0892986 13.125 13.375 4534
13.50 0.547432 0.0407736 0.113321 13.375 13.625 2398
13.75 0.627794 0.0485289 0.119362 13.625 13.875 1267
14.00 0.693907 0.047439 0.116875 13.875 14.125 623
14.25 0.740892 0.0525254 0.114716 14.125 14.375 302
14.50 0.788429 0.0444183 0.102719 14.375 14.625 108
14.75 0.845444 0.0430814 0.10184 14.625 14.875 42
15.00 0.82699 0.0457625 0.163769 14.875 15.125 5
15.25 0.950096 0.0169144 0.0383202 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
