#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.47084e-08 1.09832e-11 3.77814e-10 8.625 8.875 27135
9.00 1.43065e-08 5.12174e-10 -1.68177e-10 8.875 9.125 46783
9.25 0.000167557 1.82768e-05 4.19853e-05 9.125 9.375 216078
9.50 0.000105012 2.10562e-05 2.58894e-05 9.375 9.625 767198
9.75 4.27724e-05 1.40745e-05 8.94882e-06 9.625 9.875 2.11434e+06
10.00 5.62773e-05 3.35916e-05 2.54706e-05 9.875 10.125 3.31104e+06
10.25 0.000784404 0.000450165 0.000463746 10.125 10.375 2.4852e+06
10.50 0.00420496 0.00203564 0.0022906 10.375 10.625 1.57789e+06
10.75 0.00886862 0.00456017 0.00491335 10.625 10.875 981104
11.00 0.0136614 0.00566365 0.00733498 10.875 11.125 606247
11.25 0.0166574 0.00424867 0.00812835 11.125 11.375 360163
11.50 0.015729 0.00303613 0.00587975 11.375 11.625 212274
11.75 0.0173374 0.00188568 0.00532908 11.625 11.875 124797
12.00 0.0274195 0.0021807 0.00644849 11.875 12.125 72762
12.25 0.0583608 0.00329092 0.013007 12.125 12.375 42192
12.50 0.123349 0.00760185 0.0292936 12.375 12.625 24290
12.75 0.2227 0.0141081 0.0518714 12.625 12.875 13886
13.00 0.332409 0.028706 0.0717093 12.875 13.125 7837
13.25 0.428652 0.0370782 0.0897735 13.125 13.375 4290
13.50 0.524285 0.0445219 0.112249 13.375 13.625 2286
13.75 0.597556 0.0528067 0.121267 13.625 13.875 1178
14.00 0.65894 0.0524164 0.120902 13.875 14.125 540
14.25 0.727556 0.0551735 0.126299 14.125 14.375 251
14.50 0.759645 0.0545778 0.115796 14.375 14.625 76
14.75 0.805281 0.0459819 0.0962548 14.625 14.875 28
15.00 0.866341 0.037205 0.180931 14.875 15.125 2
15.25 0.947472 0.0190293 0.0446425 15.125 15.375 1
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
