#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.44309e-08 3.06025e-10 6.12053e-11 8.625 8.875 39928
9.00 1.48015e-08 2.50857e-11 2.6533e-10 8.875 9.125 61777
9.25 0.000173739 1.8417e-05 4.87451e-05 9.125 9.375 252486
9.50 0.000118749 1.75913e-05 2.77452e-05 9.375 9.625 768105
9.75 4.24134e-05 1.42245e-05 9.86111e-06 9.625 9.875 1.9819e+06
10.00 4.70964e-05 3.24524e-05 2.28399e-05 9.875 10.125 3.09998e+06
10.25 0.000824004 0.000407751 0.000502697 10.125 10.375 2.38347e+06
10.50 0.00436649 0.00192238 0.00240947 10.375 10.625 1.52418e+06
10.75 0.00949372 0.00427012 0.00540823 10.625 10.875 948624
11.00 0.0151716 0.00540839 0.00829231 10.875 11.125 587457
11.25 0.0189278 0.00393752 0.00904469 11.125 11.375 353027
11.50 0.0189918 0.00270642 0.00692626 11.375 11.625 209522
11.75 0.0217721 0.00198472 0.00638194 11.625 11.875 123967
12.00 0.0343978 0.00268224 0.00746222 11.875 12.125 72646
12.25 0.0683323 0.00357027 0.0142294 12.125 12.375 42330
12.50 0.136039 0.00789751 0.0292321 12.375 12.625 24677
12.75 0.241544 0.0151276 0.0515676 12.625 12.875 14399
13.00 0.360497 0.0250536 0.0744767 12.875 13.125 8062
13.25 0.460751 0.0337354 0.0887912 13.125 13.375 4568
13.50 0.555852 0.0413361 0.111502 13.375 13.625 2415
13.75 0.630733 0.0484339 0.113359 13.625 13.875 1305
14.00 0.700545 0.0465357 0.116304 13.875 14.125 636
14.25 0.749968 0.0513064 0.115142 14.125 14.375 314
14.50 0.784996 0.0454994 0.100973 14.375 14.625 125
14.75 0.853817 0.040138 0.0919571 14.625 14.875 42
15.00 0.788546 0.056429 0.155678 14.875 15.125 6
15.25 0.943384 0.0199767 0.0625768 15.125 15.375 2
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
