#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.45169e-08 4.18874e-11 2.22188e-10 8.625 8.875 98184
9.00 4.32913e-06 6.31045e-07 7.28639e-07 8.875 9.125 167036
9.25 9.26394e-05 2.06209e-05 2.73545e-05 9.125 9.375 676680
9.50 9.32935e-05 2.0627e-05 1.73714e-05 9.375 9.625 2.28397e+06
9.75 8.18339e-05 2.05192e-05 1.57527e-05 9.625 9.875 4.48667e+06
10.00 0.00013317 6.13273e-05 4.50812e-05 9.875 10.125 4.13437e+06
10.25 0.000652904 0.000430409 0.000387197 10.125 10.375 2.73502e+06
10.50 0.00285786 0.00181179 0.0017612 10.375 10.625 1.70805e+06
10.75 0.0056582 0.00335312 0.00320789 10.625 10.875 1.02439e+06
11.00 0.00779125 0.00442574 0.00385646 10.875 11.125 566063
11.25 0.00951806 0.00444532 0.00434255 11.125 11.375 308462
11.50 0.0109095 0.00452325 0.00483087 11.375 11.625 166836
11.75 0.0123685 0.0032978 0.00551448 11.625 11.875 88923
12.00 0.0138639 0.00293096 0.00554699 11.875 12.125 46020
12.25 0.0185592 0.0036487 0.00658692 12.125 12.375 23191
12.50 0.0333303 0.00714063 0.0119537 12.375 12.625 11181
12.75 0.0601631 0.0159978 0.0224955 12.625 12.875 5135
13.00 0.0940056 0.0243785 0.0356327 12.875 13.125 2123
13.25 0.147427 0.0412862 0.0565352 13.125 13.375 814
13.50 0.221528 0.0628999 0.0830663 13.375 13.625 272
13.75 0.271172 0.0804629 0.110103 13.625 13.875 72
14.00 0.454562 0.0507408 0.143244 13.875 14.125 7
14.25 0.113468 0.0770363 0.0617594 14.125 14.375 1
14.50 0 0 0 14.375 14.625 0
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
