#Peak halo masses in Msun
#Average fraction of mass accreted from galaxy mergers as opposed to formed in situ.
#Log10(HM) F_ex_situ Err+ Err- HM_Left_Edge HM_Right_Edge Bestfit_Halo_Counts
8.00 0 0 0 7.875 8.125 0
8.25 0 0 0 8.125 8.375 0
8.50 0 0 0 8.375 8.625 0
8.75 1.42913e-08 2.74258e-10 -3.58842e-11 8.625 8.875 69763
9.00 1.43951e-08 2.35492e-10 -4.18439e-11 8.875 9.125 122504
9.25 0.000101631 2.44469e-05 2.9109e-05 9.125 9.375 530683
9.50 8.61253e-05 1.48984e-05 1.99421e-05 9.375 9.625 1.92402e+06
9.75 7.32333e-05 1.75321e-05 1.46377e-05 9.625 9.875 4.12492e+06
10.00 0.000111213 5.33196e-05 3.74213e-05 9.875 10.125 4.18145e+06
10.25 0.000626206 0.000414484 0.000383663 10.125 10.375 2.81028e+06
10.50 0.0030208 0.00180409 0.0018215 10.375 10.625 1.75226e+06
10.75 0.0061017 0.00349226 0.00341803 10.625 10.875 1.07176e+06
11.00 0.00889144 0.00523608 0.00451687 10.875 11.125 605566
11.25 0.0110531 0.00532091 0.0051495 11.125 11.375 335338
11.50 0.0120002 0.00453017 0.00533188 11.375 11.625 185249
11.75 0.0125217 0.00318834 0.00520894 11.625 11.875 101363
12.00 0.0138204 0.00212201 0.00524228 11.875 12.125 54556
12.25 0.0210983 0.00325969 0.00733515 12.125 12.375 28392
12.50 0.0394971 0.00721581 0.0130838 12.375 12.625 14548
12.75 0.0785109 0.0148511 0.02787 12.625 12.875 6990
13.00 0.124259 0.0282167 0.042093 12.875 13.125 3215
13.25 0.174535 0.0426434 0.0579912 13.125 13.375 1327
13.50 0.248967 0.0645231 0.0819333 13.375 13.625 508
13.75 0.338751 0.0854864 0.122476 13.625 13.875 163
14.00 0.429595 0.107701 0.159855 13.875 14.125 35
14.25 0.536338 0.110382 0.118489 14.125 14.375 4
14.50 0.331576 0.272172 0.237199 14.375 14.625 1
14.75 0 0 0 14.625 14.875 0
15.00 0 0 0 14.875 15.125 0
15.25 0 0 0 15.125 15.375 0
15.50 0 0 0 15.375 15.625 0
15.75 0 0 0 15.625 15.875 0
