#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -4.827229 4.827229 0.141789 -4.919591 0.598300 0.154458 -4.859228 0.847898 0.153904 0.000000 0.000000 4.568045 0.000000 0.000000 4.419781 -4.795261 4.795261 0.136343 0.000000 0.000000 4.375586 -4.601684 0.297657 0.178799 -4.687270 0.294192 0.175618 -4.500380 0.384028 0.286405 0.000000 0.000000 4.737854 -4.406080 4.406080 0.096768 -4.414648 0.330853 0.293367 0.000000 0.000000 4.494615
9.300000 -4.625884 0.268026 0.186460 -4.712584 0.284163 0.196985 -4.659849 0.341824 0.225267 0.000000 0.000000 4.894620 -4.478225 0.250356 0.150638 -4.598648 0.336326 0.188224 0.000000 0.000000 4.666680 -4.398145 0.242718 0.182525 -4.479739 0.247487 0.189896 -4.314866 0.261514 0.277276 0.000000 0.000000 4.672211 -4.207349 0.177691 0.200186 -4.235150 0.220917 0.272694 0.000000 0.000000 4.408786
9.500000 -4.424543 0.242064 0.170591 -4.505579 0.253873 0.180113 -4.460474 0.301257 0.207507 0.000000 0.000000 4.726225 -4.277115 0.227088 0.134663 -4.402037 0.301723 0.173207 0.000000 0.000000 4.487117 -4.194610 0.204917 0.171654 -4.272212 0.216901 0.174935 -4.129362 0.230682 0.258337 -4.626975 4.626975 -0.072259 -4.008622 0.162561 0.186121 -4.055664 0.199897 0.250918 -3.965206 3.965206 0.276041
9.700000 -4.223211 0.220254 0.152977 -4.298583 0.225586 0.163242 -4.261105 0.260657 0.186738 -4.629817 0.630106 0.001309 -4.076010 0.206590 0.119205 -4.205434 0.267088 0.156314 -4.027343 0.491182 0.284876 -3.991083 0.186936 0.160795 -4.064691 0.189903 0.157116 -3.943875 0.201709 0.233298 -4.411382 0.570731 -0.026129 -3.809900 0.150776 0.167342 -3.876197 0.172774 0.222670 -3.797062 0.413816 0.269967
9.900000 -4.021900 0.190846 0.136806 -4.091603 0.197273 0.146599 -4.061751 0.220097 0.160699 -4.415390 0.576412 0.000000 -3.874918 0.188868 0.105313 -4.008846 0.232395 0.131796 -3.858934 0.385396 0.252012 -3.787573 0.163402 0.147518 -3.857186 0.164071 0.139307 -3.758420 0.163112 0.208251 -4.195801 0.512839 -0.017725 -3.611191 0.139786 0.149675 -3.696758 0.154309 0.189316 -3.628109 0.387299 0.227804
10.100000 -3.820631 0.158214 0.117725 -3.884660 0.165507 0.124789 -3.862428 0.184647 0.134648 -4.200992 4.200992 -0.048741 -3.673852 0.159271 0.091421 -3.812288 0.197612 0.118418 -3.688821 3.688821 0.225754 -3.584099 0.130861 0.133271 -3.649714 0.136282 0.127620 -3.573011 0.140072 0.177729 -3.980248 0.478322 -0.010297 -3.412511 0.126826 0.142342 -3.517334 0.134780 0.164618 -3.457535 0.359064 0.216376
10.300000 -3.619450 0.130579 0.099462 -3.677793 0.131496 0.103221 -3.663161 0.147197 0.108579 0.000000 0.000000 3.910410 -3.472847 0.134482 0.077536 -3.615780 0.160971 0.101326 0.000000 0.000000 3.719718 -3.380703 0.109614 0.124646 -3.442312 0.125776 0.121566 -3.387628 0.117461 0.143702 0.000000 0.000000 3.729780 -3.213895 0.100642 0.126462 -3.337814 0.110204 0.141572 0.000000 0.000000 3.492388
10.500000 -3.418449 0.105633 0.080140 -3.471091 0.103942 0.088674 -3.463978 0.111490 0.088647 0.000000 0.000000 3.713188 -3.271975 0.107611 0.063450 -3.419317 0.120136 0.078927 0.000000 0.000000 3.524224 -3.177474 0.104640 0.121469 -3.235063 0.110656 0.116905 -3.202080 0.104663 0.133651 0.000000 0.000000 3.512392 -3.015419 0.095598 0.114999 -3.157767 0.099610 0.123794 0.000000 0.000000 3.305472
10.700000 -3.217775 0.081644 0.061918 -3.264729 0.078547 0.065810 -3.264797 0.076548 0.067597 0.000000 0.000000 3.526394 -3.071373 0.083158 0.049888 -3.222716 0.083997 0.061692 0.000000 0.000000 3.332756 -2.974588 0.099336 0.108738 -3.028137 0.104741 0.101351 -3.015640 0.095578 0.106861 0.000000 0.000000 3.311624 -2.817233 0.088805 0.112189 -2.975960 0.102618 0.103231 -2.920964 0.438275 0.197488
10.900000 -3.017472 0.055625 0.041350 -3.058974 0.053858 0.046909 -3.065031 0.051169 0.052106 0.000000 0.000000 3.330594 -2.871217 0.057861 0.037554 -3.025138 0.057827 0.038527 -2.960601 0.279633 0.188501 -2.772323 0.103694 0.109909 -2.821837 0.108124 0.100478 -2.826317 0.091483 0.110642 0.000000 0.000000 3.123287 -2.619553 0.097307 0.109980 -2.789641 0.105616 0.106149 -2.728022 0.265848 0.214170
