#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -4.191376 0.329203 0.275895 -4.200403 0.329195 0.265120 -4.262106 0.341379 0.216588 -4.379153 0.589447 0.415299 -4.102204 0.306083 0.277327 -4.224337 0.307215 0.237515 -4.076972 0.398718 0.606018 -3.934144 0.304130 0.295348 -3.940773 0.317123 0.293461 -4.017844 0.334997 0.231242 -4.101660 0.523868 0.420745 -3.791414 0.255885 0.334722 -3.997016 0.319337 0.246088 -3.819869 0.422600 0.576410
9.300000 -4.007893 0.287661 0.250446 -4.016345 0.283456 0.240823 -4.071706 0.300462 0.196589 -4.199195 0.568153 0.378059 -3.924990 0.275018 0.251801 -4.036487 0.275409 0.212709 -3.924118 0.397779 0.547113 -3.749228 0.273072 0.270793 -3.755643 0.273140 0.267203 -3.824780 0.299133 0.209481 -3.923053 0.493713 0.386538 -3.617088 0.232536 0.303417 -3.805779 0.290258 0.226174 -3.666128 0.391297 0.532272
9.500000 -3.824409 0.255405 0.224997 -3.832286 0.247466 0.213012 -3.881306 0.268632 0.175173 -4.019238 0.478533 0.357515 -3.747776 0.243171 0.226276 -3.848638 0.238971 0.190792 -3.771265 0.341624 0.486188 -3.564312 0.248452 0.248177 -3.570513 0.254200 0.241618 -3.631716 0.263268 0.193677 -3.744445 0.431443 0.352538 -3.442762 0.205840 0.272121 -3.614542 0.253617 0.194836 -3.512387 0.289438 0.492666
9.700000 -3.640926 0.231096 0.198617 -3.648227 0.228391 0.195299 -3.690907 0.242414 0.151615 -3.839282 0.430069 0.315766 -3.570561 0.215430 0.202173 -3.660788 0.217259 0.174290 -3.618413 0.311045 0.440845 -3.379397 0.214388 0.218225 -3.385384 0.219717 0.216350 -3.438653 0.232718 0.179581 -3.565838 0.403380 0.318121 -3.268435 0.186786 0.240153 -3.423305 0.224246 0.175464 -3.358648 0.275331 0.435331
9.900000 -3.457443 0.201181 0.171942 -3.464170 0.193319 0.176629 -3.500507 0.203636 0.142704 -3.659326 0.389925 0.272493 -3.393347 0.195752 0.177129 -3.472940 0.183916 0.159614 -3.465565 0.297769 0.388775 -3.194482 0.185262 0.207376 -3.200254 0.194094 0.198212 -3.245589 0.216972 0.164371 -3.387232 0.398796 0.283945 -3.094109 0.171079 0.199194 -3.232068 0.211556 0.158259 -3.204910 0.271200 0.389103
10.100000 -3.273962 0.162940 0.148700 -3.280113 0.162371 0.157593 -3.310109 0.181584 0.119799 -3.479372 0.353823 0.245463 -3.216134 0.173336 0.152546 -3.285094 0.163332 0.143458 -3.312722 0.290914 0.332459 -3.009567 0.176033 0.184772 -3.015126 0.172368 0.179767 -3.052525 0.205318 0.147806 -3.208628 0.357120 0.254662 -2.919783 0.154331 0.183162 -3.040830 0.194162 0.141054 -3.051177 0.262619 0.335083
10.300000 -3.090484 0.137408 0.129765 -3.096059 0.134440 0.141013 -3.119714 0.157661 0.101650 -3.299425 0.348272 0.208116 -3.038922 0.139255 0.129985 -3.097254 0.142306 0.117418 -3.159891 0.258121 0.271043 -2.824656 0.147437 0.159307 -2.829998 0.161047 0.151466 -2.859462 0.184833 0.134245 -3.030031 0.339247 0.215494 -2.745459 0.141705 0.175465 -2.849591 0.182819 0.134495 -2.897452 0.257876 0.294075
10.500000 -2.907018 0.112086 0.115783 -2.912014 0.115271 0.119154 -2.929330 0.127763 0.085332 -3.119495 0.301178 0.170775 -2.861717 0.113908 0.117943 -2.909432 0.113034 0.101214 -3.007079 0.233626 0.220707 -2.639753 0.153882 0.150634 -2.644876 0.161360 0.150775 -2.666400 0.168037 0.123194 -2.851449 0.312761 0.218696 -2.571140 0.140188 0.170473 -2.658348 0.168250 0.128159 -2.743743 0.233758 0.259764
10.700000 -2.723584 0.090250 0.095925 -2.727997 0.091774 0.102151 -2.738976 0.106647 0.077821 -2.939606 0.275691 0.170867 -2.684531 0.094636 0.101523 -2.721656 0.090677 0.088496 -2.854303 0.224507 0.206218 -2.454876 0.143064 0.150297 -2.459769 0.143476 0.150488 -2.473344 0.159155 0.125308 -2.672912 0.282593 0.196307 -2.396836 0.138847 0.161804 -2.467095 0.152642 0.128039 -2.590064 0.231339 0.224706
10.900000 -2.540243 0.085703 0.094276 -2.544058 0.085124 0.091588 -2.548709 0.103903 0.075752 -2.759823 0.260325 0.180854 -2.507408 0.091102 0.094959 -2.534006 0.086877 0.089928 -2.701591 0.207494 0.188503 -2.270074 0.130342 0.153912 -2.274711 0.129067 0.149458 -2.280312 0.152436 0.136407 -2.494493 0.307134 0.188949 -2.222584 0.127376 0.155985 -2.275834 0.155987 0.138196 -2.436442 0.236688 0.224255
11.100000 -2.357166 0.066247 0.094943 -2.360349 0.067379 0.095322 -2.358695 0.088898 0.082229 -2.580310 0.259784 0.170280 -2.330480 0.077587 0.098331 -2.346698 0.077773 0.092668 -2.548995 0.243840 0.173852 -2.085490 0.132847 0.167091 -2.089806 0.131581 0.162030 -2.087391 0.156831 0.146923 -2.316388 0.281382 0.185424 -2.048506 0.137944 0.169669 -2.084617 0.149711 0.146063 -2.282931 0.251826 0.199344
11.300000 -2.174840 0.065467 0.102291 -2.177305 0.064230 0.102978 -2.169418 0.077653 0.090658 -2.401484 0.268922 0.166090 -2.154169 0.069133 0.112682 -2.160318 0.067483 0.095998 -2.396609 0.285522 0.146932 -1.901541 0.134009 0.163233 -1.905375 0.135888 0.164424 -1.894926 0.151677 0.159074 -2.139121 0.305181 0.185404 -1.874998 0.141240 0.168863 -1.893739 0.148553 0.161690 -2.129632 0.315013 0.174776
11.500000 -1.994655 0.070387 0.130312 -1.996185 0.068463 0.127898 -1.982298 0.078612 0.121370 -2.224395 0.269301 0.178485 -1.979788 0.070763 0.129159 -1.976452 0.071975 0.119619 -2.244603 0.293894 0.147996 -1.719437 0.132266 0.179130 -1.722420 0.136930 0.175552 -1.704171 0.142583 0.165647 -1.964076 0.307092 0.199814 -1.703370 0.130903 0.188864 -1.704331 0.136966 0.169649 -1.976741 0.301820 0.180963
11.700000 -1.820526 0.075647 0.173719 -1.820579 0.078085 0.170868 -1.801408 0.091762 0.146317 -2.051661 0.355949 0.199289 -1.811395 0.081133 0.152546 -1.799311 0.085954 0.147063 -2.093281 0.383803 0.147579 -1.542644 0.118584 0.207457 -1.544017 0.118184 0.203061 -1.519416 0.142277 0.199997 -1.794856 0.478742 0.225412 -1.537860 0.123167 0.206602 -1.520237 0.141580 0.196460 -1.824627 0.448389 0.185651
11.900000 -1.662978 0.080996 0.221794 -1.660301 0.084478 0.220541 -1.637792 0.092955 0.201311 -1.889585 1.889585 0.275640 0.000000 0.000000 0.000000 -1.639428 0.089911 0.195663 -1.943188 1.943188 0.194324 -1.380696 0.115336 0.246171 -1.379308 0.112600 0.257085 -1.354301 0.136104 0.243439 -1.640403 1.640403 0.302776 0.000000 0.000000 0.000000 -1.353371 0.133463 0.246421 -1.673997 1.673997 0.254378
12.100000 -1.546680 0.108299 0.334054 -1.539087 0.102913 0.345899 -1.517469 0.116850 0.287293 0.000000 0.000000 1.693079 0.000000 0.000000 0.000000 -1.519763 0.115513 0.285002 0.000000 0.000000 1.678531 -1.256881 0.137312 0.358808 -1.252595 0.137795 0.368051 -1.245661 0.174367 0.339737 0.000000 0.000000 1.416488 0.000000 0.000000 0.000000 -1.235543 0.169683 0.339516 0.000000 0.000000 1.405455
12.300000 -1.513238 0.170798 0.550520 -1.499099 0.164835 0.539937 0.000000 0.000000 1.448063 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -1.476624 1.476624 0.247988 0.000000 0.000000 0.000000 -1.213296 0.159911 0.522627 -1.211785 0.164109 0.525022 0.000000 0.000000 1.191860 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -1.224931 1.224931 0.205841 0.000000 0.000000 0.000000
12.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
