#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -4.776507 0.309944 0.200989 -4.866053 0.316926 0.210848 -4.832477 0.399539 0.213516 0.000000 0.000000 4.892030 -4.611936 0.283231 0.169216 -4.772351 0.396397 0.183749 0.000000 0.000000 4.809641 -4.543243 0.264948 0.183067 -4.616282 0.261395 0.208678 -4.486062 0.287560 0.269140 0.000000 0.000000 4.779829 -4.325487 0.223725 0.190379 -4.402239 0.256836 0.291343 0.000000 0.000000 4.533552
9.300000 -4.582725 0.279368 0.183111 -4.666702 0.285588 0.195011 -4.637281 0.364197 0.193573 0.000000 0.000000 4.832089 -4.421356 0.254545 0.153102 -4.579834 0.361078 0.167120 0.000000 0.000000 4.629927 -4.347560 0.247231 0.174139 -4.417378 0.237205 0.196094 -4.301916 0.255839 0.239100 0.000000 0.000000 4.625282 -4.137395 0.205760 0.177593 -4.224064 0.221740 0.259310 0.000000 0.000000 4.356463
9.500000 -4.388945 0.248778 0.162986 -4.467353 0.254237 0.177469 -4.442088 0.323686 0.177581 0.000000 0.000000 4.660845 -4.230777 0.229396 0.136988 -4.387320 0.327421 0.156941 0.000000 0.000000 4.449532 -4.151880 0.232370 0.164363 -4.218476 0.224912 0.180474 -4.117774 0.220699 0.203567 0.000000 0.000000 4.465666 -3.949304 0.187795 0.168123 -4.045893 0.201402 0.232111 0.000000 0.000000 4.188323
9.700000 -4.195170 0.218164 0.146667 -4.268009 0.222865 0.159923 -4.246898 0.287288 0.160507 0.000000 0.000000 4.522281 -4.040202 0.205941 0.120872 -4.194809 0.293734 0.141937 0.000000 0.000000 4.284400 -3.956204 0.208226 0.147079 -4.019578 0.200283 0.161280 -3.933641 0.205026 0.193795 -4.359236 0.551526 0.000151 -3.761215 0.170358 0.156579 -3.867733 0.181799 0.198991 -3.791322 0.417053 0.229333
9.900000 -4.001409 0.187506 0.132387 -4.068676 0.191452 0.142370 -4.051717 0.244385 0.144285 0.000000 0.000000 4.349092 -3.849632 0.182445 0.104762 -4.002309 0.251372 0.122253 0.000000 0.000000 4.095991 -3.760539 0.178068 0.135400 -3.820689 0.174640 0.142523 -3.749526 0.173146 0.175899 -4.154335 0.501264 0.000000 -3.573134 0.144030 0.140995 -3.689589 0.163556 0.176852 -3.628042 0.382428 0.216174
10.100000 -3.807673 0.158704 0.114718 -3.869365 0.165170 0.124802 -3.856555 0.198610 0.125249 0.000000 0.000000 4.145818 -3.659078 0.159977 0.090149 -3.809828 0.207610 0.106790 0.000000 0.000000 3.905571 -3.564896 0.141768 0.124280 -3.621820 0.139812 0.133178 -3.565439 0.159369 0.165342 -3.949453 0.535671 0.000000 -3.385069 0.123307 0.131275 -3.511464 0.157424 0.157541 -3.464083 0.358482 0.191485
10.300000 -3.613994 0.136981 0.096954 -3.670103 0.141712 0.107936 -3.661430 0.153597 0.106199 0.000000 0.000000 3.940414 -3.468558 0.145397 0.075197 -3.617386 0.163730 0.089189 -3.534906 3.534906 0.184551 -3.369302 0.109607 0.111964 -3.422993 0.104700 0.121067 -3.381385 0.121325 0.137756 0.000000 0.000000 3.689735 -3.197038 0.113231 0.117963 -3.333321 0.125431 0.144254 -3.298836 3.298836 0.167635
10.500000 -3.420434 0.114146 0.080600 -3.470947 0.118238 0.093666 -3.466376 0.121386 0.087132 0.000000 0.000000 3.747004 -3.278116 0.126355 0.059610 -3.425007 0.122773 0.074382 -3.368205 3.368205 0.174519 -3.173812 0.105576 0.106935 -3.224259 0.100740 0.112038 -3.197313 0.093044 0.123749 0.000000 0.000000 3.505299 -3.009088 0.108592 0.106249 -3.154989 0.092724 0.123169 -3.131415 3.131415 0.151951
10.700000 -3.227115 0.091393 0.067052 -3.272021 0.089740 0.074382 -3.271412 0.086110 0.068828 0.000000 0.000000 3.546272 -3.087844 0.106921 0.047366 -3.232672 0.089105 0.060165 -3.198298 0.277650 0.162113 -2.978550 0.096676 0.104664 -3.025730 0.096644 0.102300 -3.012953 0.085996 0.111037 0.000000 0.000000 3.315327 -2.821313 0.103167 0.094997 -2.975907 0.097874 0.105997 -2.960773 0.269546 0.151612
10.900000 -3.034213 0.069881 0.050758 -3.073560 0.065954 0.053891 -3.076411 0.060383 0.056893 -3.363492 3.363492 -0.000354 -2.897929 0.077085 0.039137 -3.040145 0.063771 0.049127 -3.024473 0.232698 0.148787 -2.783753 0.096634 0.098008 -2.827633 0.100221 0.096399 -2.827446 0.090775 0.099000 -3.131017 3.131017 0.000000 -2.633911 0.094425 0.102551 -2.794689 0.099381 0.094599 -2.786082 0.250108 0.164607
