#HM Med_All Med_Cen Med_Sat Med_SF Med_Q Cen-All Sat-All SF-All Q-All Cen-Sat SF-Q True True_Cen
9.100000 0.281508 0.371053 0.116938 0.277352 0.000000 0.000000 -0.164570 0.000000 0.000000 0.254116 0.000000 0.048245 0.121284
9.300000 0.087731 0.171708 -0.073629 0.084841 0.000000 0.083977 -0.161360 0.000000 0.000000 0.245337 0.000000 -0.147420 -0.077604
9.500000 -0.105831 -0.027455 -0.263594 -0.107457 0.000000 0.078376 -0.157763 -0.001626 0.000000 0.236139 0.000000 -0.342573 -0.276045
9.700000 -0.282823 -0.216243 -0.340159 -0.283184 0.000000 0.066580 -0.057336 0.000000 0.000000 0.123916 0.000000 -0.419463 -0.376566
9.900000 -0.133397 -0.095413 -0.102245 -0.132499 0.000000 0.037983 0.031152 0.000897 0.000000 0.006831 0.000000 -0.125608 -0.094734
10.100000 0.021028 0.057628 -0.000188 0.023182 0.000000 0.036600 -0.021216 0.002154 0.000000 0.057816 0.000000 0.025455 0.057112
10.300000 0.049395 0.075211 0.029218 0.052786 0.347517 0.025816 -0.020177 0.003391 0.298121 0.045993 -0.294730 0.051234 0.075585
10.500000 0.040021 0.043046 0.051114 0.044587 0.219486 0.003025 0.011092 0.004565 0.179465 -0.008068 -0.174899 0.039225 0.044043
10.700000 0.018329 0.009748 0.026317 0.023869 0.102974 -0.008582 0.007987 0.005539 0.084645 -0.016569 -0.079105 0.014276 0.010057
10.900000 0.003260 -0.009904 0.019929 0.009145 0.104230 -0.013165 0.016669 0.005885 0.100970 -0.029833 -0.095085 -0.003359 -0.009588
11.100000 -0.007381 -0.021229 0.015207 -0.002681 0.068748 -0.013848 0.022588 0.004700 0.076129 -0.036436 -0.071429 -0.014714 -0.021268
11.300000 -0.019878 -0.031715 0.000840 -0.018911 0.038226 -0.011837 0.020718 0.000967 0.058104 -0.032555 -0.057137 -0.026203 -0.029581
11.500000 -0.030802 -0.036409 -0.010015 -0.034829 -0.033973 -0.005608 0.020786 -0.004028 -0.003171 -0.026394 -0.000856 -0.037154 -0.034763
11.700000 -0.033514 -0.031800 -0.013129 -0.039290 -0.073832 0.001714 0.020386 -0.005776 -0.040318 -0.018671 0.034542 -0.031114 -0.025755
11.900000 -0.019993 -0.013531 -0.000946 -0.017571 -0.057295 0.006462 0.019047 0.002422 -0.037302 -0.012585 0.039723 -0.011461 -0.002234
12.100000 -0.007772 -0.004600 0.003642 0.005324 0.016359 0.003172 0.011414 0.013096 0.024131 -0.008242 -0.011036 -0.000485 0.005561
12.300000 -0.009680 -0.012822 0.002264 0.015056 0.037318 -0.003142 0.011944 0.024736 0.046998 -0.015086 -0.022262 -0.003598 -0.003942
12.500000 -0.019579 -0.024031 -0.000528 0.004638 0.048206 -0.004452 0.019050 0.024217 0.067785 -0.023502 -0.043568 -0.011698 -0.017089
12.700000 -0.022280 -0.020188 -0.034467 0.023927 0.040607 0.002092 -0.012187 0.046206 0.062887 0.014279 -0.016680 -0.015390 -0.018335
12.900000 -0.008531 -0.009822 0.029329 -0.006170 0.031201 -0.001290 0.037861 0.002361 0.039732 -0.039151 -0.037371 -0.003099 -0.000603
13.100000 0.006110 0.009056 -0.041991 0.025198 0.025303 0.002945 -0.048101 0.019088 0.019193 0.051046 -0.000105 0.005629 0.012906
13.300000 0.023870 0.020717 0.000000 -0.004270 0.022284 -0.003153 0.000000 -0.028140 -0.001586 0.000000 -0.026554 0.013968 0.013894
13.500000 -0.014544 -0.028413 0.000000 0.084634 -0.057589 -0.013869 0.000000 0.099178 -0.043045 0.000000 0.142223 -0.025988 -0.023172
13.700000 0.030586 0.024733 0.000000 0.000000 -0.067653 0.000000 0.000000 0.000000 -0.098239 0.000000 0.000000 0.016979 0.020577
13.900000 -0.040020 -0.045357 0.000000 0.000000 -0.136807 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.014026 0.018388
14.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
