#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -4.088119 0.405058 0.365970 -4.071394 0.378240 0.389066 -4.126345 0.389045 0.345398 -4.271476 0.725301 0.515015 -4.069891 0.386968 0.441985 -4.085053 0.346348 0.379699 -3.921911 0.452605 0.809070 -3.823667 0.427987 0.432603 -3.837834 0.429181 0.405182 -3.864273 0.385340 0.390190 -3.982293 0.737931 0.536299 -3.757521 0.361006 0.457339 -3.865923 0.398954 0.378699 -3.650036 0.423583 0.815322
9.300000 -3.895637 0.365625 0.335397 -3.880410 0.355110 0.359198 -3.929497 0.355737 0.321739 -4.081634 0.621399 0.461119 -3.878676 0.349735 0.399482 -3.891570 0.310570 0.322284 -3.769127 0.354828 0.748998 -3.629696 0.385071 0.390469 -3.642784 0.382246 0.386464 -3.665629 0.356833 0.350297 -3.793983 0.609571 0.486431 -3.569701 0.326594 0.417295 -3.667116 0.363189 0.338630 -3.496742 0.351683 0.747654
9.500000 -3.703156 0.318688 0.305371 -3.689426 0.305887 0.326094 -3.732649 0.322429 0.276628 -3.891792 0.543163 0.440459 -3.687460 0.304450 0.357988 -3.698087 0.274793 0.289128 -3.616343 0.328740 0.676006 -3.435725 0.330568 0.369746 -3.447735 0.341371 0.341597 -3.466985 0.314684 0.316736 -3.605672 0.532281 0.454206 -3.381881 0.293039 0.379086 -3.468309 0.320066 0.292048 -3.343447 0.324127 0.665319
9.700000 -3.510674 0.274559 0.275345 -3.498442 0.267326 0.297886 -3.535801 0.279111 0.237777 -3.701950 0.464927 0.390323 -3.496245 0.264252 0.308239 -3.504604 0.239015 0.255146 -3.463560 0.290534 0.605856 -3.241754 0.284603 0.329403 -3.252685 0.300495 0.301048 -3.268341 0.284002 0.289749 -3.417362 0.476535 0.395084 -3.194061 0.256134 0.352051 -3.269502 0.286811 0.272561 -3.190152 0.298162 0.580146
9.900000 -3.318193 0.241505 0.245320 -3.307459 0.218314 0.250844 -3.338954 0.245975 0.210005 -3.512109 0.386977 0.351118 -3.305029 0.218526 0.255419 -3.311122 0.209715 0.218046 -3.310778 0.271596 0.516133 -3.047784 0.252460 0.287287 -3.057635 0.256024 0.270355 -3.069697 0.251279 0.269558 -3.229053 0.433038 0.380016 -3.006242 0.224900 0.318450 -3.070695 0.258212 0.248734 -3.036859 0.273475 0.517339
10.100000 -3.125712 0.202125 0.208536 -3.116476 0.196092 0.215559 -3.142107 0.214186 0.167914 -3.322269 0.405186 0.303257 -3.113814 0.186984 0.232689 -3.117642 0.189656 0.183509 -3.157998 0.250614 0.444529 -2.853814 0.207846 0.267443 -2.862586 0.218744 0.257411 -2.871054 0.222301 0.246106 -3.040746 0.392171 0.331196 -2.818422 0.206974 0.283059 -2.871887 0.232475 0.234318 -2.883566 0.244205 0.441037
10.300000 -2.933236 0.154667 0.165275 -2.925496 0.151530 0.180444 -2.945265 0.174298 0.143295 -3.132435 0.367589 0.270844 -2.922602 0.157255 0.191216 -2.924169 0.147949 0.168922 -3.005222 0.245657 0.379252 -2.659846 0.196097 0.222483 -2.667538 0.205259 0.216331 -2.672410 0.205189 0.209282 -2.852445 0.358097 0.298058 -2.630604 0.183224 0.240388 -2.673079 0.219524 0.206940 -2.730277 0.238055 0.378613
10.500000 -2.740769 0.120218 0.150087 -2.734524 0.115112 0.155727 -2.748433 0.131046 0.131889 -2.942615 0.388537 0.249367 -2.731396 0.118702 0.163661 -2.730715 0.108360 0.145686 -2.852452 0.265223 0.315510 -2.465887 0.180050 0.209847 -2.472494 0.179880 0.214240 -2.473769 0.191319 0.201514 -2.664162 0.358194 0.265138 -2.442792 0.160218 0.230959 -2.474268 0.197315 0.190525 -2.576993 0.263682 0.310467
10.700000 -2.548336 0.099945 0.152036 -2.543579 0.095731 0.156563 -2.551639 0.112015 0.132216 -2.752836 0.387181 0.238996 -2.540217 0.099370 0.158668 -2.537316 0.101347 0.142847 -2.699695 0.311831 0.272408 -2.271952 0.166473 0.203217 -2.277466 0.169578 0.197438 -2.275139 0.189646 0.184932 -2.475933 0.370216 0.256509 -2.255001 0.163550 0.209373 -2.275456 0.188021 0.189775 -2.423720 0.296079 0.295532
10.900000 -2.356008 0.090100 0.141618 -2.352720 0.086468 0.146997 -2.354961 0.108921 0.120056 -2.563167 0.374586 0.216359 -2.349132 0.090226 0.149315 -2.344081 0.095570 0.132645 -2.546960 0.281723 0.217299 -2.078101 0.146812 0.214095 -2.082491 0.150163 0.209682 -2.076561 0.167447 0.203341 -2.287863 0.372915 0.246133 -2.067289 0.142914 0.219389 -2.076670 0.168805 0.205300 -2.270468 0.274094 0.249376
11.100000 -2.164013 0.076906 0.159294 -2.162138 0.076041 0.157672 -2.158660 0.106294 0.128961 -2.373806 0.355837 0.235829 -2.158378 0.072752 0.153155 -2.151325 0.098819 0.138308 -2.394268 0.370819 0.193860 -1.884515 0.147835 0.212081 -1.887705 0.151289 0.207399 -1.878217 0.162626 0.204180 -2.100257 0.389440 0.229961 -1.879881 0.146420 0.210072 -1.878051 0.156625 0.203688 -2.117257 0.356484 0.209659
11.300000 -1.973070 0.092940 0.179016 -1.972444 0.096185 0.179310 -1.963566 0.103888 0.151745 -2.185297 0.414365 0.256214 -1.968802 0.084216 0.172025 -1.959967 0.095048 0.154154 -2.241652 0.433601 0.190303 -1.691789 0.140615 0.232112 -1.693583 0.146996 0.224557 -1.680843 0.162067 0.215971 -1.914014 0.400488 0.276797 -1.693612 0.136081 0.225299 -1.680198 0.148895 0.219522 -1.964127 0.438599 0.206844
11.500000 -1.785437 0.108331 0.234110 -1.785582 0.108024 0.232872 -1.772307 0.106435 0.207350 -1.999137 1.999137 0.300053 -1.783371 0.115256 0.203954 -1.772667 0.110675 0.212772 -2.089176 2.089176 0.183988 -1.501819 0.133394 0.273330 -1.501785 0.131053 0.276851 -1.487357 0.167935 0.263842 -1.731731 1.731731 0.344917 -1.511611 0.151027 0.247174 -1.485442 0.170886 0.264490 -1.811157 1.811157 0.232186
11.700000 -1.608017 0.124335 0.331401 -1.607604 0.122618 0.328593 -1.592947 0.137601 0.290046 0.000000 0.000000 2.163766 0.000000 0.000000 0.000000 -1.596841 0.128826 0.286852 0.000000 0.000000 2.133620 -1.320550 0.143948 0.363335 -1.318015 0.139719 0.357867 -1.308791 0.171915 0.335684 0.000000 0.000000 1.935586 0.000000 0.000000 0.000000 -1.302358 0.163273 0.345461 0.000000 0.000000 1.930204
11.900000 -1.460202 0.145987 0.573015 -1.456026 0.150620 0.579123 -1.447885 0.166282 0.504238 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -1.451361 0.155334 0.510872 0.000000 0.000000 0.000000 -1.165325 0.150448 0.562920 -1.160564 0.155257 0.566274 -1.181836 0.208842 0.521057 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -1.159359 0.187818 0.539689 0.000000 0.000000 0.000000
12.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
