#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -4.008702 0.493228 0.442951 -3.974151 0.450568 0.493573 -4.019451 0.483174 0.454228 -4.198151 0.916743 0.617411 -4.040229 0.448025 0.558177 -3.975591 0.420852 0.476407 -3.797236 0.480942 1.070145 -3.738193 0.506428 0.555020 -3.760219 0.517548 0.506161 -3.736894 0.455228 0.530511 -3.895954 0.969655 0.622481 -3.726848 0.403379 0.586904 -3.754930 0.462481 0.509396 -3.511803 0.478030 0.983952
9.300000 -3.807612 0.435545 0.409454 -3.776261 0.391730 0.457406 -3.816477 0.433510 0.413582 -3.998280 0.762733 0.537254 -3.835666 0.392923 0.507196 -3.776768 0.374843 0.442990 -3.644433 0.370257 0.964209 -3.535557 0.436365 0.498942 -3.555557 0.465450 0.483011 -3.533542 0.405251 0.486051 -3.697662 0.771128 0.586669 -3.526156 0.358812 0.525704 -3.549746 0.403455 0.457543 -3.358835 0.382522 0.884195
9.500000 -3.606521 0.373653 0.364825 -3.578371 0.335351 0.420960 -3.613503 0.375393 0.374420 -3.798409 0.636556 0.528147 -3.631103 0.377987 0.465762 -3.577945 0.328920 0.386152 -3.491631 0.336110 0.841854 -3.332921 0.375587 0.457876 -3.350895 0.411775 0.442599 -3.330190 0.348950 0.424844 -3.499370 0.635220 0.530008 -3.325464 0.322060 0.467205 -3.344561 0.364135 0.406687 -3.205867 0.313819 0.790444
9.700000 -3.405431 0.310722 0.338133 -3.380481 0.287556 0.380960 -3.410529 0.312839 0.332335 -3.598539 0.520832 0.486413 -3.426540 0.318094 0.408294 -3.379122 0.280819 0.349457 -3.338828 0.250472 0.749117 -3.130286 0.316226 0.406395 -3.146233 0.354026 0.385428 -3.126839 0.305366 0.397024 -3.301078 0.553380 0.480241 -3.124772 0.284478 0.419497 -3.139377 0.319372 0.375038 -3.052900 0.263811 0.676560
9.900000 -3.204341 0.257656 0.305583 -3.182591 0.241199 0.334593 -3.207555 0.269807 0.293549 -3.398670 0.491156 0.419185 -3.221977 0.246124 0.351347 -3.180300 0.230651 0.304470 -3.186026 0.259677 0.648579 -2.927650 0.274118 0.359407 -2.941571 0.296278 0.332214 -2.923487 0.261204 0.354212 -3.102787 0.503107 0.436892 -2.924079 0.254476 0.368014 -2.934192 0.285492 0.331721 -2.899932 0.226845 0.594355
10.100000 -3.003253 0.214397 0.248246 -2.984702 0.197445 0.277503 -3.004582 0.215792 0.243449 -3.198802 0.456192 0.379163 -3.017415 0.196758 0.295034 -2.981480 0.193981 0.260551 -3.033225 0.249861 0.543187 -2.725015 0.249121 0.334337 -2.736909 0.264024 0.301697 -2.720136 0.240326 0.300701 -2.904498 0.433890 0.395129 -2.723388 0.220453 0.337215 -2.729007 0.246167 0.298513 -2.746966 0.236039 0.548657
10.300000 -2.802167 0.159096 0.217472 -2.786815 0.146438 0.237844 -2.801614 0.163815 0.210342 -2.998939 0.444386 0.333229 -2.812855 0.159107 0.242388 -2.782668 0.140790 0.229491 -2.880425 0.278460 0.438977 -2.522383 0.208924 0.285506 -2.532249 0.229751 0.272123 -2.516785 0.214324 0.268762 -2.706217 0.450880 0.350239 -2.522698 0.205970 0.313366 -2.523822 0.225977 0.261779 -2.594000 0.270746 0.453283
10.500000 -2.601093 0.125138 0.201188 -2.588938 0.116289 0.207675 -2.598661 0.131342 0.174334 -2.799090 0.475682 0.284488 -2.608307 0.121502 0.221905 -2.583879 0.106761 0.190085 -2.727628 0.331722 0.378453 -2.319759 0.189512 0.270287 -2.327593 0.200449 0.251658 -2.313438 0.216343 0.252695 -2.507959 0.444574 0.317733 -2.322017 0.180410 0.263050 -2.318635 0.224825 0.255487 -2.441037 0.333281 0.380887
10.700000 -2.400060 0.097835 0.186144 -2.391092 0.088997 0.194302 -2.395759 0.122447 0.165349 -2.599286 0.494585 0.252446 -2.403801 0.099777 0.189764 -2.385165 0.112009 0.178910 -2.574836 0.398674 0.291329 -2.117166 0.154105 0.258764 -2.122956 0.163123 0.243621 -2.110113 0.194398 0.260916 -2.309778 0.534964 0.307986 -2.121372 0.163814 0.253791 -2.113458 0.191088 0.254286 -2.288079 0.413351 0.340417
10.900000 -2.199165 0.099448 0.212724 -2.193355 0.096624 0.218423 -2.193033 0.131856 0.189085 -2.399613 0.484949 0.289428 -2.199465 0.101737 0.217182 -2.186678 0.119469 0.200126 -2.422055 0.479394 0.264239 -1.914678 0.149747 0.271271 -1.918390 0.153301 0.257973 -1.906893 0.159714 0.250179 -2.111837 0.488744 0.292423 -1.920879 0.152260 0.253350 -1.908350 0.160465 0.249698 -2.135130 0.474964 0.277946
11.100000 -1.998744 0.101439 0.228061 -1.995996 0.096402 0.233072 -1.990916 0.114293 0.212385 -2.200330 2.200330 0.325026 -1.995792 0.103187 0.216586 -1.988901 0.107265 0.218250 -2.269292 2.269292 0.248181 -1.712560 0.149360 0.267806 -1.714100 0.153515 0.269182 -1.704158 0.161605 0.253624 -1.914662 1.914662 0.367877 -1.721021 0.153536 0.244384 -1.703588 0.159247 0.255449 -1.982199 1.982199 0.249461
11.300000 -1.799943 0.122064 0.293938 -1.799949 0.123314 0.296784 -1.790893 0.127182 0.265240 -2.002207 2.002207 0.394537 0.000000 0.000000 0.000000 -1.793318 0.125427 0.265638 -2.116563 2.116563 0.265718 -1.511734 0.158780 0.322251 -1.510878 0.156625 0.327084 -1.503593 0.184389 0.299404 -1.719906 1.719906 0.476358 0.000000 0.000000 0.000000 -1.500385 0.180069 0.300920 -1.829307 1.829307 0.306322
11.500000 -1.606633 0.144492 0.409331 -1.608413 0.154397 0.396929 -1.597966 0.156546 0.382233 0.000000 0.000000 2.041384 0.000000 0.000000 0.000000 -1.604427 0.167441 0.380515 0.000000 0.000000 2.014672 -1.315382 0.175326 0.450454 -1.311757 0.176335 0.442353 -1.312495 0.194425 0.414888 0.000000 0.000000 1.811293 0.000000 0.000000 0.000000 -1.303828 0.200596 0.417090 0.000000 0.000000 1.768676
11.700000 -1.431268 0.147848 0.689704 -1.431934 0.175401 0.683565 0.000000 0.000000 1.618217 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.636056 0.000000 0.000000 0.000000 -1.134078 0.177675 0.687294 -1.127941 0.175143 0.681836 0.000000 0.000000 1.305690 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.310270 0.000000 0.000000 0.000000
11.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
