#HM Cen_All Sat_All SF_All Q_All Cen_Sat SF_Q
9.100000 0.000000 0.000000 0.035312 0.000000 0.000000 0.000000 0.000000 0.092412 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
9.300000 -0.108228 0.092916 -0.015116 0.219687 -0.003422 0.175020 0.074073 0.105519 0.074073 -0.139859 0.329750 0.077145 -0.327916 0.246472 -0.054932 0.213932 0.121847 0.348170
9.500000 -0.100483 0.081669 -0.012908 0.211057 -0.002118 0.155532 0.063640 0.090281 0.068209 -0.127467 0.306994 0.064091 -0.311540 0.218665 -0.046512 0.191106 0.107286 0.333038
9.700000 -0.092728 0.070408 -0.010787 0.202424 -0.003536 0.134536 0.053210 0.076258 0.056840 -0.114717 0.281472 0.055930 -0.295152 0.188342 -0.037656 0.167927 0.093111 0.300862
9.900000 -0.084953 0.061017 -0.008636 0.193784 -0.002423 0.114722 0.042794 0.060336 0.048372 -0.101276 0.250039 0.053226 -0.278738 0.157652 -0.029540 0.144070 0.077710 0.263722
10.100000 -0.077143 0.050192 -0.006687 0.185131 -0.000104 0.095481 0.032433 0.046555 0.043107 -0.086629 0.223909 0.045653 -0.262274 0.130587 -0.022755 0.119061 0.061560 0.245162
10.300000 -0.069278 0.038863 -0.004399 0.176449 0.001492 0.077454 0.022302 0.032493 0.034575 -0.070081 0.193440 0.040964 -0.245726 0.104028 -0.015782 0.092383 0.050222 0.214802
10.500000 -0.061386 0.028165 -0.001323 0.167728 0.004941 0.059036 0.012989 0.019404 0.026838 -0.050936 0.161839 0.040461 -0.229114 0.076180 -0.004510 0.063926 0.044548 0.183873
10.700000 -0.053788 0.018820 0.003021 0.159039 0.014045 0.037015 0.005954 0.010586 0.021618 -0.029111 0.130718 0.040655 -0.212827 0.054611 0.013680 0.035065 0.038460 0.150066
10.900000 -0.047689 0.012424 0.007730 0.150730 0.033046 0.027071 0.003534 0.009296 0.022878 -0.006749 0.104413 0.046835 -0.198419 0.034775 0.039044 0.010283 0.045832 0.125575
11.100000 -0.045438 0.008801 0.012871 0.143467 0.046663 0.018021 0.007082 0.009844 0.027884 0.009087 0.083944 0.053118 -0.188905 0.024453 0.057135 -0.002005 0.056657 0.107977
11.300000 -0.048213 0.008866 0.013703 0.137047 0.050434 0.013540 0.013651 0.009146 0.031271 0.005855 0.075148 0.045869 -0.185261 0.016214 0.061852 0.007796 0.055673 0.102190
11.500000 -0.051442 0.008999 0.012155 0.127714 0.046348 0.008129 0.016845 0.010086 0.028666 -0.025914 0.074337 0.028399 -0.179156 0.012586 0.050415 0.042758 0.037485 0.105666
11.700000 -0.046401 0.010326 0.008443 0.108159 0.028428 0.009240 0.015615 0.008834 0.026307 -0.075891 0.085559 0.001989 -0.154560 0.010281 0.034095 0.091506 0.004551 0.112408
