#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -4.553255 0.308220 0.218091 -4.626608 0.332062 0.192327 -4.652143 0.387160 0.196805 -4.863084 4.863084 0.045578 -4.352498 0.347463 0.169300 -4.607963 0.391767 0.184247 -4.416809 4.416809 0.218228 -4.310457 0.271884 0.173509 -4.341136 0.229898 0.201672 -4.368405 0.327834 0.183656 -4.614684 4.614684 0.064404 -4.049144 0.234396 0.193863 -4.295859 0.290563 0.208022 -4.181574 4.181574 0.187850
9.300000 -4.374048 0.284850 0.200864 -4.442665 0.300080 0.181301 -4.465603 0.350735 0.181493 -4.681864 4.681864 0.073728 -4.182777 0.318740 0.154974 -4.423454 0.358654 0.170432 -4.261479 4.261479 0.204038 -4.129750 0.247687 0.155871 -4.159509 0.213053 0.184846 -4.184857 0.315633 0.173967 -4.433458 4.433458 0.074769 -3.881802 0.212505 0.176647 -4.117789 0.255046 0.180401 -4.025012 4.025012 0.195185
9.500000 -4.194841 0.263809 0.185138 -4.258723 0.268038 0.166514 -4.279065 0.313960 0.167257 -4.500645 0.680169 0.085825 -4.013057 0.287335 0.140649 -4.238946 0.322482 0.154558 -4.106162 0.621853 0.189931 -3.949043 0.223197 0.145859 -3.977882 0.192776 0.172565 -4.001310 0.287468 0.161233 -4.252233 0.617645 0.074802 -3.714459 0.194204 0.163446 -3.939719 0.237626 0.162832 -3.868459 0.490735 0.178977
9.700000 -4.015636 0.234421 0.169421 -4.074782 0.242815 0.152559 -4.092527 0.277333 0.153858 -4.319428 0.490870 0.089170 -3.843337 0.253705 0.126325 -4.054440 0.286884 0.142050 -3.950863 0.397566 0.186895 -3.768337 0.193167 0.134615 -3.796257 0.171737 0.160128 -3.817764 0.246951 0.141834 -4.071009 0.451480 0.080183 -3.547117 0.167787 0.145298 -3.761650 0.212749 0.137452 -3.711917 0.369335 0.175590
9.900000 -3.836435 0.204486 0.153721 -3.890843 0.212645 0.138323 -3.905992 0.241576 0.139583 -4.138216 0.453833 0.084207 -3.673619 0.222399 0.112003 -3.869936 0.247507 0.128034 -3.795593 0.364344 0.175207 -3.587634 0.170385 0.123370 -3.614633 0.156358 0.145324 -3.634220 0.211225 0.119867 -3.889789 0.384324 0.075485 -3.379777 0.146965 0.132693 -3.583584 0.186102 0.119646 -3.555394 0.337036 0.160619
10.100000 -3.657241 0.179350 0.139061 -3.706911 0.180166 0.125434 -3.719462 0.209374 0.126471 -3.957013 0.448320 0.076344 -3.503904 0.191023 0.099942 -3.685440 0.212274 0.114252 -3.640366 0.341911 0.162104 -3.406937 0.150739 0.113491 -3.433014 0.133660 0.127272 -3.450680 0.173643 0.103376 -3.708576 0.416679 0.054684 -3.212440 0.136399 0.121543 -3.405521 0.154561 0.098559 -3.398896 0.310796 0.148139
10.300000 -3.478064 0.155771 0.122458 -3.522995 0.149179 0.111480 -3.532944 0.175455 0.109898 -3.775831 0.387466 0.072392 -3.334198 0.165469 0.087913 -3.500959 0.176923 0.100032 -3.485202 0.303588 0.158747 -3.226254 0.124841 0.107822 -3.251405 0.112765 0.119046 -3.267148 0.145301 0.091945 -3.527379 0.368217 0.051306 -3.045110 0.117709 0.109750 -3.227460 0.142904 0.092021 -3.242435 0.272798 0.143967
10.500000 -3.298928 0.121990 0.103516 -3.339113 0.126357 0.097369 -3.346454 0.146547 0.095224 -3.594693 0.359971 0.068085 -3.164513 0.140685 0.077932 -3.316514 0.139783 0.087058 -3.330138 0.267112 0.144630 -3.045605 0.109739 0.093843 -3.069823 0.104804 0.112200 -3.083626 0.124322 0.085389 -3.346218 0.347494 0.049092 -2.877800 0.118272 0.098989 -3.049382 0.121678 0.083846 -3.086031 0.234651 0.137213
10.700000 -3.119883 0.097602 0.090192 -3.155312 0.101400 0.085163 -3.160024 0.109839 0.085704 -3.413652 0.320768 0.061565 -2.994878 0.113999 0.065100 -3.132140 0.108645 0.076673 -3.175245 0.239115 0.137102 -2.865033 0.101262 0.093599 -2.888301 0.094526 0.103053 -2.900100 0.098774 0.087545 -3.165136 0.303313 0.061451 -2.710536 0.105303 0.090971 -2.871216 0.105558 0.088302 -2.929734 0.215864 0.135357
10.900000 -2.941041 0.075770 0.074107 -2.971699 0.080382 0.072945 -2.973713 0.077074 0.072626 -3.232817 0.260650 0.067026 -2.825366 0.089159 0.056769 -2.947905 0.084622 0.065567 -3.020688 0.201809 0.131427 -2.684642 0.094405 0.102640 -2.706925 0.094186 0.105980 -2.716501 0.105919 0.088213 -2.984228 0.262240 0.068074 -2.543389 0.102276 0.094809 -2.692761 0.110973 0.089734 -2.773677 0.192938 0.131507
