#HM Med_All Med_Cen Med_Sat Med_SF Med_Q Cen-All Sat-All SF-All Q-All Cen-Sat SF-Q True True_Cen
9.100000 0.205649 0.290977 0.022509 0.227965 0.000000 0.000000 -0.183141 0.000000 0.000000 0.268468 0.000000 -0.032294 0.024597
9.300000 0.018652 0.098598 -0.158379 0.039196 0.000000 0.079947 -0.177031 0.000000 0.000000 0.256978 0.000000 -0.220952 -0.166359
9.500000 -0.167910 -0.093391 -0.338068 -0.149138 0.000000 0.074519 -0.170158 0.018772 0.000000 0.244677 0.000000 -0.408576 -0.356382
9.700000 -0.305847 -0.248990 -0.325787 -0.288849 -0.128812 0.056857 -0.019940 0.016997 0.177035 0.076797 -0.160038 -0.385900 -0.358193
9.900000 -0.101466 -0.063846 -0.087854 -0.086249 0.074797 0.037620 0.013612 0.015217 0.176263 0.024008 -0.161046 -0.091905 -0.070488
10.100000 0.023765 0.058530 -0.008410 0.037205 0.060488 0.034765 -0.032175 0.013439 0.036723 0.066940 -0.023283 0.030951 0.052857
10.300000 0.043604 0.063992 0.035022 0.055239 0.118758 0.020388 -0.008581 0.011636 0.075154 0.028970 -0.063519 0.047854 0.060261
10.500000 0.034454 0.034425 0.044037 0.044288 0.055269 -0.000029 0.009583 0.009834 0.020815 -0.009613 -0.010980 0.035614 0.030665
10.700000 0.010842 0.005908 0.021324 0.018754 0.055545 -0.004934 0.010483 0.007913 0.044703 -0.015417 -0.036791 0.010142 0.003957
10.900000 -0.002926 -0.010812 0.020975 0.002861 0.035512 -0.007885 0.023901 0.005788 0.038438 -0.031787 -0.032650 -0.004606 -0.011333
11.100000 -0.010993 -0.020842 0.021799 -0.007881 0.022651 -0.009849 0.032792 0.003112 0.033644 -0.042641 -0.030532 -0.015459 -0.020800
11.300000 -0.020613 -0.027585 0.006467 -0.020990 -0.004327 -0.006972 0.027080 -0.000377 0.016286 -0.034052 -0.016664 -0.025999 -0.026519
11.500000 -0.029933 -0.033348 -0.005748 -0.034512 -0.022583 -0.003415 0.024186 -0.004579 0.007351 -0.027600 -0.011929 -0.034216 -0.030651
11.700000 -0.034323 -0.033473 -0.025044 -0.039768 -0.032887 0.000850 0.009279 -0.005446 0.001435 -0.008429 -0.006881 -0.035380 -0.028149
11.900000 -0.030142 -0.026707 -0.009288 -0.031865 -0.025819 0.003435 0.020854 -0.001724 0.004323 -0.017418 -0.006047 -0.025169 -0.015680
12.100000 -0.019568 -0.016837 0.011586 -0.012394 0.030487 0.002731 0.031155 0.007174 0.050055 -0.028423 -0.042881 -0.014216 -0.009661
12.300000 -0.024294 -0.022052 -0.025802 -0.004051 0.029819 0.002241 -0.001508 0.020242 0.054112 0.003750 -0.033870 -0.007920 -0.007312
12.500000 -0.007887 -0.011627 0.029785 0.001986 0.040744 -0.003740 0.037671 0.009873 0.048631 -0.041411 -0.038758 -0.004640 -0.008566
12.700000 0.000713 0.003497 -0.045259 0.004987 0.019948 0.002784 -0.045972 0.004273 0.019235 0.048755 -0.014962 0.002347 -0.002137
12.900000 0.020016 0.018226 0.030899 0.030464 0.012627 -0.001789 0.010884 0.010448 -0.007389 -0.012673 0.017837 0.021563 0.024632
13.100000 0.039487 0.028023 0.108728 0.020900 0.013934 -0.011463 0.069242 -0.018587 -0.025553 -0.080705 0.006965 0.052037 0.058769
13.300000 -0.001165 -0.018007 0.000000 0.027866 -0.049822 -0.016842 0.000000 0.029031 -0.048657 0.000000 0.077688 0.014560 0.021185
13.500000 0.007421 0.005170 0.000000 0.000000 -0.100722 -0.002251 0.000000 0.000000 -0.108143 0.000000 0.000000 -0.032846 -0.018184
13.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
