#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -4.284696 0.315028 0.243661 -4.315705 0.329390 0.210077 -4.376157 0.372317 0.186398 -4.490725 0.743971 0.228853 -4.141244 0.296654 0.205539 -4.339959 0.351255 0.197896 -4.196451 0.654437 0.368323 -4.032681 0.270747 0.236069 -4.037995 0.246697 0.227694 -4.135425 0.303236 0.163690 -4.220733 0.649342 0.268435 -3.831916 0.210071 0.247311 -4.096217 0.284999 0.162706 -3.948892 0.601418 0.368079
9.300000 -4.106192 0.292878 0.220328 -4.135079 0.296682 0.192358 -4.189401 0.336060 0.171771 -4.315448 0.549600 0.290549 -3.971860 0.270808 0.187184 -4.155302 0.316370 0.178549 -4.043362 0.434141 0.353026 -3.852769 0.232936 0.207748 -3.858189 0.227299 0.210662 -3.946333 0.265840 0.144739 -4.046533 0.501028 0.280964 -3.665117 0.194154 0.225217 -3.910388 0.254380 0.142165 -3.794689 0.389121 0.342015
9.500000 -3.927687 0.260161 0.196268 -3.954453 0.261269 0.181147 -4.002645 0.302480 0.162445 -4.140172 0.502003 0.264271 -3.802475 0.248661 0.172657 -3.970645 0.281485 0.165619 -3.890277 0.386339 0.319999 -3.672858 0.204424 0.180107 -3.678383 0.181539 0.193630 -3.757241 0.242594 0.132634 -3.872333 0.434833 0.263565 -3.498317 0.170203 0.204478 -3.724560 0.222608 0.132188 -3.640487 0.344263 0.315951
9.700000 -3.749183 0.226451 0.173182 -3.773827 0.227208 0.175874 -3.815890 0.268899 0.142110 -3.964897 0.461063 0.243387 -3.633091 0.220930 0.152668 -3.785989 0.247361 0.152711 -3.737195 0.360028 0.282870 -3.492947 0.195428 0.163761 -3.498577 0.163223 0.170992 -3.568150 0.216871 0.118748 -3.698134 0.402181 0.246821 -3.331518 0.156080 0.183751 -3.538732 0.197644 0.126766 -3.486288 0.309901 0.288997
9.900000 -3.570680 0.198691 0.165129 -3.593201 0.204112 0.158657 -3.629135 0.228167 0.130462 -3.789623 0.387531 0.222502 -3.463707 0.187690 0.138722 -3.601334 0.211715 0.139079 -3.584121 0.326060 0.248745 -3.313037 0.185445 0.151814 -3.318772 0.156990 0.159566 -3.379058 0.182805 0.110366 -3.523936 0.368388 0.236538 -3.164718 0.139276 0.161797 -3.352903 0.180117 0.119641 -3.332095 0.281121 0.261932
10.100000 -3.392179 0.166634 0.146787 -3.412577 0.176089 0.137049 -3.442381 0.200957 0.114992 -3.614352 0.388267 0.182549 -3.294323 0.162961 0.124956 -3.416682 0.180179 0.125104 -3.431062 0.306640 0.212674 -3.133128 0.162192 0.135982 -3.138968 0.152336 0.144776 -3.189967 0.168213 0.106537 -3.349741 0.354390 0.196512 -2.997920 0.133538 0.142406 -3.167075 0.153764 0.102708 -3.177911 0.276935 0.228451
10.300000 -3.213683 0.129701 0.126650 -3.231958 0.136947 0.113344 -3.255632 0.159493 0.101951 -3.439090 0.334482 0.166607 -3.124943 0.134033 0.104245 -3.232037 0.144943 0.108731 -3.278028 0.286992 0.198541 -2.953223 0.138288 0.123174 -2.959165 0.129352 0.126064 -3.000876 0.156420 0.099874 -3.175553 0.327104 0.181295 -2.831123 0.112780 0.128351 -2.981245 0.139597 0.100293 -3.023746 0.259245 0.206539
10.500000 -3.035201 0.109240 0.107040 -3.051351 0.115656 0.097865 -3.068895 0.136148 0.087892 -3.263849 0.307752 0.152728 -2.955569 0.120862 0.094167 -3.047410 0.120313 0.086640 -3.125038 0.251448 0.182163 -2.773330 0.119426 0.112810 -2.779370 0.114829 0.115051 -2.811788 0.149487 0.094249 -3.001383 0.304240 0.162154 -2.664332 0.120659 0.119781 -2.795410 0.148492 0.093449 -2.869617 0.242053 0.191945
10.700000 -2.856757 0.086007 0.092390 -2.870776 0.086824 0.089573 -2.882189 0.102424 0.070244 -3.088656 0.258652 0.140877 -2.786216 0.099528 0.079963 -2.862831 0.090917 0.075058 -2.972128 0.217510 0.159038 -2.593467 0.120391 0.115865 -2.599595 0.116548 0.120750 -2.622703 0.144562 0.094174 -2.827259 0.282577 0.157513 -2.497558 0.117669 0.120581 -2.609557 0.145459 0.095098 -2.715554 0.214134 0.184352
10.900000 -2.678414 0.073972 0.077410 -2.690288 0.076784 0.076519 -2.695565 0.086760 0.066657 -2.913580 0.243732 0.123566 -2.616922 0.075344 0.071035 -2.678369 0.076734 0.068249 -2.819361 0.200684 0.147340 -2.413687 0.118254 0.117473 -2.419876 0.117704 0.124438 -2.433629 0.135285 0.100596 -2.653246 0.270421 0.160225 -2.330834 0.114999 0.132167 -2.423665 0.131424 0.102795 -2.561616 0.201211 0.170777
