#HM Med_All Med_Cen Med_Sat Med_SF Med_Q Cen-All Sat-All SF-All Q-All Cen-Sat SF-Q True True_Cen
9.100000 -0.512799 -0.566381 -0.281975 -0.581450 -0.769991 -0.053581 0.230824 -0.068651 -0.257191 -0.284405 0.188541 -0.528297 -0.497683
9.300000 -0.547507 -0.596160 -0.311530 -0.608571 -0.858057 -0.048652 0.235977 -0.061063 -0.310550 -0.284629 0.249486 -0.542161 -0.515139
9.500000 -0.418789 -0.462859 -0.178720 -0.471901 -0.871443 -0.044070 0.240069 -0.053113 -0.452655 -0.284139 0.399542 -0.406829 -0.384100
9.700000 -0.153885 -0.192087 -0.025349 -0.199034 -0.565813 -0.038202 0.128536 -0.045149 -0.411928 -0.166738 0.366779 -0.148078 -0.128269
9.900000 0.007228 -0.025628 0.102165 -0.031077 -0.244095 -0.032856 0.094937 -0.038305 -0.251323 -0.127793 0.213018 0.011785 0.028319
10.100000 0.029091 0.001503 0.097455 -0.002530 -0.073323 -0.027589 0.068363 -0.031621 -0.102415 -0.095952 0.070793 0.031811 0.044960
10.300000 0.018657 -0.002515 0.046523 -0.003837 -0.076209 -0.021172 0.027866 -0.022494 -0.094866 -0.049038 0.072372 0.022144 0.031585
10.500000 0.013178 -0.001547 -0.001503 -0.002562 -0.132425 -0.014725 -0.014681 -0.015740 -0.145602 -0.000044 0.129862 0.003935 0.012989
10.700000 -0.005382 -0.021488 0.080000 -0.009246 -0.140148 -0.016106 0.085382 -0.003864 -0.134767 -0.101488 0.130902 -0.014801 -0.010690
10.900000 -0.029510 -0.034163 -0.072575 -0.025773 0.000039 -0.004653 -0.043065 0.003737 0.029549 0.038413 -0.025812 -0.042335 -0.047517
11.100000 0.022467 0.028860 0.000000 -0.013924 0.000000 0.006393 0.000000 -0.036391 0.000000 0.000000 0.000000 0.010066 0.006073
11.300000 -0.123324 -0.118458 0.000000 -0.058426 0.000000 0.000000 0.000000 0.064898 0.000000 0.000000 0.000000 -0.062205 -0.069196
11.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
11.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
11.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
