#HM Med_All Med_Cen Med_Sat Med_SF Med_Q Cen-All Sat-All SF-All Q-All Cen-Sat SF-Q True True_Cen
9.100000 -0.405009 -0.421745 -0.420377 -0.408075 -0.571269 -0.016736 -0.015368 -0.003066 -0.166259 -0.001369 0.163193 -0.652767 -0.638875
9.300000 -0.595644 -0.610890 -0.523306 -0.599703 -0.723281 -0.015246 0.072338 -0.004059 -0.127637 -0.087584 0.123578 -0.697832 -0.686545
9.500000 -0.508833 -0.526572 -0.299802 -0.512836 -0.778794 -0.017739 0.209031 -0.004003 -0.269961 -0.226770 0.265958 -0.490865 -0.482652
9.700000 -0.189426 -0.205307 -0.072868 -0.194078 -0.382561 -0.015882 0.116558 -0.004652 -0.193135 -0.132439 0.188483 -0.176220 -0.168731
9.900000 -0.025203 -0.040271 0.054898 -0.031279 -0.107764 -0.015069 0.080101 -0.006076 -0.082561 -0.095169 0.076485 -0.013762 -0.007864
10.100000 0.005005 -0.011622 0.092079 -0.001160 -0.060509 -0.016627 0.087075 -0.006165 -0.065514 -0.103701 0.059349 0.012971 0.014994
10.300000 0.002475 -0.010328 0.058384 -0.003848 -0.053480 -0.012804 0.055909 -0.006323 -0.055956 -0.068713 0.049633 0.010039 0.012328
10.500000 -0.008478 -0.017323 0.019240 -0.014732 -0.044730 -0.008845 0.027718 -0.006254 -0.036252 -0.036563 0.029998 0.000428 0.005119
10.700000 0.002229 -0.002387 -0.008980 -0.004797 0.027015 -0.004616 -0.011209 -0.007026 0.024786 0.006593 -0.031812 0.001447 0.005807
10.900000 0.000991 -0.000051 -0.046500 0.001004 -0.017007 -0.001042 -0.047491 0.000013 -0.017998 0.046449 0.018011 0.007430 0.013872
11.100000 -0.006404 -0.010296 0.038967 -0.010421 0.086620 -0.003892 0.045371 -0.004017 0.093024 -0.049263 -0.097041 -0.004296 0.001728
11.300000 -0.008516 -0.008233 -0.066341 -0.012942 0.091244 0.000283 -0.057825 -0.004426 0.099760 0.058108 -0.104186 -0.011704 -0.004135
11.500000 0.020649 0.010698 0.023371 0.017810 -0.170824 -0.009951 0.002722 -0.002839 -0.191473 -0.012672 0.188634 0.018210 0.021996
11.700000 0.047240 0.032999 0.000000 0.033263 0.000000 -0.014242 0.000000 -0.013977 0.000000 0.000000 0.000000 -0.003088 -0.003363
11.900000 -0.364798 -0.368974 0.000000 -0.378639 0.000000 0.000000 0.000000 -0.013840 0.000000 0.000000 0.000000 -0.199675 -0.204436
12.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
