#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -3.902580 0.523854 0.566837 -3.849608 0.478747 0.659976 -3.879395 0.479418 0.625073 -4.106822 1.092081 0.738950 -3.981002 0.510248 0.717805 -3.833940 0.451785 0.654837 -3.638497 0.488362 1.289411 -3.624182 0.575347 0.749280 -3.655899 0.623506 0.698687 -3.567008 0.483113 0.746197 -3.781563 1.027992 0.749040 -3.666833 0.465458 0.718734 -3.603225 0.502349 0.697821 -3.333903 0.502306 1.184554
9.300000 -3.689300 0.456185 0.524829 -3.641727 0.410215 0.610821 -3.667770 0.434925 0.575420 -3.892307 0.866245 0.711291 -3.757567 0.414788 0.641712 -3.627590 0.383304 0.609371 -3.485639 0.357389 1.198400 -3.409278 0.493152 0.675837 -3.437530 0.536118 0.624616 -3.357473 0.429410 0.650876 -3.568592 0.854881 0.719072 -3.447937 0.408619 0.636120 -3.389668 0.450403 0.621242 -3.181360 0.410779 1.098747
9.500000 -3.476019 0.394684 0.470846 -3.433845 0.350173 0.549985 -3.456145 0.368298 0.511797 -3.677792 0.789529 0.670087 -3.534131 0.350160 0.571012 -3.421240 0.309785 0.530858 -3.332781 0.311520 1.055469 -3.194374 0.428996 0.617271 -3.219160 0.455298 0.555669 -3.147938 0.361416 0.591105 -3.355621 0.740672 0.632987 -3.229042 0.348661 0.572664 -3.176111 0.379777 0.561820 -3.028817 0.302953 0.961107
9.700000 -3.262739 0.345930 0.425508 -3.225964 0.312748 0.485046 -3.244521 0.315949 0.443595 -3.463277 0.638332 0.573318 -3.310695 0.328548 0.508140 -3.214891 0.273761 0.445705 -3.179923 0.283644 0.904086 -2.979469 0.375460 0.532297 -3.000790 0.394336 0.502465 -2.938403 0.329292 0.551418 -3.142651 0.670310 0.604555 -3.010147 0.295468 0.525720 -2.962554 0.328993 0.510000 -2.876274 0.266036 0.843155
9.900000 -3.049459 0.282029 0.383417 -3.018082 0.243901 0.409091 -3.032897 0.256314 0.381510 -3.248763 0.583370 0.530372 -3.087260 0.256396 0.427394 -3.008542 0.217969 0.388743 -3.027066 0.295701 0.771766 -2.764565 0.319127 0.472253 -2.782420 0.348035 0.428199 -2.728868 0.289263 0.462716 -2.929681 0.609505 0.542456 -2.791251 0.267819 0.489464 -2.748997 0.309369 0.448170 -2.723731 0.284787 0.780812
10.100000 -2.836181 0.199065 0.310486 -2.810202 0.177068 0.346268 -2.821274 0.192311 0.305200 -3.034250 0.570791 0.475631 -2.863826 0.201305 0.351172 -2.802197 0.190115 0.334925 -2.874208 0.284239 0.635018 -2.549662 0.262507 0.405303 -2.564051 0.281090 0.386016 -2.519334 0.263209 0.404180 -2.716715 0.524675 0.446097 -2.572357 0.266796 0.414660 -2.535439 0.264654 0.381537 -2.571188 0.289037 0.675421
10.300000 -2.622907 0.165385 0.299587 -2.602324 0.145847 0.322452 -2.609659 0.167954 0.291702 -2.819743 0.633122 0.403893 -2.640398 0.149410 0.315635 -2.595862 0.147465 0.307628 -2.721351 0.318544 0.536042 -2.334762 0.214503 0.380282 -2.345683 0.227316 0.352484 -2.309801 0.229093 0.366125 -2.503760 0.566960 0.423096 -2.353467 0.202630 0.375376 -2.321882 0.233671 0.352115 -2.418646 0.313454 0.539254
10.500000 -2.409649 0.140543 0.273415 -2.394459 0.121277 0.292022 -2.398068 0.143267 0.261107 -2.605254 0.621696 0.373999 -2.416995 0.109384 0.289414 -2.389564 0.134906 0.266531 -2.568495 0.577826 0.414023 -2.119873 0.176392 0.350159 -2.127322 0.189648 0.339988 -2.100280 0.206435 0.336425 -2.290848 0.689208 0.423230 -2.134599 0.185702 0.346992 -2.108329 0.196206 0.336155 -2.266104 0.564862 0.473852
10.700000 -2.196455 0.134228 0.302109 -2.186641 0.115914 0.307843 -2.186574 0.132915 0.282054 -2.390824 2.390824 0.404907 -2.193706 0.106507 0.311580 -2.183387 0.131750 0.287127 -2.415641 2.415641 0.362618 -1.905031 0.165040 0.351297 -1.908992 0.169296 0.350164 -1.890820 0.174704 0.341455 -2.078083 2.078083 0.449883 -1.915832 0.165079 0.336707 -1.894812 0.176441 0.340206 -2.113564 2.113564 0.423006
10.900000 -1.983501 0.126394 0.324613 -1.979001 0.126033 0.326818 -1.975442 0.130750 0.316648 -2.176585 2.176585 0.507199 -1.970920 0.126167 0.323810 -1.977617 0.131646 0.310218 -2.262790 2.262790 0.391661 -1.690366 0.167620 0.361558 -1.690794 0.166746 0.365319 -1.681677 0.165821 0.340320 -1.865838 1.865838 0.566535 -1.697558 0.178463 0.322590 -1.681491 0.171376 0.345782 -1.961028 1.961028 0.432661
