#HM Med_All Med_Cen Med_Sat Med_SF Med_Q Cen-All Sat-All SF-All Q-All Cen-Sat SF-Q True True_Cen
9.100000 -0.080864 -0.025531 -0.269268 -0.015033 -0.172229 0.055334 -0.188403 0.000000 -0.091364 0.243737 0.157196 -0.327527 -0.314577
9.300000 -0.256868 -0.205216 -0.434189 -0.197740 -0.325283 0.051652 -0.177321 0.059128 -0.068415 0.228973 0.127542 -0.504411 -0.491576
9.500000 -0.431444 -0.383559 -0.494535 -0.379022 -0.449577 0.047885 -0.063091 0.052423 -0.018133 0.110976 0.070555 -0.608847 -0.602889
9.700000 -0.327280 -0.299538 -0.243590 -0.282001 -0.218206 0.027741 0.083689 0.045279 0.109073 -0.055948 -0.063794 -0.305774 -0.309348
9.900000 -0.071330 -0.043193 -0.095662 -0.032280 -0.074338 0.028137 -0.024332 0.039050 -0.003008 0.052469 0.042058 -0.055789 -0.055613
10.100000 -0.022596 -0.003889 -0.019605 0.009833 -0.019523 0.018707 0.002991 0.032429 0.003073 0.015716 0.029356 -0.011388 -0.015445
10.300000 -0.016862 -0.014595 0.016193 0.009165 -0.005583 0.002267 0.033055 0.026027 0.011279 -0.030787 0.014748 -0.007749 -0.024223
10.500000 -0.030516 -0.026776 -0.015858 -0.010321 -0.047842 0.003741 0.014658 0.020196 -0.017326 -0.010918 0.037522 -0.022135 -0.033634
10.700000 -0.033567 -0.030310 -0.006300 -0.019555 -0.034433 0.003257 0.027267 0.014012 -0.000866 -0.024010 0.014878 -0.027301 -0.035082
10.900000 -0.030805 -0.026707 -0.001589 -0.022042 -0.029373 0.004098 0.029216 0.008763 0.001432 -0.025118 0.007331 -0.025964 -0.031142
11.100000 -0.030318 -0.028237 0.014076 -0.027099 -0.013031 0.002082 0.044394 0.003220 0.017287 -0.042313 -0.014067 -0.027468 -0.030566
11.300000 -0.029694 -0.026760 0.005987 -0.030542 -0.005305 0.002934 0.035681 -0.000848 0.024390 -0.032747 -0.025237 -0.027880 -0.028038
11.500000 -0.029366 -0.027730 0.023706 -0.031869 -0.005925 0.001637 0.053073 -0.002503 0.023442 -0.051436 -0.025944 -0.023790 -0.021625
11.700000 -0.032824 -0.028798 -0.041938 -0.033172 -0.038462 0.004026 -0.009114 -0.000348 -0.005638 0.013139 0.005290 -0.025561 -0.019619
11.900000 -0.030708 -0.028622 -0.038048 -0.035546 0.005665 0.002086 -0.007340 -0.004838 0.036373 0.009426 -0.041212 -0.017558 -0.013067
12.100000 0.020633 0.019849 0.001622 0.019351 0.009758 -0.000784 -0.019011 -0.001282 -0.010875 0.018227 0.009592 -0.006404 -0.006623
12.300000 0.003916 0.002608 0.006443 0.004102 -0.082160 -0.001308 0.002527 0.000186 -0.086076 -0.003835 0.086262 0.021916 0.018192
12.500000 -0.034768 -0.040343 -0.131671 -0.029266 -0.152078 -0.005575 -0.096903 0.005502 -0.117310 0.091328 0.122811 -0.026265 -0.030351
12.700000 -0.064881 -0.072103 0.000000 -0.094429 -0.039267 0.000000 0.000000 -0.029548 0.025614 0.000000 -0.055162 -0.011749 -0.011666
12.900000 0.074235 0.068531 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.044702 -0.033559
13.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
