#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -4.037362 0.465970 0.424261 -4.008898 0.434499 0.453922 -4.057992 0.453000 0.438344 -4.223895 0.832555 0.569911 -4.052090 0.448580 0.528697 -4.014963 0.403309 0.431970 -3.842065 0.470056 0.995774 -3.769050 0.484249 0.507701 -3.788195 0.502195 0.481834 -3.783228 0.437823 0.463825 -3.926838 0.817806 0.584111 -3.739039 0.408694 0.533452 -3.795570 0.447245 0.458021 -3.561667 0.437258 0.921100
9.300000 -3.839481 0.411779 0.385563 -3.813601 0.392788 0.419142 -3.857299 0.404345 0.387409 -4.027803 0.717979 0.530236 -3.852499 0.381820 0.466656 -3.818127 0.359667 0.396987 -3.689273 0.330909 0.885299 -3.569644 0.413552 0.461646 -3.587125 0.432548 0.439579 -3.581587 0.398712 0.432415 -3.732316 0.683997 0.554963 -3.543143 0.345445 0.484260 -3.592702 0.396884 0.408026 -3.408582 0.338191 0.841607
9.500000 -3.641599 0.357433 0.338142 -3.618305 0.333604 0.379202 -3.656605 0.359461 0.347656 -3.831711 0.603403 0.477077 -3.652908 0.347372 0.424712 -3.621291 0.314861 0.369169 -3.536481 0.331997 0.790104 -3.370238 0.358863 0.414433 -3.386054 0.389427 0.399221 -3.379946 0.344645 0.386247 -3.537794 0.599723 0.509022 -3.347246 0.312467 0.438141 -3.389835 0.362435 0.371227 -3.255497 0.323169 0.746363
9.700000 -3.443718 0.307948 0.307910 -3.423009 0.287886 0.344186 -3.455912 0.304793 0.307915 -3.635620 0.469468 0.431639 -3.453317 0.302937 0.370983 -3.424455 0.274653 0.321550 -3.383690 0.233980 0.704173 -3.170832 0.308939 0.376546 -3.184984 0.337779 0.349748 -3.178305 0.290281 0.351445 -3.343273 0.521125 0.458301 -3.151350 0.283035 0.393333 -3.186967 0.316351 0.325909 -3.102412 0.262004 0.641499
9.900000 -3.245837 0.258441 0.267239 -3.227713 0.239204 0.303559 -3.255220 0.261563 0.268197 -3.439528 0.480991 0.398715 -3.253727 0.230238 0.317560 -3.227620 0.232147 0.276473 -3.230899 0.240544 0.608964 -2.971426 0.258043 0.342841 -2.983913 0.284760 0.323026 -2.976664 0.259511 0.323211 -3.148752 0.480054 0.416507 -2.955454 0.247023 0.339178 -2.984099 0.282783 0.308870 -2.949328 0.244369 0.569697
10.100000 -3.047957 0.209146 0.233777 -3.032418 0.196545 0.246138 -3.054528 0.218720 0.223864 -3.243439 0.423222 0.355462 -3.054137 0.193327 0.266846 -3.030788 0.188376 0.237281 -3.078109 0.227103 0.507858 -2.772022 0.231357 0.310403 -2.782844 0.242040 0.295632 -2.775023 0.236036 0.288655 -2.954233 0.406701 0.357599 -2.759558 0.208101 0.317142 -2.781231 0.239187 0.274535 -2.796245 0.224059 0.504555
10.300000 -2.850080 0.164119 0.191164 -2.837125 0.156168 0.210791 -2.853841 0.175589 0.185653 -3.047355 0.411988 0.318180 -2.854550 0.163265 0.216679 -2.833962 0.147145 0.200366 -2.925321 0.280426 0.421409 -2.572619 0.206707 0.265041 -2.581775 0.224861 0.262434 -2.573382 0.216225 0.240691 -2.759722 0.412462 0.313567 -2.563663 0.198646 0.272803 -2.578362 0.220329 0.240212 -2.643163 0.274131 0.426149
10.500000 -2.652215 0.125503 0.180346 -2.641841 0.114335 0.192688 -2.653166 0.135398 0.176156 -2.851285 0.460477 0.275449 -2.654971 0.128407 0.197524 -2.637158 0.119157 0.185383 -2.772538 0.292848 0.356572 -2.373224 0.196843 0.256033 -2.380711 0.196155 0.246739 -2.371745 0.213198 0.236757 -2.565231 0.433082 0.302282 -2.367777 0.177619 0.257541 -2.375491 0.217359 0.237332 -2.490084 0.288636 0.370204
10.700000 -2.454386 0.109110 0.181257 -2.446586 0.099283 0.189803 -2.452537 0.121670 0.158686 -2.655257 0.398030 0.259971 -2.455428 0.099795 0.188325 -2.440420 0.109482 0.169116 -2.619761 0.308954 0.288670 -2.173858 0.158804 0.236314 -2.179663 0.172031 0.224158 -2.170125 0.194266 0.235865 -2.370806 0.406671 0.299642 -2.171918 0.163008 0.234188 -2.172626 0.192592 0.236008 -2.337012 0.297842 0.326445
10.900000 -2.256681 0.096217 0.186124 -2.251430 0.093161 0.194400 -2.252057 0.119895 0.169282 -2.459351 0.445987 0.261695 -2.256019 0.091305 0.193525 -2.243882 0.115046 0.180324 -2.466998 0.408309 0.238746 -1.974587 0.149475 0.248011 -1.978679 0.158197 0.242993 -1.968585 0.164022 0.233742 -2.176585 0.439453 0.270087 -1.976177 0.154367 0.239571 -1.969811 0.168391 0.226597 -2.183952 0.405562 0.259438
