#HM Med_All Med_Cen Med_Sat Med_SF Med_Q Cen-All Sat-All SF-All Q-All Cen-Sat SF-Q True True_Cen
9.100000 0.128072 0.207852 -0.067622 0.170021 0.000000 0.000000 -0.195694 0.000000 0.000000 0.275474 0.000000 -0.112692 -0.070428
9.300000 -0.054101 0.020584 -0.241527 -0.016069 0.000000 0.074686 -0.187425 0.000000 0.000000 0.262111 0.000000 -0.296337 -0.255588
9.500000 -0.235546 -0.166014 -0.413510 -0.201429 -0.328180 0.069531 -0.177964 0.000000 -0.092634 0.247496 0.126750 -0.478246 -0.439142
9.700000 -0.324733 -0.272890 -0.297829 -0.294579 -0.157692 0.051844 0.026904 0.030154 0.167041 0.024940 -0.136887 -0.344953 -0.331028
9.900000 -0.078503 -0.041408 -0.084705 -0.052260 -0.041631 0.037096 -0.006202 0.026244 0.036872 0.043297 -0.010628 -0.066259 -0.052487
10.100000 0.017766 0.051402 -0.022905 0.040102 0.044861 0.033637 -0.040671 0.022336 0.027095 0.074308 -0.004759 0.027113 0.041627
10.300000 0.031190 0.046389 0.034856 0.049559 0.074569 0.015199 0.003666 0.018370 0.043379 0.011533 -0.025009 0.037471 0.038346
10.500000 0.018901 0.019687 0.023228 0.033426 0.022980 0.000786 0.004327 0.014525 0.004079 -0.003541 0.010446 0.023259 0.014302
10.700000 0.000294 -0.001610 0.015682 0.010952 0.010350 -0.001904 0.015388 0.010658 0.010056 -0.017292 0.000603 0.002943 -0.005423
10.900000 -0.009521 -0.012496 0.015520 -0.002572 -0.008520 -0.002975 0.025041 0.006949 0.001001 -0.028016 0.005948 -0.009410 -0.015386
11.100000 -0.017729 -0.021876 0.018001 -0.014464 -0.013135 -0.004147 0.035730 0.003264 0.004594 -0.039877 -0.001329 -0.018259 -0.022189
11.300000 -0.026079 -0.028257 0.004626 -0.026658 -0.021013 -0.002177 0.030705 -0.000579 0.005066 -0.032882 -0.005645 -0.028710 -0.028198
11.500000 -0.031690 -0.032278 -0.000487 -0.035507 -0.015215 -0.000588 0.031204 -0.003817 0.016475 -0.031791 -0.020292 -0.032856 -0.029968
11.700000 -0.036050 -0.033536 -0.020763 -0.041767 -0.026983 0.002514 0.015287 -0.005717 0.009068 -0.012773 -0.014784 -0.036481 -0.028300
11.900000 -0.033271 -0.032884 -0.005923 -0.036596 -0.008596 0.000387 0.027348 -0.003325 0.024675 -0.026961 -0.028000 -0.030249 -0.025203
12.100000 -0.017990 -0.016560 0.002369 -0.016353 0.039195 0.001431 0.020360 0.001637 0.057186 -0.018929 -0.055549 -0.011997 -0.007053
12.300000 -0.029656 -0.026897 -0.051274 -0.008762 0.008108 0.002759 -0.021619 0.020894 0.037764 0.024378 -0.016870 -0.013011 -0.012421
12.500000 -0.001790 -0.000813 -0.042270 0.002966 0.023265 0.000977 -0.040479 0.004756 0.025055 0.041456 -0.020299 0.002236 -0.001573
12.700000 0.003467 0.006272 -0.025392 -0.005518 0.022357 0.002805 -0.028858 -0.008985 0.018890 0.031664 -0.027875 0.003153 0.001679
12.900000 0.028137 0.025145 0.000000 -0.005481 0.006766 -0.002991 0.000000 -0.033618 -0.021371 0.000000 -0.012248 0.024154 0.025968
13.100000 0.037187 0.038069 0.000000 -0.041492 -0.010034 0.000881 0.000000 -0.078679 -0.047221 0.000000 -0.031458 0.021989 0.029695
13.300000 0.213623 0.219359 0.000000 0.350186 -0.058167 0.005737 0.000000 0.136564 -0.271790 0.000000 0.408353 0.079251 0.096848
13.500000 -0.102986 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.066603 0.000000
13.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
