#HM Med_All Med_Cen Med_Sat Med_SF Med_Q Cen-All Sat-All SF-All Q-All Cen-Sat SF-Q True True_Cen
9.100000 -0.517372 -0.564545 -0.351022 -0.573661 -0.751788 -0.047173 0.166349 -0.056289 -0.234416 -0.213523 0.178127 -0.563931 -0.536578
9.300000 -0.579185 -0.622938 -0.342719 -0.629614 -0.908197 -0.043754 0.236466 -0.050430 -0.329012 -0.280219 0.278583 -0.566165 -0.542001
9.500000 -0.431771 -0.471667 -0.200092 -0.476454 -0.827745 -0.039896 0.231679 -0.044683 -0.395974 -0.271575 0.351291 -0.422045 -0.401651
9.700000 -0.161060 -0.196040 -0.013734 -0.199303 -0.558274 -0.034980 0.147326 -0.038243 -0.397214 -0.182307 0.358971 -0.153241 -0.135457
9.900000 0.000769 -0.029706 0.097783 -0.032787 -0.171123 -0.030475 0.097014 -0.033556 -0.171892 -0.127489 0.138336 0.007064 0.021694
10.100000 0.024503 -0.001520 0.091576 -0.003544 -0.069644 -0.026023 0.067073 -0.028047 -0.094147 -0.093096 0.066100 0.033103 0.044864
10.300000 0.013309 -0.008186 0.068952 -0.006964 -0.084318 -0.021495 0.055642 -0.020273 -0.097628 -0.077137 0.077354 0.017555 0.026854
10.500000 0.001926 -0.011956 -0.009205 -0.010733 -0.079805 -0.013882 -0.011131 -0.012659 -0.081731 -0.002751 0.069073 0.006819 0.017171
10.700000 0.008621 -0.000609 0.048748 -0.001500 -0.044460 -0.009230 0.040127 -0.010120 -0.053081 -0.049357 0.042960 -0.007947 -0.001892
10.900000 0.005818 0.000198 0.005119 -0.000286 0.137346 -0.005620 -0.000699 -0.006104 0.131528 -0.004921 -0.137632 -0.019371 -0.016924
11.100000 -0.028313 -0.031421 0.000000 -0.020306 0.417589 -0.003108 0.000000 0.008007 0.445902 0.000000 -0.437895 -0.046561 -0.048118
11.300000 0.006172 0.042395 0.000000 0.026422 0.000000 0.036223 0.000000 0.020250 0.000000 0.000000 0.000000 0.004574 0.003084
11.500000 -0.185505 -0.180967 0.000000 -0.469015 0.000000 0.000000 0.000000 -0.283509 0.000000 0.000000 0.000000 -0.051337 -0.058940
11.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
11.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
