#HM Med_All Med_Cen Med_Sat Med_SF Med_Q Cen-All Sat-All SF-All Q-All Cen-Sat SF-Q True True_Cen
9.100000 0.058287 0.131639 -0.142447 0.112995 -0.077941 0.073353 -0.200734 0.000000 -0.136228 0.274087 0.190936 -0.184468 -0.153791
9.300000 -0.120775 -0.052162 -0.311796 -0.071369 -0.233027 0.068613 -0.191021 0.000000 -0.112252 0.259634 0.161659 -0.364835 -0.335086
9.500000 -0.298881 -0.235079 -0.461001 -0.254777 -0.375273 0.063802 -0.162120 0.044104 -0.076392 0.225922 0.120496 -0.533396 -0.508863
9.700000 -0.333598 -0.289948 -0.279618 -0.294939 -0.189684 0.043650 0.053981 0.038660 0.143914 -0.010331 -0.105254 -0.331248 -0.325058
9.900000 -0.065456 -0.028780 -0.092842 -0.032003 -0.065526 0.036675 -0.027386 0.033453 -0.000071 0.064062 0.033524 -0.051271 -0.042074
10.100000 0.005336 0.036918 -0.036455 0.033536 -0.012301 0.031583 -0.041790 0.028201 -0.017637 0.073373 0.045838 0.015904 0.024135
10.300000 0.014014 0.024192 0.026492 0.036902 0.026792 0.010178 0.012478 0.022888 0.012777 -0.002300 0.010111 0.021408 0.013984
10.500000 -0.001064 0.001464 0.001458 0.016777 -0.008816 0.002528 0.002522 0.017841 -0.007752 0.000006 0.025594 0.005962 -0.005379
10.700000 -0.012836 -0.011635 0.003068 0.000009 -0.020717 0.001201 0.015904 0.012845 -0.007881 -0.014704 0.020726 -0.008526 -0.016949
10.900000 -0.018888 -0.018751 0.007764 -0.010594 -0.028318 0.000137 0.026652 0.008294 -0.009430 -0.026515 0.017724 -0.016231 -0.022255
11.100000 -0.025197 -0.026099 0.013817 -0.021569 -0.019550 -0.000902 0.039014 0.003628 0.005647 -0.039915 -0.002018 -0.022714 -0.027152
11.300000 -0.029863 -0.029642 0.008042 -0.030384 -0.018233 0.000221 0.037906 -0.000520 0.011631 -0.037684 -0.012151 -0.028949 -0.028781
11.500000 -0.031026 -0.030102 -0.001877 -0.034948 -0.014577 0.000925 0.029149 -0.003922 0.016449 -0.028224 -0.020370 -0.033938 -0.029438
11.700000 -0.036593 -0.033389 -0.023530 -0.041239 -0.027247 0.003204 0.013063 -0.004647 0.009346 -0.009859 -0.013992 -0.038783 -0.032316
11.900000 -0.025361 -0.025203 -0.001632 -0.026315 -0.015765 0.000158 0.023729 -0.000955 0.009596 -0.023571 -0.010550 -0.026512 -0.020317
12.100000 -0.027242 -0.028653 0.007602 -0.022186 0.000557 -0.001411 0.034844 0.005056 0.027799 -0.036255 -0.022743 -0.013876 -0.011312
12.300000 -0.014247 -0.012325 0.013528 -0.008707 0.028672 0.001922 0.027775 0.005540 0.042919 -0.025853 -0.037379 -0.005920 -0.006221
12.500000 0.009526 0.009071 0.019303 0.020168 -0.040112 -0.000455 0.009777 0.010642 -0.049638 -0.010232 0.060280 -0.004074 -0.004006
12.700000 0.011512 0.011501 0.192668 -0.011122 0.001388 -0.000011 0.181156 -0.022634 -0.010124 -0.181167 -0.012510 0.024712 0.020146
12.900000 0.045076 0.035408 0.000000 0.027149 -0.063068 -0.009668 0.000000 -0.017927 -0.108144 0.000000 0.090217 0.021274 0.024613
13.100000 -0.031363 -0.032763 0.000000 -0.028232 -0.195440 0.000000 0.000000 0.003131 -0.164077 0.000000 0.167208 -0.017990 -0.007744
13.300000 0.169530 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.168268 0.000000
13.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
