#HM Med_All Med_Cen Med_Sat Med_SF Med_Q Cen-All Sat-All SF-All Q-All Cen-Sat SF-Q True True_Cen
9.100000 -0.340697 -0.341306 -0.403297 -0.320117 -0.472311 -0.000609 -0.062601 0.000000 -0.131614 0.061991 0.152194 -0.595380 -0.586598
9.300000 -0.525559 -0.526020 -0.549356 -0.508244 -0.624327 -0.000460 -0.023796 0.017315 -0.098768 0.023336 0.116083 -0.696212 -0.689294
9.500000 -0.535253 -0.540239 -0.362999 -0.520331 -0.683119 -0.004986 0.172254 0.014922 -0.147866 -0.177240 0.162788 -0.515270 -0.511773
9.700000 -0.219502 -0.225243 -0.110116 -0.208096 -0.317832 -0.005741 0.109387 0.011407 -0.098330 -0.115128 0.109736 -0.204720 -0.202693
9.900000 -0.038157 -0.044033 0.021567 -0.030020 -0.098142 -0.005876 0.059723 0.008136 -0.059986 -0.065599 0.068122 -0.026504 -0.025253
10.100000 -0.004435 -0.014678 0.074960 0.000958 -0.047293 -0.010242 0.079395 0.005393 -0.042858 -0.089637 0.048251 0.006606 0.003271
10.300000 -0.005529 -0.013928 0.048032 -0.002274 -0.053292 -0.008399 0.053561 0.003255 -0.047763 -0.061960 0.051018 0.003678 0.001452
10.500000 -0.009789 -0.014444 0.011453 -0.009034 -0.036129 -0.004655 0.021242 0.000755 -0.026340 -0.025898 0.027095 -0.003467 -0.002382
10.700000 -0.009709 -0.010865 -0.018275 -0.010598 -0.037750 -0.001156 -0.008566 -0.000889 -0.028041 0.007410 0.027152 -0.003301 -0.000498
10.900000 -0.006415 -0.007576 -0.003617 -0.007791 -0.005158 -0.001161 0.002799 -0.001375 0.001257 -0.003959 -0.002632 -0.002316 0.000765
11.100000 -0.006326 -0.004779 -0.038558 -0.008511 0.018484 0.001547 -0.032232 -0.002184 0.024810 0.033779 -0.026994 -0.004104 -0.001106
11.300000 -0.022276 -0.022372 0.012272 -0.025602 0.016900 -0.000096 0.034548 -0.003327 0.039176 -0.034644 -0.042502 -0.014127 -0.009936
11.500000 0.005941 0.013609 -0.118087 0.007884 -0.001576 0.007669 -0.124028 0.001943 -0.007517 0.131696 0.009459 0.002814 0.007611
11.700000 -0.040929 -0.029764 0.000000 -0.037041 -0.092313 0.011165 0.000000 0.003888 -0.051383 0.000000 0.055272 -0.012487 -0.008093
11.900000 -0.014611 0.004551 0.000000 -0.019766 0.566430 0.019162 0.000000 -0.005155 0.581040 0.000000 -0.586195 -0.017723 -0.012220
12.100000 0.259384 0.250294 0.000000 0.237692 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.086019 -0.090358
12.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
