#HM Med_All Med_Cen Med_Sat Med_SF Med_Q Cen-All Sat-All SF-All Q-All Cen-Sat SF-Q True True_Cen
9.100000 0.243847 0.345633 0.084259 0.160852 0.079921 0.000000 -0.159589 0.000000 -0.163927 0.261374 0.080932 0.068239 0.139037
9.300000 0.029976 0.125491 -0.130811 -0.041311 -0.112148 0.095515 -0.160787 0.000000 -0.142124 0.256302 0.070837 -0.149181 -0.081108
9.500000 -0.183853 -0.094624 -0.345787 -0.243438 -0.304468 0.089229 -0.161933 -0.059585 -0.120615 0.251163 0.061030 -0.366515 -0.301194
9.700000 -0.396049 -0.313328 -0.521164 -0.443952 -0.491829 0.082722 -0.125115 -0.047902 -0.095779 0.207837 0.047877 -0.545882 -0.490052
9.900000 -0.173553 -0.125108 -0.173687 -0.207847 -0.320129 0.048446 -0.000133 -0.034293 -0.146576 0.048579 0.112283 -0.154707 -0.122610
10.100000 0.040495 0.083069 0.005444 0.018711 -0.140218 0.042575 -0.035051 -0.021784 -0.180712 0.077626 0.158929 0.050855 0.080631
10.300000 0.059126 0.093279 0.005456 0.048115 -0.095654 0.034153 -0.053670 -0.011011 -0.154781 0.087823 0.143770 0.065294 0.089764
10.500000 0.031935 0.056602 -0.026033 0.031095 -0.105046 0.024668 -0.057968 -0.000840 -0.136981 0.082635 0.136141 0.034404 0.053082
10.700000 0.016450 0.021976 -0.012419 0.023231 -0.080615 0.005525 -0.028869 0.006781 -0.097066 0.034394 0.103847 0.015426 0.018468
10.900000 0.001644 -0.008355 -0.022690 0.011678 -0.078701 -0.009999 -0.024334 0.010033 -0.080345 0.014335 0.090378 -0.001131 -0.011104
11.100000 -0.012413 -0.022944 -0.036977 -0.006097 -0.064979 -0.010531 -0.024564 0.006316 -0.052566 0.014033 0.058882 -0.014297 -0.024711
11.300000 -0.003075 -0.006943 -0.023115 -0.003957 -0.034487 -0.003868 -0.020040 -0.000882 -0.031412 0.016172 0.030530 0.000124 -0.006945
11.500000 0.016933 0.025209 -0.009522 0.016716 -0.020507 0.008276 -0.026455 -0.000216 -0.037440 0.034732 0.037223 0.020688 0.026875
11.700000 0.017717 0.028879 -0.013605 0.024691 0.023109 0.011162 -0.031322 0.006974 0.005391 0.042484 0.001582 0.012686 0.029203
11.900000 -0.003758 -0.000285 -0.026192 0.003370 0.040446 0.003473 -0.022434 0.007128 0.044204 0.025907 -0.037076 -0.022343 -0.007320
12.100000 -0.010430 -0.016563 -0.004666 -0.024805 0.036412 -0.006133 0.005764 -0.014375 0.046842 -0.011897 -0.061217 -0.029512 -0.024390
12.300000 0.000923 0.000792 0.010818 -0.029918 0.003522 -0.000131 0.009895 -0.030841 0.002599 -0.010026 -0.033440 -0.003002 0.000777
12.500000 0.023687 0.024026 0.041416 -0.000116 -0.030449 0.000339 0.017729 -0.023803 -0.054137 -0.017390 0.030333 0.027757 0.030151
12.700000 0.031130 0.032869 0.025967 0.010417 -0.038009 0.001738 -0.005163 -0.020714 -0.069139 0.006902 0.048426 0.035719 0.038650
12.900000 0.030846 0.030068 0.008496 0.033273 -0.032292 -0.000778 -0.022350 0.002427 -0.063138 0.021572 0.065565 0.024662 0.028309
13.100000 0.039040 0.032292 0.025467 0.046396 0.000915 -0.006748 -0.013573 0.007357 -0.038125 0.006825 0.045481 0.035167 0.036995
13.300000 0.026689 0.018019 0.046467 -0.010006 0.016495 -0.008670 0.019778 -0.036696 -0.010194 -0.028448 -0.026502 0.020182 0.018117
13.500000 0.026107 0.022917 0.007315 0.013187 0.029307 -0.003190 -0.018792 -0.012920 0.003200 0.015602 -0.016120 0.034223 0.032643
13.700000 0.023397 0.020368 -0.009016 0.005107 0.036481 -0.003030 -0.032414 -0.018291 0.013084 0.029384 -0.031374 0.008261 0.008678
13.900000 -0.001132 -0.001549 -0.113871 -0.012972 0.008416 -0.000418 -0.112739 -0.011840 0.009547 0.112321 -0.021387 -0.005821 -0.004533
14.100000 0.029408 0.016003 0.000000 0.000000 0.035595 -0.013405 0.000000 0.000000 0.006188 0.000000 0.000000 0.039592 0.023451
14.300000 -0.013244 -0.039549 0.015763 0.000000 -0.054386 -0.026305 0.029007 0.000000 -0.041142 -0.055312 0.000000 -0.030555 -0.061180
14.500000 0.074111 0.062881 0.000000 0.000000 0.119984 0.000000 0.000000 0.000000 0.045872 0.000000 0.000000 0.026640 0.008594
14.700000 0.001592 -0.008837 0.000000 0.000000 -0.026997 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 -0.023977 -0.043398
14.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
