#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -4.235603 0.322093 0.257961 -4.255410 0.319954 0.245709 -4.317398 0.348335 0.201798 -4.430405 0.671462 0.340781 -4.118738 0.303679 0.230136 -4.280647 0.333106 0.213183 -4.136587 0.521740 0.487710 -3.981017 0.271769 0.265671 -3.986275 0.258981 0.263935 -4.076356 0.312033 0.200028 -4.156669 0.639861 0.331207 -3.808640 0.232662 0.293424 -4.046432 0.293110 0.188031 -3.884465 0.526900 0.484945
9.300000 -4.054875 0.283433 0.237463 -4.073328 0.286407 0.228345 -4.128999 0.316187 0.190651 -4.253188 0.539227 0.325458 -3.945839 0.263370 0.203170 -4.094550 0.295668 0.191803 -3.983647 0.427418 0.441315 -3.798872 0.251484 0.237691 -3.804123 0.241109 0.247735 -3.885320 0.278925 0.184127 -3.980683 0.492775 0.317000 -3.638467 0.208458 0.267522 -3.857953 0.263396 0.175891 -3.730515 0.398550 0.450841
9.500000 -3.874147 0.242582 0.215428 -3.891245 0.245663 0.212095 -3.940599 0.288807 0.163627 -4.075972 0.483930 0.299087 -3.772940 0.226688 0.183826 -3.908452 0.264526 0.172995 -3.830708 0.359720 0.399986 -3.616727 0.219496 0.224586 -3.621970 0.202338 0.225675 -3.694285 0.245817 0.165534 -3.804698 0.449000 0.303016 -3.468293 0.181364 0.237608 -3.669473 0.242736 0.160772 -3.576566 0.334249 0.411035
9.700000 -3.693419 0.205384 0.193393 -3.709163 0.208914 0.188472 -3.752200 0.246795 0.155807 -3.898755 0.430320 0.272730 -3.600041 0.199335 0.164070 -3.722354 0.231054 0.165185 -3.677772 0.331624 0.358655 -3.434582 0.194515 0.199319 -3.439818 0.187453 0.194562 -3.503249 0.223210 0.154691 -3.628713 0.390774 0.292067 -3.298120 0.168021 0.212526 -3.480994 0.206981 0.153700 -3.422620 0.285262 0.371135
9.900000 -3.512691 0.172054 0.171286 -3.527082 0.175483 0.167017 -3.563801 0.204434 0.139320 -3.721540 0.398046 0.248492 -3.427143 0.177316 0.149814 -3.536258 0.199598 0.136036 -3.524841 0.316214 0.317319 -3.252438 0.178434 0.177031 -3.257666 0.169729 0.179052 -3.312213 0.204475 0.142025 -3.452729 0.381157 0.273925 -3.127946 0.148354 0.180591 -3.292515 0.184177 0.137641 -3.268676 0.264224 0.315732
10.100000 -3.331965 0.157642 0.151322 -3.345002 0.155515 0.158182 -3.375404 0.179690 0.118680 -3.544329 0.351658 0.225928 -3.254245 0.158620 0.133694 -3.350164 0.161093 0.118679 -3.371919 0.297844 0.265015 -3.070295 0.160693 0.158950 -3.075515 0.155310 0.157601 -3.121178 0.186012 0.127524 -3.276748 0.352593 0.247950 -2.957774 0.139720 0.157575 -3.104036 0.167202 0.126802 -3.114739 0.262390 0.278161
10.300000 -3.151244 0.136445 0.127286 -3.162925 0.132356 0.124318 -3.187010 0.155461 0.100759 -3.367124 0.347739 0.189005 -3.081350 0.133780 0.113612 -3.164077 0.138519 0.098433 -3.219014 0.267446 0.228145 -2.888155 0.152029 0.148005 -2.893365 0.147764 0.146831 -2.930143 0.172445 0.109549 -3.100774 0.329331 0.201740 -2.787602 0.132483 0.139318 -2.915555 0.160321 0.112091 -2.960815 0.259468 0.242220
10.500000 -2.970535 0.110067 0.104888 -2.980859 0.111126 0.100576 -2.998628 0.128360 0.077901 -3.189938 0.316529 0.165516 -2.908461 0.118127 0.094919 -2.978007 0.115075 0.084223 -3.066138 0.234678 0.197023 -2.706025 0.135651 0.127977 -2.711221 0.136080 0.130016 -2.739110 0.160504 0.108241 -2.924816 0.301455 0.186999 -2.617436 0.126770 0.139478 -2.727070 0.158600 0.112229 -2.806914 0.237872 0.230373
10.700000 -2.789861 0.087878 0.092206 -2.798822 0.095984 0.094987 -2.810275 0.106648 0.075720 -3.012795 0.265962 0.145524 -2.735591 0.101322 0.086225 -2.791984 0.097101 0.080483 -2.913316 0.222459 0.171779 -2.523922 0.134012 0.128753 -2.529095 0.132060 0.129804 -2.548081 0.161338 0.106882 -2.748902 0.296828 0.176578 -2.447286 0.128965 0.141054 -2.538571 0.149894 0.111186 -2.653057 0.227417 0.210828
10.900000 -2.609281 0.078525 0.081862 -2.616866 0.080428 0.080986 -2.622005 0.091781 0.062891 -2.835763 0.227375 0.146819 -2.562780 0.081860 0.081044 -2.606080 0.080797 0.071372 -2.760589 0.198134 0.171066 -2.341897 0.134248 0.133187 -2.347019 0.125388 0.131010 -2.357070 0.143466 0.111958 -2.573100 0.246876 0.173557 -2.277185 0.119960 0.145073 -2.350050 0.145879 0.114341 -2.499286 0.220915 0.205700
