#HM Med_All Med_Cen Med_Sat Med_SF Med_Q Cen-All Sat-All SF-All Q-All Cen-Sat SF-Q True True_Cen
9.100000 0.338687 0.434119 0.000000 0.278108 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.128745 0.218702
9.300000 0.129297 0.218946 -0.013492 0.077377 0.000000 0.000000 -0.142789 0.000000 0.000000 0.232438 0.000000 -0.083330 0.002369
9.500000 -0.080040 0.003813 -0.224979 -0.123300 0.898413 0.083853 -0.144939 -0.043260 0.978453 0.228792 -1.021713 -0.295273 -0.213859
9.700000 -0.287792 -0.209970 -0.400144 -0.322399 0.823900 0.077822 -0.112352 -0.034606 1.111692 0.190174 -1.146299 -0.471226 -0.401532
9.900000 -0.170726 -0.128676 -0.144263 -0.196734 0.772484 0.042049 0.026463 -0.026008 0.943210 0.015587 -0.969218 -0.161332 -0.117972
10.100000 0.036227 0.077211 0.007781 0.018882 0.863514 0.040984 -0.028446 -0.017345 0.827287 0.069430 -0.844632 0.038081 0.081319
10.300000 0.061907 0.095140 0.015163 0.053090 0.000000 0.033233 -0.046744 -0.008817 0.000000 0.079977 0.000000 0.060448 0.097481
10.500000 0.030213 0.049151 -0.003121 0.029570 0.000000 0.018938 -0.033334 -0.000643 0.000000 0.052272 0.000000 0.025510 0.050718
10.700000 0.015954 0.010885 0.007525 0.022353 0.000000 -0.005069 -0.008429 0.006399 0.000000 0.003360 0.000000 0.008069 0.010193
10.900000 -0.001594 -0.014988 -0.021474 0.008966 1.547419 -0.013394 -0.019880 0.010560 1.549013 0.006486 -1.538453 -0.011058 -0.015523
11.100000 -0.018388 -0.033109 -0.032602 -0.008750 0.460151 -0.014721 -0.014214 0.009638 0.478539 -0.000507 -0.468901 -0.027873 -0.035052
11.300000 -0.031451 -0.042070 -0.034317 -0.027875 0.217026 -0.010619 -0.002867 0.003576 0.248477 -0.007752 -0.244902 -0.034449 -0.041181
11.500000 -0.020944 -0.025548 -0.006813 -0.023357 0.050302 -0.004604 0.014131 -0.002413 0.071246 -0.018735 -0.073659 -0.016087 -0.021478
11.700000 0.013940 0.013912 0.026777 0.011881 0.000165 -0.000027 0.012837 -0.002059 -0.013775 -0.012865 0.011716 0.020042 0.021884
11.900000 0.024811 0.023187 0.030419 0.028055 -0.006406 -0.001624 0.005609 0.003244 -0.031217 -0.007233 0.034461 0.023930 0.031305
12.100000 0.005942 -0.001986 0.003478 0.010430 -0.003180 -0.007928 -0.002464 0.004489 -0.009121 -0.005464 0.013610 -0.002336 0.003798
12.300000 -0.023303 -0.031083 -0.020214 -0.015257 -0.014891 -0.007780 0.003089 0.008046 0.008412 -0.010869 -0.000366 -0.028868 -0.025814
12.500000 -0.026872 -0.031585 -0.002544 -0.011081 -0.037004 -0.004713 0.024328 0.015791 -0.010132 -0.029042 0.025923 -0.027008 -0.027231
12.700000 -0.015206 -0.015258 0.000747 0.011051 -0.049132 -0.000052 0.015953 0.026256 -0.033927 -0.016005 0.060183 -0.008123 -0.004912
12.900000 -0.000914 -0.001722 -0.000869 0.006478 -0.044961 -0.000808 0.000045 0.007393 -0.044047 -0.000853 0.051440 -0.002433 -0.001424
13.100000 0.003980 -0.001433 -0.002604 -0.018271 -0.025578 -0.005413 -0.006584 -0.022251 -0.029558 0.001171 0.007307 -0.005629 -0.007177
13.300000 0.007133 -0.000823 -0.020611 -0.100898 0.007792 -0.007956 -0.027744 -0.108032 0.000659 0.019788 -0.108691 0.002056 0.001658
13.500000 -0.000175 0.001228 -0.041050 -0.039462 0.008517 0.001403 -0.040875 -0.039286 0.008692 0.042278 -0.047978 0.002032 0.008658
13.700000 -0.010365 -0.024523 0.077493 -0.047200 0.004441 -0.014158 0.087858 -0.036835 0.014806 -0.102017 -0.051641 -0.021257 -0.018121
13.900000 -0.019084 -0.019202 -0.165544 -0.134119 -0.007825 -0.000118 -0.146460 -0.115035 0.011260 0.146342 -0.126295 0.006801 0.018443
14.100000 -0.028289 -0.035559 0.000000 0.000000 -0.020791 -0.007271 0.000000 0.000000 0.007498 0.000000 0.000000 0.027395 0.014437
14.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
