#HM Cen_All Sat_All SF_All Q_All Cen_Sat SF_Q
9.100000 0.046890 -0.017720 0.083707 -0.063949 0.091348 0.219153 0.056347 -0.019433 0.127633 0.246179 -0.225673 0.893533 0.110840 0.158280 0.157529 -0.189833 0.837305 -0.116164
9.300000 0.042291 -0.016721 0.074993 -0.056281 0.079302 0.193949 0.051158 -0.015177 0.108836 0.190279 -0.175424 0.800930 0.098572 0.138818 0.137638 -0.139121 0.758118 -0.096953
9.500000 0.037690 -0.015697 0.066358 -0.048614 0.068607 0.168726 0.045969 -0.013638 0.093664 0.134378 -0.128000 0.708714 0.086304 0.119373 0.115915 -0.088409 0.671897 -0.060927
9.700000 0.033090 -0.013505 0.057730 -0.040946 0.059178 0.143070 0.040779 -0.010291 0.081058 0.078477 -0.074877 0.617902 0.074037 0.099661 0.095265 -0.037698 0.586967 -0.014982
9.900000 0.028490 -0.012053 0.048205 -0.033279 0.047076 0.118339 0.035589 -0.003978 0.067181 0.022576 -0.019639 0.530842 0.061769 0.080665 0.079648 0.013013 0.519907 0.035229
10.100000 0.023890 -0.011312 0.038681 -0.025611 0.035228 0.090785 0.030398 0.000354 0.052783 -0.033324 0.033324 0.439931 0.049502 0.061565 0.060133 0.063722 0.437606 0.068962
10.300000 0.019292 -0.008940 0.029889 -0.017944 0.021715 0.065977 0.025200 0.005859 0.039945 -0.089221 0.089221 0.364371 0.037235 0.044003 0.037960 0.114422 0.351661 0.114422
10.500000 0.014697 -0.007598 0.021852 -0.010280 0.009516 0.040783 0.019987 0.012623 0.027635 -0.145106 0.145106 0.284057 0.024977 0.025925 0.023005 0.165092 0.284746 0.165092
10.700000 0.010115 -0.004693 0.014272 -0.002641 0.005924 0.024289 0.014727 0.023572 0.016332 -0.200940 0.200940 0.201224 0.012756 0.013450 0.015947 0.215667 0.221547 0.215667
10.900000 0.005579 -0.000207 0.007738 0.004865 0.018972 0.024931 0.009334 0.037020 0.009165 -0.256588 0.256588 0.134856 0.000714 0.019689 0.025119 0.265922 0.163370 0.265922
11.100000 0.001203 0.006180 0.003957 0.000000 0.000000 0.000000 0.003588 0.048382 0.004649 -0.311545 0.311545 0.073880 0.000000 0.000000 0.000000 0.315133 0.136412 0.315133
11.300000 -0.002611 0.015233 0.001438 0.000000 0.000000 0.000000 -0.003015 0.066665 0.000123 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
11.500000 -0.004538 0.025463 0.003539 0.000000 0.000000 0.000000 -0.011269 0.094809 -0.004531 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
11.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
11.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
12.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
