#HM Cen_All Sat_All SF_All Q_All Cen_Sat SF_Q
9.100000 -0.079780 0.033880 0.004944 0.195699 0.082459 0.034995 -0.041949 0.096689 -0.017786 0.000000 0.243609 0.000000 -0.275478 0.046442 0.076964 0.000000 0.000000 0.217684
9.300000 -0.074687 0.030058 0.005199 0.187530 0.093937 0.016891 -0.038033 0.086022 -0.016099 0.000000 0.253299 0.000000 -0.262218 0.034431 0.083290 0.000000 0.000000 0.267249
9.500000 -0.069595 0.027030 0.004734 0.179362 0.086343 0.014836 -0.034116 0.076956 -0.014405 0.119470 0.206943 0.124322 -0.248957 0.030412 0.077837 -0.153586 0.163670 0.176416
9.700000 -0.064503 0.023929 0.004324 0.171195 0.078180 0.011788 -0.030200 0.067407 -0.012180 0.093760 0.266136 0.119510 -0.235697 0.025748 0.074537 -0.123960 0.178658 0.224817
9.900000 -0.059409 0.020850 0.004233 0.163030 0.071102 0.010356 -0.026282 0.058307 -0.011808 0.068043 0.272683 0.110440 -0.222440 0.021822 0.068583 -0.094325 0.154200 0.225530
10.100000 -0.054314 0.017609 0.004143 0.154872 0.061899 0.009764 -0.022364 0.047621 -0.010489 0.042334 0.218284 0.107995 -0.209186 0.020546 0.061142 -0.064698 0.142713 0.188804
10.300000 -0.049216 0.015352 0.003948 0.146725 0.055175 0.007574 -0.018441 0.037151 -0.008260 0.016675 0.217043 0.103507 -0.195940 0.017563 0.054444 -0.035116 0.135993 0.197251
10.500000 -0.044111 0.012610 0.003369 0.138602 0.050751 0.003557 -0.014507 0.028800 -0.006310 -0.008867 0.208828 0.100722 -0.182713 0.015439 0.052436 -0.005640 0.122363 0.193077
10.700000 -0.038993 0.009832 0.003986 0.130530 0.044059 0.003766 -0.010534 0.019216 -0.001975 -0.034200 0.196638 0.098585 -0.169523 0.013881 0.046778 0.023666 0.107773 0.187206
10.900000 -0.033862 0.007583 0.005104 0.122551 0.039327 0.005696 -0.006434 0.015409 0.003276 -0.059267 0.183926 0.097248 -0.156412 0.011771 0.040525 0.052833 0.102260 0.182981
11.100000 -0.028752 0.005301 0.005807 0.114700 0.034406 0.006035 -0.001981 0.012610 0.007673 -0.084187 0.170373 0.092307 -0.143452 0.012186 0.036304 0.082207 0.104378 0.176042
11.300000 -0.023843 0.003878 0.006183 0.106866 0.032225 0.007776 0.003223 0.010698 0.012977 -0.109591 0.153090 0.082402 -0.130709 0.010575 0.037303 0.112815 0.092328 0.164203
11.500000 -0.019564 0.002469 0.007911 0.098430 0.031284 0.006899 0.009457 0.010413 0.015753 -0.137164 0.136189 0.087445 -0.117995 0.009439 0.034304 0.146621 0.093037 0.156682
11.700000 -0.016279 0.002886 0.007300 0.088025 0.028804 0.008464 0.016272 0.012206 0.018430 -0.169688 0.128168 0.081432 -0.104304 0.009979 0.034360 0.185961 0.086099 0.144129
11.900000 -0.013401 0.004319 0.007202 0.074512 0.029080 0.009789 0.022722 0.018646 0.019787 -0.208461 0.131158 0.069505 -0.087913 0.012343 0.033623 0.231183 0.085303 0.142269
12.100000 -0.009494 0.006049 0.005961 0.059417 0.026977 0.014311 0.029802 0.024914 0.019567 -0.246783 0.133386 0.051272 -0.068911 0.017200 0.029346 0.276586 0.077786 0.148937
12.300000 -0.004634 0.006224 0.005126 0.047075 0.015657 0.016799 0.042234 0.038409 0.021863 -0.265488 0.137741 0.037415 -0.051709 0.018475 0.017312 0.307722 0.070075 0.152659
12.500000 -0.001238 0.005704 0.004289 0.039431 0.011252 0.022374 0.063802 0.042922 0.028912 -0.242618 0.127852 0.020760 -0.040669 0.024238 0.010343 0.306420 0.063757 0.150276
12.700000 -0.000384 0.004417 0.003305 0.032649 0.028121 0.031546 0.090408 0.040698 0.041430 -0.174243 0.081642 0.021865 -0.033033 0.033351 0.029027 0.264652 0.048867 0.122823
12.900000 -0.000177 0.003817 0.004921 0.000000 0.000000 0.000000 0.112949 0.027169 0.056785 -0.079249 0.038903 0.046503 0.000000 0.000000 0.000000 0.192198 0.058812 0.081167
13.100000 0.000677 0.004123 0.008044 0.000000 0.000000 0.000000 0.126490 0.018121 0.079352 0.019518 0.007304 0.092710 0.000000 0.000000 0.000000 0.106972 0.095427 0.059157
13.300000 0.001361 0.005610 0.010869 0.000000 0.000000 0.000000 0.133019 -0.017048 0.133019 0.110967 -0.005757 0.155497 0.000000 0.000000 0.000000 0.022052 0.119911 0.040611
13.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
14.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.700000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
15.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
