#HM(0) Med_All(1) Err+(2) Err-(3) Med_Cen(4) Err+(5) Err-(6) Med_Cen_SF(7) Err+(8) Err-(9) Med_Cen_Q(10) Err+(11) Err-(12) Med_Sat(13) Err+(14) Err-(15) Med_SF(16) Err+(17) Err-(18) Med_Q(19) Err+(20) Err-(21) True_Med_All(22) Err+(23) Err-(24) True_Cen(25) Err+(26) Err-(27) True_Cen_SF(28) Err+(29) Err-(30) True_Cen_Q(31) Err+(32) Err-(33) True_Sat(34) Err+(35) Err-(36) True_SF(37) Err+(38) Err-(39) True_Q(40) Err+(41) Err-(42) 
9.100000 -4.352280 0.314810 0.214540 -4.396986 0.334214 0.198268 -4.452443 0.389659 0.171173 -4.578797 0.812330 0.210958 -4.180687 0.320871 0.196026 -4.415906 0.385069 0.168876 -4.267774 0.663829 0.246684 -4.103216 0.253729 0.196763 -4.111267 0.223915 0.213981 -4.207044 0.306410 0.149662 -4.313742 0.695550 0.217640 -3.872461 0.204861 0.208289 -4.156719 0.294485 0.162195 -4.025025 0.600593 0.283418
9.300000 -4.175483 0.283500 0.201864 -4.217176 0.311995 0.181664 -4.267017 0.356383 0.155957 -4.404432 0.546854 0.220302 -4.014073 0.295557 0.175363 -4.232416 0.350171 0.156754 -4.114376 0.490508 0.231396 -3.925012 0.229070 0.174387 -3.933143 0.210858 0.199425 -4.020103 0.266095 0.141771 -4.140210 0.495755 0.205983 -3.708303 0.187310 0.189652 -3.973840 0.257437 0.149796 -3.870415 0.426715 0.265512
9.500000 -3.998686 0.252178 0.189717 -4.037366 0.277389 0.169728 -4.081591 0.323062 0.139157 -4.230067 0.489612 0.233340 -3.847460 0.269053 0.159343 -4.048926 0.317602 0.147357 -3.960982 0.451084 0.217762 -3.746809 0.205640 0.156209 -3.755020 0.191849 0.174589 -3.833163 0.238822 0.133880 -3.966678 0.416105 0.189849 -3.544145 0.170346 0.177065 -3.790961 0.228193 0.127096 -3.715807 0.374857 0.232540
9.700000 -3.821889 0.220835 0.176512 -3.857556 0.244706 0.160373 -3.896166 0.290080 0.126640 -4.055704 0.462255 0.219299 -3.680846 0.240961 0.143103 -3.865438 0.280626 0.140482 -3.807596 0.387374 0.203668 -3.568606 0.188512 0.145868 -3.576897 0.165872 0.162652 -3.646222 0.210029 0.114686 -3.793147 0.370256 0.189007 -3.379986 0.154507 0.157346 -3.608082 0.194386 0.105493 -3.561205 0.323888 0.205981
9.900000 -3.645094 0.197408 0.159694 -3.677747 0.209367 0.144397 -3.710741 0.257393 0.114239 -3.881342 0.421965 0.191448 -3.514233 0.212380 0.130212 -3.681950 0.244769 0.132470 -3.654222 0.307043 0.189568 -3.390404 0.172180 0.132207 -3.398774 0.147398 0.151407 -3.459282 0.184456 0.110022 -3.619617 0.370581 0.170129 -3.215828 0.141850 0.142620 -3.425204 0.173153 0.093145 -3.406611 0.292606 0.193061
10.100000 -3.468302 0.170304 0.141397 -3.497940 0.184154 0.127295 -3.525318 0.222526 0.105496 -3.706985 0.379828 0.166253 -3.347621 0.179563 0.115867 -3.498466 0.210580 0.120927 -3.500872 0.303106 0.179167 -3.212204 0.154213 0.121267 -3.220653 0.134084 0.137442 -3.272343 0.166816 0.097394 -3.446090 0.334559 0.164405 -3.051672 0.122010 0.128922 -3.242325 0.156590 0.091699 -3.252034 0.273113 0.181202
10.300000 -3.291516 0.147275 0.125139 -3.318140 0.149951 0.111064 -3.339901 0.185305 0.097931 -3.532638 0.337045 0.156184 -3.181012 0.147892 0.098366 -3.314991 0.178880 0.107110 -3.347563 0.274204 0.166151 -3.034010 0.126096 0.112831 -3.042535 0.123686 0.129802 -3.085405 0.138638 0.092983 -3.272573 0.307426 0.147121 -2.887517 0.111051 0.110892 -3.059446 0.138665 0.088679 -3.097488 0.268539 0.170299
10.500000 -3.114749 0.114480 0.106397 -3.138354 0.121768 0.097296 -3.154498 0.149158 0.089540 -3.358316 0.302599 0.145685 -3.014412 0.122451 0.086537 -3.131536 0.143409 0.087857 -3.194327 0.245485 0.151297 -2.855830 0.119712 0.108780 -2.864427 0.113251 0.116773 -2.898470 0.133731 0.087356 -3.099076 0.294785 0.142164 -2.723370 0.112415 0.108954 -2.876560 0.144718 0.077396 -2.942999 0.227500 0.158327
10.700000 -2.938027 0.087123 0.088891 -2.958608 0.094319 0.083457 -2.969130 0.109282 0.080112 -3.184051 0.264963 0.133804 -2.847836 0.094291 0.073945 -2.948131 0.101330 0.072224 -3.041218 0.229945 0.142350 -2.677688 0.116602 0.104935 -2.686344 0.115417 0.110715 -2.711538 0.137197 0.087537 -2.925629 0.268613 0.134277 -2.559243 0.118812 0.105779 -2.693649 0.138961 0.088129 -2.788615 0.231165 0.161213
10.900000 -2.761420 0.062452 0.079251 -2.778964 0.068002 0.075786 -2.783848 0.076286 0.063806 -3.009917 0.241040 0.119296 -2.681325 0.078824 0.066989 -2.764847 0.068600 0.067687 -2.888337 0.200760 0.139250 -2.499642 0.111984 0.112360 -2.508329 0.106492 0.116812 -2.524609 0.127988 0.095410 -2.752300 0.240420 0.140083 -2.395174 0.108533 0.116296 -2.510669 0.129533 0.092788 -2.634425 0.192389 0.155465
11.100000 -2.585098 0.058700 0.069174 -2.599579 0.059381 0.067263 -2.598781 0.071809 0.066795 -2.836085 0.210367 0.110956 -2.514992 0.065574 0.065233 -2.581849 0.061340 0.063951 -2.735860 0.174354 0.138308 -2.321842 0.104144 0.113413 -2.330498 0.097741 0.119959 -2.337700 0.115036 0.106349 -2.579252 0.211739 0.141479 -2.231263 0.101447 0.121305 -2.327563 0.115182 0.104238 -2.480601 0.184629 0.147770
11.300000 -2.409471 0.049125 0.061049 -2.420853 0.051136 0.063723 -2.414250 0.058932 0.059143 -2.662946 0.189307 0.113591 -2.349140 0.053726 0.063833 -2.399546 0.051565 0.063692 -2.584102 0.165195 0.139961 -2.144671 0.106454 0.125287 -2.153153 0.106421 0.116190 -2.150944 0.120814 0.124179 -2.406874 0.203180 0.133198 -2.067799 0.105393 0.129830 -2.144366 0.116387 0.116108 -2.327460 0.177662 0.164068
11.500000 -2.235546 0.047887 0.068021 -2.243786 0.046961 0.071533 -2.231109 0.047462 0.067811 -2.491392 0.170827 0.117897 -2.184584 0.049111 0.071784 -2.218969 0.040231 0.071374 -2.433626 0.161328 0.130217 -1.969088 0.111390 0.132206 -1.977094 0.116539 0.127642 -1.964947 0.122664 0.138392 -2.236077 0.212700 0.145337 -1.905577 0.108621 0.140751 -1.961601 0.124114 0.136853 -2.175598 0.185499 0.163388
11.700000 -2.065850 0.045017 0.080290 -2.070871 0.042436 0.083256 -2.051666 0.052671 0.080142 -2.323434 0.157574 0.122365 -2.023516 0.048256 0.086842 -2.042727 0.046666 0.086155 -2.285421 0.151675 0.126898 -1.797494 0.117801 0.148658 -1.804405 0.124800 0.148914 -1.781800 0.116213 0.147972 -2.068995 0.215255 0.153839 -1.746801 0.109956 0.150062 -1.781359 0.123656 0.157054 -2.026113 0.195197 0.170565
11.900000 -1.906737 0.044869 0.093508 -1.908299 0.043066 0.096035 -1.881900 0.047891 0.086085 -2.163487 0.153224 0.119933 -1.871677 0.046351 0.100268 -1.877122 0.045370 0.089544 -2.141190 0.149343 0.129733 -1.635868 0.123313 0.168805 -1.640521 0.128615 0.159603 -1.607610 0.117270 0.150246 -1.910494 0.220916 0.161361 -1.597422 0.117936 0.167895 -1.609771 0.119352 0.164939 -1.880981 0.188736 0.177604
12.100000 -1.772797 0.042670 0.104946 -1.770387 0.042910 0.112926 -1.735733 0.042334 0.104795 -2.020675 0.151914 0.137721 -1.743036 0.058110 0.096375 -1.735839 0.045676 0.103752 -2.003767 0.126800 0.143857 -1.498088 0.121707 0.173628 -1.498858 0.119544 0.173861 -1.457755 0.116629 0.159225 -1.770972 0.228711 0.173331 -1.472347 0.112230 0.168729 -1.461832 0.117596 0.158903 -1.743628 0.187112 0.190305
12.300000 -1.690670 0.053023 0.133850 -1.684031 0.049628 0.138272 -1.639438 0.056467 0.113361 -1.911443 0.199488 0.188795 0.000000 0.000000 0.000000 -1.642973 0.054495 0.111504 -1.877591 0.173084 0.206746 -1.410551 0.101894 0.188524 -1.406942 0.100786 0.193355 -1.363447 0.100619 0.188030 -1.669507 0.268436 0.204191 0.000000 0.000000 0.000000 -1.367068 0.102854 0.189086 -1.619611 0.206661 0.237797
12.500000 -1.690909 0.102871 0.204207 -1.681326 0.096540 0.218534 -1.625414 0.100968 0.181387 -1.858157 1.858157 0.246587 0.000000 0.000000 0.000000 -1.626319 0.091413 0.179703 -1.768990 1.768990 0.275278 -1.405676 0.139106 0.242200 -1.401771 0.139004 0.254444 -1.365080 0.144995 0.195140 -1.631482 1.631482 0.261010 0.000000 0.000000 0.000000 -1.363375 0.145715 0.198371 -1.516989 1.516989 0.341699
12.700000 -1.782585 0.205507 0.293624 -1.772840 0.205268 0.301138 0.000000 0.000000 1.758763 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.758431 0.000000 0.000000 0.000000 -1.495545 0.206065 0.284392 -1.499936 0.212463 0.291294 0.000000 0.000000 1.452280 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 1.456198 0.000000 0.000000 0.000000
12.900000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.100000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.300000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
13.500000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000 0.000000
