#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.004381 0 0 0.0300408 0 0 8.625 8.875
9.00 0.00607412 0 0 0.0639942 0 0 8.875 9.125
9.25 0.0227041 0 0 0.100026 0 0 9.125 9.375
9.50 0.0632358 0 0 0.0798774 0 0 9.375 9.625
9.75 0.157249 0 4.82968e-07 0.0980873 0 2.77162e-06 9.625 9.875
10.00 0.245373 8.04946e-07 4.18572e-06 0.156324 2.77162e-06 1.43945e-05 9.875 10.125
10.25 0.189479 1.11887e-05 5.10336e-05 0.208577 4.673e-05 0.000213221 10.125 10.375
10.50 0.121341 4.74918e-05 0.000246233 0.253093 0.000292212 0.00151876 10.375 10.625
10.75 0.0755307 0.000117281 0.000609264 0.283347 0.00111106 0.00582784 10.625 10.875
11.00 0.0467324 0.000158816 0.00082684 0.311555 0.0023317 0.0124001 10.875 11.125
11.25 0.0281926 9.87669e-05 0.000560725 0.315356 0.00239015 0.0138933 11.125 11.375
11.50 0.0167723 5.48973e-05 0.000313446 0.304378 0.00226939 0.0132475 11.375 11.625
11.75 0.0099435 3.07489e-05 0.000178457 0.293443 0.00217822 0.0129123 11.625 11.875
12.00 0.00583819 1.86747e-05 0.000101584 0.285293 0.00227886 0.0126561 11.875 12.125
12.25 0.00340919 1.10278e-05 5.86806e-05 0.267112 0.00236303 0.0128358 12.125 12.375
12.50 0.00199796 5.55413e-06 3.34858e-05 0.251158 0.00207594 0.0127645 12.375 12.625
12.75 0.00116476 3.38077e-06 1.75478e-05 0.236697 0.00220911 0.0116756 12.625 12.875
13.00 0.000657238 1.60989e-06 1.13497e-05 0.219718 0.00190662 0.0137113 12.875 13.125
13.25 0.00036947 1.04643e-06 5.79561e-06 0.202179 0.00225325 0.0127143 13.125 13.375
13.50 0.000201156 3.21978e-07 2.9783e-06 0.182873 0.00130583 0.0122801 13.375 13.625
13.75 0.000108507 8.04946e-08 1.28791e-06 0.161721 0.000621408 0.0100694 13.625 13.875
14.00 5.43338e-05 8.04946e-08 2.41484e-07 0.139259 0.00127327 0.00384259 13.875 14.125
14.25 2.60802e-05 0 8.04946e-08 0.12037 0 0.00272331 14.125 14.375
14.50 1.09473e-05 0 8.04946e-08 0.0367647 0 0.00713508 14.375 14.625
14.75 4.10522e-06 0 0 0 0 0 14.625 14.875
15.00 4.82968e-07 0 0 0.166667 0 0 14.875 15.125
15.25 1.60989e-07 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
