#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0174672 0 0 0.0127421 0 0 8.625 8.875
9.00 0.0279585 0 0 0.0105144 0 0 8.875 9.125
9.25 0.0958226 0 0 0.0174963 0 0 9.125 9.375
9.50 0.26941 8.04946e-08 1.60989e-07 0.0536189 2.83122e-07 5.62519e-07 9.375 9.625
9.75 0.367347 2.73682e-06 1.31206e-05 0.0933753 6.75768e-06 3.23802e-05 9.625 9.875
10.00 0.274632 4.01668e-05 0.00023432 0.132188 0.000126898 0.000741065 9.875 10.125
10.25 0.162278 0.000208803 0.0013515 0.188866 0.00104235 0.0068121 10.125 10.375
10.50 0.0917001 0.000200512 0.001361 0.237785 0.00166303 0.0114831 10.375 10.625
10.75 0.0478032 7.00303e-05 0.000450689 0.212556 0.0011519 0.0074947 10.625 10.875
11.00 0.0242462 2.278e-05 0.000157045 0.188497 0.000761718 0.00529046 10.875 11.125
11.25 0.0117301 8.61292e-06 5.43338e-05 0.160192 0.000616178 0.00390811 11.125 11.375
11.50 0.00544047 1.93187e-06 1.88357e-05 0.130038 0.000308812 0.0030224 11.375 11.625
11.75 0.00243456 5.63462e-07 4.5077e-06 0.105439 0.000206992 0.00165939 11.625 11.875
12.00 0.0010127 1.60989e-07 1.77088e-06 0.0914077 0.000144415 0.00159161 11.875 12.125
12.25 0.000388386 2.41484e-07 1.60989e-07 0.0675648 0.000579394 0.000386655 12.125 12.375
12.50 0.000129355 0 0 0.0566273 0 0 12.375 12.625
12.75 3.7269e-05 0 0 0.0302376 0 0 12.625 12.875
13.00 9.41787e-06 0 0 0.017094 0 0 12.875 13.125
13.25 1.77088e-06 0 0 0.0454545 0 0 13.125 13.375
13.50 8.04946e-08 0 0 0 0 0 13.375 13.625
13.75 0 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
