#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00252882 0 0 0.0680863 0 0 8.625 8.875
9.00 0.00454819 0 0 0.117374 0 0 8.875 9.125
9.25 0.0219147 0 0 0.167199 0 0 9.125 9.375
9.50 0.0904525 0 8.04946e-08 0.140156 0 7.59959e-07 9.375 9.625
9.75 0.247869 3.21978e-07 2.17335e-06 0.138376 1.11759e-06 7.55489e-06 9.625 9.875
10.00 0.316143 4.58819e-06 2.31824e-05 0.163501 1.21444e-05 6.13481e-05 9.875 10.125
10.25 0.221675 5.26435e-05 0.000239713 0.21428 0.000186548 0.000850573 10.125 10.375
10.50 0.138533 0.000198822 0.00101616 0.268241 0.00104871 0.00540724 10.375 10.625
10.75 0.0860017 0.000329384 0.00183359 0.310531 0.00263059 0.01502 10.625 10.875
11.00 0.0515202 0.000224902 0.00127045 0.324041 0.00293794 0.01709 10.875 11.125
11.25 0.0295983 0.000111244 0.000628099 0.30674 0.00259581 0.0150305 11.125 11.375
11.50 0.0169716 5.47363e-05 0.000319966 0.287704 0.00228989 0.0136869 11.375 11.625
11.75 0.00972471 2.9461e-05 0.00016928 0.271463 0.00220045 0.0129065 11.625 11.875
12.00 0.0055101 1.36036e-05 8.33119e-05 0.253838 0.00183764 0.011455 11.875 12.125
12.25 0.00308737 6.35907e-06 3.99253e-05 0.231965 0.00157867 0.0100622 12.125 12.375
12.50 0.00170504 3.62226e-06 1.91577e-05 0.212917 0.00166857 0.00894412 12.375 12.625
12.75 0.000918685 9.65935e-07 9.25688e-06 0.196267 0.000844181 0.00818102 12.625 12.875
13.00 0.00047685 5.63462e-07 3.46127e-06 0.164416 0.000986189 0.00610954 12.875 13.125
13.25 0.000237942 8.04946e-08 8.85441e-07 0.144452 0.000289336 0.0031956 13.125 13.375
13.50 0.000113256 0 6.43957e-07 0.120824 0 0.00502745 13.375 13.625
13.75 5.06311e-05 0 2.41484e-07 0.106518 0 0.00428186 13.625 13.875
14.00 1.90772e-05 0 0 0.0548523 0 0 13.875 14.125
14.25 5.63462e-06 0 0 0.0285714 0 0 14.125 14.375
14.50 8.85441e-07 0 0 0.0909091 0 0 14.375 14.625
14.75 1.60989e-07 0 0 0 0 0 14.625 14.875
15.00 8.04946e-08 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
