#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00625966 0 0 0.021475 0 0 8.625 8.875
9.00 0.0109597 0 0 0.033631 0 0 8.875 9.125
9.25 0.0462244 0 0 0.0634648 0 0 9.125 9.375
9.50 0.164049 8.04946e-08 0 0.102261 4.39584e-07 0 9.375 9.625
9.75 0.341905 9.65935e-07 4.34671e-06 0.131259 2.45869e-06 1.10418e-05 9.625 9.875
10.00 0.33604 1.30401e-05 6.6408e-05 0.157463 3.26931e-05 0.000166535 9.875 10.125
10.25 0.224852 0.000128389 0.000688873 0.208218 0.000451833 0.00243323 10.125 10.375
10.50 0.140276 0.000392733 0.00217416 0.274312 0.00202602 0.0114246 10.375 10.625
10.75 0.0853518 0.000355545 0.00212924 0.312533 0.00285184 0.0175888 10.625 10.875
11.00 0.0478691 0.000160748 0.000977526 0.297642 0.00235066 0.0146417 10.875 11.125
11.25 0.0263472 7.3733e-05 0.000442801 0.272394 0.00203052 0.0124375 11.125 11.375
11.50 0.0145046 3.13929e-05 0.000202122 0.244697 0.0016312 0.0106739 11.375 11.625
11.75 0.00786988 1.36841e-05 8.73366e-05 0.221512 0.00135128 0.00873628 11.625 11.875
12.00 0.00418596 5.87611e-06 4.04888e-05 0.201354 0.00111954 0.00780037 11.875 12.125
12.25 0.00215323 2.17335e-06 1.465e-05 0.172486 0.000834405 0.00566876 12.125 12.375
12.50 0.00108813 8.85441e-07 5.71512e-06 0.151428 0.000689939 0.00448045 12.375 12.625
12.75 0.000512751 2.41484e-07 2.09286e-06 0.121978 0.000413314 0.00359845 12.625 12.875
13.00 0.0002278 8.04946e-08 7.24451e-07 0.101767 0.000317283 0.00286569 12.875 13.125
13.25 9.40982e-05 8.04946e-08 8.04946e-08 0.0701454 0.000794753 0.000796102 13.125 13.375
13.50 3.41297e-05 0 8.04946e-08 0.0424528 0 0.00226371 13.375 13.625
13.75 1.03033e-05 0 0 0.0234375 0 0 13.625 13.875
14.00 1.77088e-06 0 0 0.0454545 0 0 13.875 14.125
14.25 2.41484e-07 0 0 0 0 0 14.125 14.375
14.50 8.04946e-08 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
