#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00234288 0 0 0.0702948 0 0 8.625 8.875
9.00 0.00397201 0 0 0.122241 0 0 8.875 9.125
9.25 0.0177743 0 0 0.143588 0 0 9.125 9.375
9.50 0.0608689 0 0 0.0975249 0 0 9.375 9.625
9.75 0.16502 1.60989e-07 7.24451e-07 0.111633 8.64267e-07 3.9041e-06 9.625 9.875
10.00 0.259 1.4489e-06 6.27858e-06 0.161783 4.69387e-06 2.03103e-05 9.875 10.125
10.25 0.196637 1.53745e-05 7.32501e-05 0.213102 6.15269e-05 0.00029324 10.125 10.375
10.50 0.125279 6.93863e-05 0.000330189 0.257798 0.000410825 0.00196135 10.375 10.625
10.75 0.0779252 0.000150283 0.000808246 0.289769 0.00136709 0.00744379 10.625 10.875
11.00 0.0482115 0.000175398 0.00095861 0.31709 0.00247547 0.0138541 10.875 11.125
11.25 0.028778 0.00010746 0.000593809 0.316882 0.00254136 0.0143925 11.125 11.375
11.50 0.0170071 5.77146e-05 0.000320368 0.302471 0.00235909 0.0133918 11.375 11.625
11.75 0.0100337 3.09904e-05 0.000180469 0.290052 0.00218603 0.0130033 11.625 11.875
12.00 0.00586274 1.77088e-05 0.000104482 0.282876 0.0021596 0.013012 11.875 12.125
12.25 0.00339808 1.11083e-05 5.31264e-05 0.260334 0.00241005 0.0117478 12.125 12.375
12.50 0.00196793 5.9566e-06 3.13929e-05 0.246564 0.00227365 0.0122138 12.375 12.625
12.75 0.00113924 4.34671e-06 1.77088e-05 0.230976 0.00292303 0.0121428 12.625 12.875
13.00 0.000635988 1.93187e-06 8.85441e-06 0.217061 0.00237104 0.0110542 12.875 13.125
13.25 0.000354176 6.43957e-07 4.82968e-06 0.195682 0.00145973 0.0111196 13.125 13.375
13.50 0.000190128 4.02473e-07 2.25385e-06 0.170618 0.00175197 0.00994974 13.375 13.625
13.75 9.82034e-05 3.21978e-07 4.82968e-07 0.158197 0.00275099 0.00416048 13.625 13.875
14.00 4.76528e-05 0 8.04946e-08 0.121622 0 0.00148626 13.875 14.125
14.25 2.22165e-05 0 1.60989e-07 0.0833333 0 0.006691 14.125 14.375
14.50 7.16402e-06 0 0 0.0224719 0 0 14.375 14.625
14.75 2.73682e-06 0 0 0 0 0 14.625 14.875
15.00 2.41484e-07 0 0 0 0 0 14.875 15.125
15.25 8.04946e-08 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
