#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00282166 0 0 0.067125 0 0 8.625 8.875
9.00 0.00456098 0 0 0.119198 0 0 8.875 9.125
9.25 0.0192817 0 0 0.138912 0 0 9.125 9.375
9.50 0.0611526 0 0 0.0931736 0 0 9.375 9.625
9.75 0.160838 8.04946e-08 5.63462e-07 0.105552 4.47035e-07 3.13669e-06 9.625 9.875
10.00 0.25199 1.04643e-06 5.47363e-06 0.159715 3.48687e-06 1.82539e-05 9.875 10.125
10.25 0.19314 1.24767e-05 6.41542e-05 0.21125 5.09471e-05 0.000262082 10.125 10.375
10.50 0.123418 6.04514e-05 0.000285836 0.255861 0.000364304 0.00172743 10.375 10.625
10.75 0.0767929 0.000133782 0.00070634 0.286907 0.00124013 0.0066199 10.625 10.875
11.00 0.0475523 0.000164531 0.000903069 0.315435 0.00236043 0.0132523 10.875 11.125
11.25 0.0285167 0.000103194 0.000574329 0.316625 0.00246403 0.0140462 11.125 11.375
11.50 0.0169089 5.48973e-05 0.000322622 0.304172 0.0022518 0.0135347 11.375 11.625
11.75 0.0100034 3.08294e-05 0.000176203 0.291863 0.00217569 0.012697 11.625 11.875
12.00 0.0058485 2.02041e-05 0.000101745 0.285231 0.00246072 0.0126549 11.875 12.125
12.25 0.00340975 9.73985e-06 5.45753e-05 0.262229 0.00210142 0.0120006 12.125 12.375
12.50 0.00198435 5.9566e-06 3.0266e-05 0.246958 0.00225371 0.0116635 12.375 12.625
12.75 0.00115534 3.30028e-06 1.63404e-05 0.234097 0.0021816 0.0109879 12.625 12.875
13.00 0.000643554 1.5294e-06 9.09589e-06 0.21651 0.00185753 0.0112325 12.875 13.125
13.25 0.000366009 7.24451e-07 6.19808e-06 0.195953 0.00158833 0.0138505 13.125 13.375
13.50 0.000193026 7.24451e-07 2.49533e-06 0.179733 0.00306705 0.0107428 13.375 13.625
13.75 0.000102792 8.04946e-08 8.85441e-07 0.156617 0.000659913 0.00732797 13.625 13.875
14.00 5.04701e-05 0 2.41484e-07 0.133971 0 0.00416359 13.875 14.125
14.25 2.41484e-05 8.04946e-08 0 0.09 0.00302325 0 14.125 14.375
14.50 9.01539e-06 0 0 0.0178571 0 0 14.375 14.625
14.75 3.46127e-06 0 0 0.0232558 0 0 14.625 14.875
15.00 4.02473e-07 0 0 0 0 0 14.875 15.125
15.25 8.04946e-08 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
