#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0135329 0 0 0.0126218 0 0 8.625 8.875
9.00 0.0220724 0 0 0.0122534 0 0 8.875 9.125
9.25 0.0799459 0 0 0.0254263 0 0 9.125 9.375
9.50 0.237398 0 0 0.0715183 0 0 9.375 9.625
9.75 0.390273 1.36841e-06 7.56649e-06 0.110086 3.12179e-06 1.72481e-05 9.625 9.875
10.00 0.310049 2.9944e-05 0.00016606 0.148222 8.22544e-05 0.000456452 9.875 10.125
10.25 0.194611 0.000226512 0.00130256 0.201104 0.000928774 0.00538316 10.125 10.375
10.50 0.118859 0.00037438 0.00230279 0.268003 0.00229841 0.014462 10.375 10.625
10.75 0.0667927 0.000163726 0.00107597 0.264479 0.00179854 0.0120426 10.625 10.875
11.00 0.0354724 6.6891e-05 0.000412857 0.238483 0.00143331 0.00896752 10.875 11.125
11.25 0.0184226 2.70462e-05 0.000169924 0.21016 0.00115785 0.00735304 11.125 11.375
11.50 0.00929302 9.98133e-06 6.0049e-05 0.174597 0.000885591 0.00536822 11.375 11.625
11.75 0.0045795 3.70275e-06 2.09286e-05 0.148896 0.000687599 0.00390746 11.625 11.875
12.00 0.00218044 7.24451e-07 7.00303e-06 0.12548 0.000290453 0.00281779 11.875 12.125
12.25 0.000961347 4.02473e-07 3.30028e-06 0.105836 0.000374191 0.00308022 12.125 12.375
12.50 0.000404244 8.04946e-08 5.63462e-07 0.0782557 0.0001835 0.00128658 12.375 12.625
12.75 0.000152537 0 1.60989e-07 0.0601583 0 0.000992965 12.625 12.875
13.00 4.98262e-05 0 8.04946e-08 0.0387722 0 0.00155539 12.875 13.125
13.25 1.37646e-05 0 0 0.0409357 0 0 13.125 13.375
13.50 2.89781e-06 0 0 0.0833333 0 0 13.375 13.625
13.75 1.60989e-07 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
