#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00226319 0 0 0.0854673 0 0 8.625 8.875
9.00 0.00399197 0 0 0.148146 0 0 8.875 9.125
9.25 0.0189189 0 0 0.189288 0 0 9.125 9.375
9.50 0.0716252 0 0 0.139761 0 0 9.375 9.625
9.75 0.203086 4.02473e-07 1.77088e-06 0.136397 1.71363e-06 7.52509e-06 9.625 9.875
10.00 0.293629 2.57583e-06 1.25572e-05 0.164558 7.31647e-06 3.5733e-05 9.875 10.125
10.25 0.212197 3.05075e-05 0.000147788 0.215655 0.000112757 0.000546649 10.125 10.375
10.50 0.133441 0.000128389 0.000626972 0.264586 0.000706911 0.00347164 10.375 10.625
10.75 0.0828698 0.000256375 0.00133106 0.301243 0.0021551 0.0114067 10.625 10.875
11.00 0.0507462 0.000218784 0.00120959 0.323841 0.00290266 0.0165105 10.875 11.125
11.25 0.0295147 0.000115832 0.000639047 0.313571 0.0026834 0.0151913 11.125 11.375
11.50 0.0172492 5.87611e-05 0.000342424 0.297536 0.0023849 0.0142275 11.375 11.625
11.75 0.00997537 3.09099e-05 0.000189806 0.282749 0.00221562 0.0139122 11.625 11.875
12.00 0.00577251 1.63404e-05 9.56276e-05 0.268598 0.00206456 0.0123205 11.875 12.125
12.25 0.00330913 7.16402e-06 5.03896e-05 0.248261 0.00162394 0.0116241 12.125 12.375
12.50 0.00185363 3.46127e-06 2.68852e-05 0.230632 0.00143395 0.0113232 12.375 12.625
12.75 0.00103476 2.33434e-06 1.26377e-05 0.218047 0.00176007 0.00966819 12.625 12.875
13.00 0.000569097 8.85441e-07 5.55413e-06 0.190806 0.00125705 0.00797521 12.875 13.125
13.25 0.00029622 4.02473e-07 2.25385e-06 0.175543 0.00111867 0.00632113 13.125 13.375
13.50 0.00015133 2.41484e-07 1.04643e-06 0.145213 0.00136185 0.00595193 13.375 13.625
13.75 7.4377e-05 0 5.63462e-07 0.12987 0 0.00664221 13.625 13.875
14.00 3.09904e-05 0 3.21978e-07 0.0753247 0 0.00970788 13.875 14.125
14.25 1.27986e-05 0 0 0.0691824 0 0 14.125 14.375
14.50 2.41484e-06 0 0 0.0333333 0 0 14.375 14.625
14.75 7.24451e-07 0 0 0 0 0 14.625 14.875
15.00 1.60989e-07 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
