#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00225892 0 0 0.0842034 0 0 8.625 8.875
9.00 0.00398158 0 0 0.145358 0 0 8.875 9.125
9.25 0.0188233 0 0 0.187599 0 0 9.125 9.375
9.50 0.0710814 0 0 0.138407 0 0 9.375 9.625
9.75 0.201378 4.02473e-07 1.77088e-06 0.135718 1.72853e-06 7.59959e-06 9.625 9.875
10.00 0.29259 2.65632e-06 1.23157e-05 0.164381 7.58469e-06 3.51816e-05 9.875 10.125
10.25 0.211746 3.0266e-05 0.000145132 0.215642 0.000112087 0.000537977 10.125 10.375
10.50 0.133202 0.000124847 0.000615059 0.264369 0.000688851 0.00341251 10.375 10.625
10.75 0.0827226 0.00025066 0.00131174 0.300688 0.00211263 0.0112677 10.625 10.875
11.00 0.0506816 0.000212828 0.00120822 0.323747 0.00282794 0.0165152 10.875 11.125
11.25 0.0295007 0.000113819 0.000637678 0.313739 0.00263757 0.0151617 11.125 11.375
11.50 0.0172555 5.86806e-05 0.000344436 0.297912 0.00237948 0.0142998 11.375 11.625
11.75 0.00998052 3.17149e-05 0.000189404 0.282797 0.0022718 0.0138739 11.625 11.875
12.00 0.00577565 1.56964e-05 9.62715e-05 0.269066 0.00198105 0.0123901 11.875 12.125
12.25 0.00331855 8.53243e-06 5.03896e-05 0.248405 0.00192748 0.0115883 12.125 12.375
12.50 0.00185508 4.82968e-06 2.60802e-05 0.230756 0.00199752 0.0109689 12.375 12.625
12.75 0.0010412 1.77088e-06 1.29596e-05 0.219327 0.00132552 0.00983939 12.625 12.875
13.00 0.000572478 1.04643e-06 5.39314e-06 0.191085 0.00147592 0.00769301 12.875 13.125
13.25 0.000297991 4.82968e-07 2.25385e-06 0.180713 0.0013257 0.00624388 13.125 13.375
13.50 0.000152457 2.41484e-07 1.12692e-06 0.145723 0.00135098 0.00636163 13.375 13.625
13.75 7.59869e-05 0 5.63462e-07 0.128178 0 0.00651308 13.625 13.875
14.00 3.15539e-05 0 3.21978e-07 0.0714286 0 0.0095729 13.875 14.125
14.25 1.30401e-05 0 0 0.0679012 0 0 14.125 14.375
14.50 2.49533e-06 0 0 0.0322581 0 0 14.375 14.625
14.75 7.24451e-07 0 0 0 0 0 14.625 14.875
15.00 1.60989e-07 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
