#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00277779 0 0 0.0594917 0 0 8.625 8.875
9.00 0.00502447 0 0 0.100833 0 0 8.875 9.125
9.25 0.0242401 0 0 0.147851 0 0 9.125 9.375
9.50 0.0999624 0 0 0.13477 0 0 9.375 9.625
9.75 0.262662 2.41484e-07 2.57583e-06 0.137879 7.89762e-07 8.46386e-06 9.625 9.875
10.00 0.322165 6.52006e-06 2.66437e-05 0.16297 1.69277e-05 6.92308e-05 9.875 10.125
10.25 0.224078 6.31078e-05 0.000281248 0.213292 0.000221491 0.000988677 10.125 10.375
10.50 0.139835 0.000223936 0.00115437 0.269 0.00116876 0.00608483 10.375 10.625
10.75 0.0867559 0.000351842 0.00196962 0.31323 0.00277397 0.015954 10.625 10.875
11.00 0.0514543 0.00022297 0.00126674 0.322454 0.00292337 0.0171014 10.875 11.125
11.25 0.0294268 0.000110922 0.000617635 0.30304 0.00261727 0.014942 11.125 11.375
11.50 0.0167944 5.11946e-05 0.00030435 0.28323 0.00217828 0.0132292 11.375 11.625
11.75 0.0095593 2.76901e-05 0.000163002 0.266064 0.00211984 0.0127319 11.625 11.875
12.00 0.00537945 1.23962e-05 7.79188e-05 0.246401 0.00173257 0.0110759 11.875 12.125
12.25 0.00298442 5.79561e-06 3.55786e-05 0.224188 0.00150368 0.00936039 12.125 12.375
12.50 0.00163919 2.33434e-06 1.92382e-05 0.206148 0.0011289 0.00942761 12.375 12.625
12.75 0.000860648 5.63462e-07 7.08352e-06 0.189207 0.000530481 0.00672857 12.625 12.875
13.00 0.000446423 1.60989e-07 3.30028e-06 0.154345 0.000304863 0.00629824 12.875 13.125
13.25 0.000217174 3.21978e-07 5.63462e-07 0.129726 0.00128834 0.00226381 13.125 13.375
13.50 9.94108e-05 0 3.21978e-07 0.107692 0 0.00289946 13.375 13.625
13.75 4.22597e-05 0 8.04946e-08 0.0990476 0 0.00171937 13.625 13.875
14.00 1.4972e-05 0 0 0.0591398 0 0 13.875 14.125
14.25 4.02473e-06 0 0 0 0 0 14.125 14.375
14.50 6.43957e-07 0 0 0.125 0 0 14.375 14.625
14.75 1.60989e-07 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
