#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0103063 0 0 0.014488 0 0 8.625 8.875
9.00 0.0171415 0 0 0.0173091 0 0 8.875 9.125
9.25 0.0659953 0 0 0.0361666 0 0 9.125 9.375
9.50 0.208538 0 1.60989e-07 0.0835504 0 7.07805e-07 9.375 9.625
9.75 0.379896 1.20742e-06 6.76155e-06 0.119958 2.79397e-06 1.56686e-05 9.625 9.875
10.00 0.325012 2.1975e-05 0.000114785 0.153612 5.72205e-05 0.000299037 9.875 10.125
10.25 0.210882 0.000188518 0.00105794 0.205258 0.000709817 0.00400712 10.125 10.375
10.50 0.131407 0.00041173 0.00251538 0.275124 0.00226411 0.0141463 10.375 10.625
10.75 0.0768314 0.000258629 0.00158816 0.291409 0.00237724 0.0149562 10.625 10.875
11.00 0.0417949 9.94913e-05 0.000656353 0.267776 0.00173888 0.0116824 10.875 11.125
11.25 0.0223188 4.00058e-05 0.000271106 0.239682 0.0013604 0.00934911 11.125 11.375
11.50 0.0117826 1.53745e-05 0.000117361 0.205762 0.001035 0.00799061 11.375 11.625
11.75 0.00610616 6.43957e-06 4.55599e-05 0.181312 0.000862479 0.0061544 11.625 11.875
12.00 0.00305396 2.41484e-06 1.78698e-05 0.159726 0.000663891 0.00494568 11.875 12.125
12.25 0.0014687 1.20742e-06 7.00303e-06 0.133289 0.000711933 0.00415242 12.125 12.375
12.50 0.000671808 3.21978e-07 2.17335e-06 0.106997 0.00042779 0.00289831 12.375 12.625
12.75 0.000285112 0 4.82968e-07 0.0801807 0 0.00156078 12.625 12.875
13.00 0.000105931 0 0 0.0683891 0 0 12.875 13.125
13.25 3.68665e-05 0 0 0.0458515 0 0 13.125 13.375
13.50 1.06253e-05 8.04946e-08 8.04946e-08 0.0378788 0.00723399 0.00734444 13.375 13.625
13.75 1.77088e-06 0 0 0 0 0 13.625 13.875
14.00 1.60989e-07 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
