#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00471038 0 0 0.0303496 0 0 8.625 8.875
9.00 0.00836637 0 0 0.0500303 0 0 8.875 9.125
9.25 0.0375448 0 0 0.0854112 0 0 9.125 9.375
9.50 0.140786 8.04946e-08 8.04946e-08 0.112692 5.06639e-07 5.1409e-07 9.375 9.625
9.75 0.31594 6.43957e-07 3.46127e-06 0.135116 1.75834e-06 9.47714e-06 9.625 9.875
10.00 0.335885 1.14302e-05 4.92627e-05 0.159376 2.85953e-05 0.000123307 9.875 10.125
10.25 0.227389 0.00010408 0.000529654 0.210282 0.000361308 0.00184377 10.125 10.375
10.50 0.141701 0.000339043 0.00185991 0.272282 0.00173703 0.00967872 10.375 10.625
10.75 0.0872048 0.000386777 0.00223815 0.315818 0.00302112 0.0180224 10.625 10.875
11.00 0.0497908 0.000195199 0.00111968 0.308385 0.00270081 0.0159106 10.875 11.125
11.25 0.027868 8.52438e-05 0.000507357 0.284948 0.00218055 0.0132594 11.125 11.375
11.50 0.0155078 4.08913e-05 0.000243738 0.260094 0.00194585 0.0118148 11.375 11.625
11.75 0.00858861 2.10091e-05 0.000116234 0.239386 0.00185604 0.010435 11.625 11.875
12.00 0.00466941 7.486e-06 5.47363e-05 0.219311 0.0012496 0.00926003 11.875 12.125
12.25 0.00247988 4.74918e-06 2.10091e-05 0.191087 0.00154619 0.00691152 12.125 12.375
12.50 0.00128606 6.43957e-07 9.09589e-06 0.173374 0.000413701 0.00588809 12.375 12.625
12.75 0.000642025 9.65935e-07 3.94424e-06 0.14318 0.00128716 0.00529635 12.625 12.875
13.00 0.000302982 2.41484e-07 8.85441e-07 0.113443 0.000706047 0.00259849 12.875 13.125
13.25 0.000132253 0 4.02473e-07 0.0967742 0 0.00275709 13.125 13.375
13.50 5.30459e-05 0 1.60989e-07 0.0758725 0 0.00281318 13.375 13.625
13.75 1.96407e-05 0 0 0.0655738 0 0 13.625 13.875
14.00 4.02473e-06 0 0 0.04 0 0 13.875 14.125
14.25 8.04946e-07 0 0 0 0 0 14.125 14.375
14.50 8.04946e-08 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
