#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0073135 0 0 0.0186117 0 0 8.625 8.875
9.00 0.0125318 0 0 0.0278126 0 0 8.875 9.125
9.25 0.0516052 0 0 0.0536156 0 0 9.125 9.375
9.50 0.177011 8.04946e-08 0 0.0971058 4.09782e-07 0 9.375 9.625
9.75 0.354945 8.85441e-07 5.31264e-06 0.128275 2.17557e-06 1.30534e-05 9.625 9.875
10.00 0.334197 1.56964e-05 7.69528e-05 0.15644 3.96222e-05 0.000194281 9.875 10.125
10.25 0.222008 0.000145615 0.000785869 0.207402 0.000519514 0.00281562 10.125 10.375
10.50 0.138624 0.000411649 0.00233909 0.275224 0.00214589 0.0124395 10.375 10.625
10.75 0.0836035 0.000333892 0.00199989 0.308639 0.00275016 0.0169434 10.625 10.875
11.00 0.0464246 0.000139578 0.000887855 0.290341 0.00212723 0.0138366 10.875 11.125
11.25 0.0253779 6.32687e-05 0.000396597 0.26397 0.00183043 0.011685 11.125 11.375
11.50 0.0138249 2.95415e-05 0.0001758 0.235076 0.00163104 0.00985225 11.375 11.625
11.75 0.00740687 1.24767e-05 7.68723e-05 0.211254 0.00132638 0.00827186 11.625 11.875
12.00 0.00387445 5.15165e-06 3.09904e-05 0.189662 0.00107603 0.00653389 11.875 12.125
12.25 0.00196874 1.12692e-06 1.22352e-05 0.159498 0.000480831 0.00525616 12.125 12.375
12.50 0.000966982 5.63462e-07 3.94424e-06 0.139099 0.00050135 0.00352593 12.375 12.625
12.75 0.000446182 8.04946e-08 1.20742e-06 0.115281 0.000159584 0.00240064 12.625 12.875
13.00 0.000189645 0 3.21978e-07 0.0938031 0 0.00154115 12.875 13.125
13.25 7.59869e-05 0 8.04946e-08 0.059322 0 0.000997536 13.125 13.375
13.50 2.59193e-05 0 8.04946e-08 0.0465838 0 0.00297014 13.375 13.625
13.75 6.68105e-06 0 0 0.0240964 0 0 13.625 13.875
14.00 1.28791e-06 0 0 0 0 0 13.875 14.125
14.25 8.04946e-08 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
