#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00225731 0 0 0.0697144 0 0 8.625 8.875
9.00 0.00388563 0 0 0.123177 0 0 8.875 9.125
9.25 0.0175877 0 0 0.144067 0 0 9.125 9.375
9.50 0.0610908 0 0 0.0996241 0 0 9.375 9.625
9.75 0.166529 2.41484e-07 7.24451e-07 0.11353 1.28895e-06 3.8594e-06 9.625 9.875
10.00 0.261378 1.5294e-06 6.19808e-06 0.162419 4.88758e-06 1.98632e-05 9.875 10.125
10.25 0.197739 1.69039e-05 7.64699e-05 0.213753 6.72042e-05 0.000304177 10.125 10.375
10.50 0.125842 7.05938e-05 0.000346127 0.2582 0.000415921 0.00204593 10.375 10.625
10.75 0.0782612 0.000161714 0.000835131 0.290284 0.0014635 0.00765511 10.625 10.875
11.00 0.0484111 0.000179422 0.000979136 0.317664 0.00251955 0.0140854 10.875 11.125
11.25 0.028841 0.000105528 0.00060218 0.317223 0.00248915 0.0145599 11.125 11.375
11.50 0.0170339 6.07734e-05 0.00032069 0.301816 0.00248212 0.0133966 11.375 11.625
11.75 0.0100382 3.05075e-05 0.000181113 0.290187 0.00215068 0.0130421 11.625 11.875
12.00 0.00585582 1.70649e-05 0.000104723 0.282661 0.00208437 0.0130622 11.875 12.125
12.25 0.00340082 1.08668e-05 5.46558e-05 0.26003 0.00235692 0.0120866 12.125 12.375
12.50 0.00196841 5.47363e-06 3.17149e-05 0.24544 0.00209241 0.0123565 12.375 12.625
12.75 0.00113063 3.21978e-06 1.77088e-05 0.23124 0.00218305 0.0122325 12.625 12.875
13.00 0.000634217 1.4489e-06 9.41787e-06 0.216525 0.0017858 0.0118097 12.875 13.125
13.25 0.00035152 4.02473e-07 4.66869e-06 0.196474 0.00091894 0.0108156 13.125 13.375
13.50 0.00018876 3.21978e-07 2.41484e-06 0.171855 0.0014102 0.0107319 13.375 13.625
13.75 9.6996e-05 8.04946e-08 6.43957e-07 0.160996 0.000695691 0.00560738 13.625 13.875
14.00 4.60429e-05 0 8.04946e-08 0.111888 0 0.00155536 13.875 14.125
14.25 2.2136e-05 0 1.60989e-07 0.08 0 0.00673992 14.125 14.375
14.50 6.76155e-06 0 0 0.0238095 0 0 14.375 14.625
14.75 2.57583e-06 0 0 0 0 0 14.625 14.875
15.00 2.41484e-07 0 0 0 0 0 14.875 15.125
15.25 8.04946e-08 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
