#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0106667 0 0 0.0137269 0 0 8.625 8.875
9.00 0.01774 0 0 0.0169747 0 0 8.875 9.125
9.25 0.0677422 0 0 0.0344652 0 0 9.125 9.375
9.50 0.212142 0 1.60989e-07 0.0819539 0 7.00355e-07 9.375 9.625
9.75 0.382 1.04643e-06 7.00303e-06 0.118925 2.41399e-06 1.61529e-05 9.625 9.875
10.00 0.323556 2.22165e-05 0.000117683 0.153098 5.81443e-05 0.000308156 9.875 10.125
10.25 0.20918 0.000193509 0.00108861 0.204868 0.000734881 0.00415964 10.125 10.375
10.50 0.130158 0.000406256 0.00251489 0.274641 0.00225699 0.0142915 10.375 10.625
10.75 0.0758356 0.000250338 0.00152231 0.288553 0.00234079 0.0145741 10.625 10.875
11.00 0.0411257 9.21663e-05 0.000622867 0.264536 0.00164455 0.0113102 10.875 11.125
11.25 0.0218994 3.96838e-05 0.000258951 0.236487 0.00138105 0.00913623 11.125 11.375
11.50 0.0115127 1.5455e-05 0.000108024 0.201889 0.00106998 0.00755963 11.375 11.625
11.75 0.00593277 5.55413e-06 4.25816e-05 0.177236 0.000769526 0.00594796 11.625 11.875
12.00 0.00294811 2.73682e-06 1.60184e-05 0.156287 0.00078252 0.00460932 11.875 12.125
12.25 0.00140785 8.85441e-07 6.60056e-06 0.129331 0.000547245 0.00410128 12.125 12.375
12.50 0.000638483 3.21978e-07 1.77088e-06 0.102244 0.000452504 0.00249691 12.375 12.625
12.75 0.000266598 0 3.21978e-07 0.0772947 0 0.00111572 12.625 12.875
13.00 9.99743e-05 8.04946e-08 8.04946e-08 0.0676328 0.000750095 0.000751302 12.875 13.125
13.25 3.21978e-05 0 0 0.0475 0 0 13.125 13.375
13.50 9.73985e-06 8.04946e-08 8.04946e-08 0.0413223 0.00785802 0.00798898 13.375 13.625
13.75 1.60989e-06 0 0 0 0 0 13.625 13.875
14.00 8.04946e-08 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
