#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0024864 0 0 0.0714494 0 0 8.625 8.875
9.00 0.00447993 0 0 0.121516 0 0 8.875 9.125
9.25 0.0215988 0 0 0.170151 0 0 9.125 9.375
9.50 0.0890624 0 1.60989e-07 0.140812 0 1.54972e-06 9.375 9.625
9.75 0.245454 4.02473e-07 1.93187e-06 0.138489 1.41561e-06 6.78003e-06 9.625 9.875
10.00 0.31508 4.82968e-06 2.25385e-05 0.16363 1.2815e-05 5.98431e-05 9.875 10.125
10.25 0.221235 5.24825e-05 0.000232146 0.214456 0.000186294 0.000825167 10.125 10.375
10.50 0.138293 0.000195119 0.000991935 0.268018 0.00103128 0.00528821 10.375 10.625
10.75 0.0858657 0.000333972 0.00180775 0.310156 0.00267273 0.0148358 10.625 10.875
11.00 0.0515223 0.000225143 0.00126755 0.323895 0.00294161 0.017053 10.875 11.125
11.25 0.0296133 0.000114785 0.000627697 0.307237 0.00267488 0.0150021 11.125 11.375
11.50 0.0169912 5.36094e-05 0.00032383 0.288524 0.00223774 0.0138232 11.375 11.625
11.75 0.0097516 2.83341e-05 0.000170085 0.272481 0.00210774 0.0129145 11.625 11.875
12.00 0.00552611 1.55355e-05 8.36339e-05 0.254632 0.00208956 0.011454 11.875 12.125
12.25 0.00310452 6.27858e-06 4.16962e-05 0.23325 0.00154755 0.0104383 12.125 12.375
12.50 0.00171429 4.10522e-06 1.87552e-05 0.212988 0.00188015 0.00870556 12.375 12.625
12.75 0.0009277 1.36841e-06 9.82034e-06 0.199046 0.00117971 0.00856936 12.625 12.875
13.00 0.000481438 3.21978e-07 3.54176e-06 0.166527 0.00055705 0.00617698 12.875 13.125
13.25 0.000242047 0 9.65935e-07 0.14566 0 0.00342306 13.125 13.375
13.50 0.00011551 0 7.24451e-07 0.119164 0 0.00555928 13.375 13.625
13.75 5.1436e-05 0 2.41484e-07 0.107981 0 0.00420763 13.625 13.875
14.00 1.97212e-05 0 0 0.0571429 0 0 13.875 14.125
14.25 5.87611e-06 0 0 0.0273973 0 0 14.125 14.375
14.50 8.85441e-07 0 0 0.0909091 0 0 14.375 14.625
14.75 1.60989e-07 0 0 0 0 0 14.625 14.875
15.00 8.04946e-08 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
