#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0020989 0 0 0.06907 0 0 8.625 8.875
9.00 0.00373487 0 0 0.121166 0 0 8.875 9.125
9.25 0.0174681 0 0 0.151025 0 0 9.125 9.375
9.50 0.0632758 0 0 0.110574 0 0 9.375 9.625
9.75 0.175923 2.41484e-07 8.85441e-07 0.124098 1.20699e-06 4.40329e-06 9.625 9.875
10.00 0.273488 2.17335e-06 7.88847e-06 0.164327 6.63102e-06 2.41101e-05 9.875 10.125
10.25 0.203128 2.02041e-05 0.000100377 0.215734 7.79927e-05 0.000387743 10.125 10.375
10.50 0.128583 8.89465e-05 0.000429358 0.260962 0.000510871 0.00247604 10.375 10.625
10.75 0.0799187 0.00018393 0.00099435 0.293959 0.00162119 0.00889525 10.625 10.875
11.00 0.0493047 0.000198661 0.00107992 0.320981 0.00272498 0.0152055 10.875 11.125
11.25 0.0291786 0.000114302 0.000626731 0.316457 0.00266722 0.0150042 11.125 11.375
11.50 0.0171466 6.04514e-05 0.000342585 0.301869 0.00245267 0.0142328 11.375 11.625
11.75 0.0100453 3.45322e-05 0.000185621 0.28776 0.00244004 0.0134088 11.625 11.875
12.00 0.00585679 1.77893e-05 0.000102228 0.277763 0.00218707 0.0128303 11.875 12.125
12.25 0.00338142 1.13497e-05 5.69097e-05 0.25757 0.00248361 0.0127091 12.125 12.375
12.50 0.00193533 4.58819e-06 3.0266e-05 0.239737 0.00179814 0.0120784 12.375 12.625
12.75 0.00110052 3.30028e-06 1.40866e-05 0.224181 0.0023196 0.0100591 12.625 12.875
13.00 0.000618762 1.04643e-06 9.33737e-06 0.213217 0.00132833 0.0120548 12.875 13.125
13.25 0.000336709 4.82968e-07 4.18572e-06 0.188621 0.00116216 0.0102134 13.125 13.375
13.50 0.000176525 1.60989e-07 1.69039e-06 0.166895 0.000759095 0.00805488 13.375 13.625
13.75 8.92685e-05 1.60989e-07 8.04946e-07 0.154193 0.0015226 0.00769615 13.625 13.875
14.00 4.20987e-05 0 3.21978e-07 0.0860421 0 0.00704399 13.875 14.125
14.25 1.81918e-05 0 8.04946e-08 0.0752212 0 0.00411013 14.125 14.375
14.50 4.74918e-06 0 0 0.0169492 0 0 14.375 14.625
14.75 2.01236e-06 0 0 0 0 0 14.625 14.875
15.00 8.04946e-08 0 0 0 0 0 14.875 15.125
15.25 8.04946e-08 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
