#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00522096 0 0 0.02806 0 0 8.625 8.875
9.00 0.00920222 0 0 0.0431329 0 0 8.875 9.125
9.25 0.0405324 0 0 0.0763908 0 0 9.125 9.375
9.50 0.149097 8.04946e-08 8.04946e-08 0.108985 4.84288e-07 4.84288e-07 9.375 9.625
9.75 0.325553 8.04946e-07 3.38077e-06 0.13405 2.13087e-06 9.0003e-06 9.625 9.875
10.00 0.336506 1.17522e-05 5.47363e-05 0.158494 2.94e-05 0.000136897 9.875 10.125
10.25 0.226863 0.000114866 0.00057457 0.209602 0.000399992 0.0020069 10.125 10.375
10.50 0.141385 0.000357718 0.00198685 0.27332 0.00183392 0.0103574 10.375 10.625
10.75 0.0867201 0.000374139 0.00221827 0.315202 0.00294176 0.0179767 10.625 10.875
11.00 0.0492354 0.00018715 0.00107887 0.304643 0.00263312 0.0155784 10.875 11.125
11.25 0.0273637 7.88847e-05 0.000490454 0.280511 0.00206819 0.0131311 11.125 11.375
11.50 0.0151855 3.65445e-05 0.000228524 0.254606 0.00178951 0.0113887 11.375 11.625
11.75 0.00832942 1.69844e-05 0.000107782 0.234485 0.00155777 0.0100356 11.625 11.875
12.00 0.00450601 8.37144e-06 4.99871e-05 0.214009 0.00145754 0.00881717 11.875 12.125
12.25 0.00236517 3.46127e-06 2.02846e-05 0.184256 0.00119205 0.00705665 12.125 12.375
12.50 0.00121941 8.04946e-07 6.76155e-06 0.165952 0.000550196 0.00465052 12.375 12.625
12.75 0.000597914 4.82968e-07 3.05879e-06 0.134626 0.000698432 0.00444983 12.625 12.875
13.00 0.000277062 8.04946e-08 7.24451e-07 0.108077 0.000259057 0.00233828 12.875 13.125
13.25 0.000117683 0 0 0.0964432 0 0 13.125 13.375
13.50 4.4755e-05 0 1.60989e-07 0.0665468 0 0.00336987 13.375 13.625
13.75 1.58574e-05 8.04946e-08 0 0.0456853 0.00481977 0 13.625 13.875
14.00 3.21978e-06 0 0 0.025 0 0 13.875 14.125
14.25 4.02473e-07 0 0 0 0 0 14.125 14.375
14.50 8.04946e-08 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
