#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0185272 0 0 0.0127038 0 0 8.625 8.875
9.00 0.0297886 0 0 0.00994406 0 0 8.875 9.125
9.25 0.100647 0 0 0.0160963 0 0 9.125 9.375
9.50 0.271534 0 3.21978e-07 0.0502377 0 1.12876e-06 9.375 9.625
9.75 0.354139 2.73682e-06 1.4328e-05 0.0895178 7.03335e-06 3.68431e-05 9.625 9.875
10.00 0.2612 4.53185e-05 0.000242772 0.127031 0.000151426 0.000812143 9.875 10.125
10.25 0.152211 0.000192704 0.00127616 0.184574 0.00103104 0.00689447 10.125 10.375
10.50 0.084201 0.000151008 0.00112298 0.227019 0.0013838 0.0104485 10.375 10.625
10.75 0.0431598 5.2402e-05 0.000346127 0.199451 0.000970796 0.00647205 10.625 10.875
11.00 0.0215445 1.5455e-05 0.000119856 0.17596 0.000590697 0.00460994 10.875 11.125
11.25 0.0102103 5.31264e-06 3.96033e-05 0.14975 0.000442177 0.00331075 11.125 11.375
11.50 0.00465154 1.93187e-06 1.13497e-05 0.119491 0.00036554 0.00215369 11.375 11.625
11.75 0.00198524 4.82968e-07 3.38077e-06 0.0991364 0.000219107 0.00153675 11.625 11.875
12.00 0.000810903 8.04946e-08 8.04946e-07 0.0840778 9.09045e-05 0.000910103 11.875 12.125
12.25 0.000293483 1.60989e-07 8.04946e-08 0.059243 0.000515766 0.000258096 12.125 12.375
12.50 9.39372e-05 0 0 0.0522708 0 0 12.375 12.625
12.75 2.37459e-05 0 0 0.0271186 0 0 12.625 12.875
13.00 5.71512e-06 0 0 0.0140845 0 0 12.875 13.125
13.25 7.24451e-07 0 0 0.111111 0 0 13.125 13.375
13.50 0 0 0 0 0 0 13.375 13.625
13.75 0 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
