#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00230528 0 0 0.0893537 0 0 8.625 8.875
9.00 0.00408679 0 0 0.146166 0 0 8.875 9.125
9.25 0.0195203 0 0 0.190607 0 0 9.125 9.375
9.50 0.0759191 0 0 0.144826 0 0 9.375 9.625
9.75 0.216262 4.02473e-07 1.77088e-06 0.138707 1.59442e-06 7.06315e-06 9.625 9.875
10.00 0.300916 3.38077e-06 1.36036e-05 0.164708 9.38773e-06 3.77595e-05 9.875 10.125
10.25 0.215465 3.76715e-05 0.000170005 0.215768 0.000137091 0.000619262 10.125 10.375
10.50 0.135181 0.000147386 0.000726544 0.266049 0.000799328 0.003966 10.375 10.625
10.75 0.0838999 0.00028479 0.00147836 0.304144 0.00235403 0.0124813 10.625 10.875
11.00 0.0511023 0.000221602 0.00123471 0.324287 0.00291753 0.0167304 10.875 11.125
11.25 0.0296161 0.000115832 0.000640415 0.312345 0.00267902 0.0151984 11.125 11.375
11.50 0.0172118 5.90025e-05 0.000333892 0.294847 0.00240901 0.0139498 11.375 11.625
11.75 0.00993464 3.23588e-05 0.000188438 0.279485 0.00233921 0.0139308 11.625 11.875
12.00 0.00570908 1.69844e-05 9.26493e-05 0.265182 0.00217956 0.0121216 11.875 12.125
12.25 0.00325786 7.96896e-06 4.53185e-05 0.244459 0.0018436 0.0106582 12.125 12.375
12.50 0.00181137 3.86374e-06 2.33434e-05 0.226503 0.0016464 0.0100983 12.375 12.625
12.75 0.0010098 2.17335e-06 1.23962e-05 0.209884 0.00169687 0.00981985 12.625 12.875
13.00 0.000543178 8.85441e-07 5.47363e-06 0.186574 0.00132382 0.0082804 12.875 13.125
13.25 0.000282617 4.82968e-07 1.77088e-06 0.168613 0.00141835 0.00524233 13.125 13.375
13.50 0.000139095 8.04946e-08 8.85441e-07 0.133102 0.000501394 0.0055538 13.375 13.625
13.75 6.55226e-05 8.04946e-08 3.21978e-07 0.119165 0.00108078 0.0043498 13.625 13.875
14.00 2.76901e-05 0 1.60989e-07 0.0697674 0 0.00543996 13.875 14.125
14.25 1.01423e-05 0 0 0.0714286 0 0 14.125 14.375
14.50 2.33434e-06 0 0 0.0344828 0 0 14.375 14.625
14.75 2.41484e-07 0 0 0 0 0 14.625 14.875
15.00 1.60989e-07 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
