#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00444781 0 0 0.0328652 0 0 8.625 8.875
9.00 0.00786706 0 0 0.0542595 0 0 8.875 9.125
9.25 0.0356655 0 0 0.0908642 0 0 9.125 9.375
9.50 0.135575 8.04946e-08 8.04946e-08 0.115024 5.21541e-07 5.28991e-07 9.375 9.625
9.75 0.309687 3.21978e-07 3.54176e-06 0.135704 9.08971e-07 9.87947e-06 9.625 9.875
10.00 0.335085 1.09473e-05 4.54794e-05 0.159601 2.74479e-05 0.000114083 9.875 10.125
10.25 0.22756 9.84449e-05 0.000495122 0.210517 0.000341401 0.00172149 10.125 10.375
10.50 0.141761 0.000327452 0.00178545 0.271921 0.0016779 0.009287 10.375 10.625
10.75 0.0873857 0.000394584 0.00223509 0.316301 0.00307333 0.0179462 10.625 10.875
11.00 0.0501413 0.000196568 0.00115429 0.310506 0.00269246 0.0162467 10.875 11.125
11.25 0.0281334 8.49218e-05 0.000524342 0.287848 0.00214317 0.0135249 11.125 11.375
11.50 0.0157298 4.37086e-05 0.000252592 0.262893 0.00204253 0.0120298 11.375 11.625
11.75 0.00872626 2.31824e-05 0.00012364 0.243534 0.00200433 0.0108722 11.625 11.875
12.00 0.00477309 8.12995e-06 5.94855e-05 0.222962 0.00132127 0.00980619 11.875 12.125
12.25 0.00256287 4.4272e-06 2.40679e-05 0.195546 0.00138725 0.00762624 12.125 12.375
12.50 0.0013255 1.60989e-06 9.17638e-06 0.177021 0.000998333 0.00573716 12.375 12.625
12.75 0.000671727 7.24451e-07 4.26621e-06 0.148832 0.000916988 0.00544041 12.625 12.875
13.00 0.000318678 2.41484e-07 8.85441e-07 0.120232 0.000666156 0.00245123 12.875 13.125
13.25 0.000141831 8.04946e-08 4.02473e-07 0.0913734 0.000515386 0.00258573 13.125 13.375
13.50 5.81171e-05 8.04946e-08 8.04946e-08 0.0775623 0.00127585 0.00127938 13.375 13.625
13.75 2.12506e-05 0 8.04946e-08 0.0795455 0 0.00349983 13.625 13.875
14.00 5.23215e-06 0 0 0.0307692 0 0 13.875 14.125
14.25 9.65935e-07 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 8.04946e-08 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
