#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0208123 0 0 0.0127671 0 0 8.625 8.875
9.00 0.0332575 0 0 0.00977094 0 0 8.875 9.125
9.25 0.106331 0 0 0.0145908 0 0 9.125 9.375
9.50 0.267442 0 2.41484e-07 0.0449953 0 8.64267e-07 9.375 9.625
9.75 0.329078 2.73682e-06 1.62599e-05 0.0827302 7.62939e-06 4.53219e-05 9.625 9.875
10.00 0.23419 3.88789e-05 0.000256053 0.119424 0.000146165 0.000963837 9.875 10.125
10.25 0.134227 0.000154389 0.00108499 0.176432 0.000946179 0.0067113 10.125 10.375
10.50 0.0715339 0.000108426 0.000750371 0.207548 0.00119932 0.00840071 10.375 10.625
10.75 0.0357868 2.97025e-05 0.000218543 0.177862 0.000681788 0.00505149 10.625 10.875
11.00 0.0172889 1.07058e-05 7.22036e-05 0.156186 0.000522181 0.00353882 10.875 11.125
11.25 0.00794039 3.21978e-06 2.35849e-05 0.1314 0.00035207 0.00258765 11.125 11.375
11.50 0.00344074 1.20742e-06 5.9566e-06 0.105954 0.000313632 0.00155045 11.375 11.625
11.75 0.00140189 0 1.12692e-06 0.0825103 0 0.000738129 11.625 11.875
12.00 0.000528367 0 4.82968e-07 0.0729738 0 0.000848144 11.875 12.125
12.25 0.000175156 0 0 0.0505515 0 0 12.125 12.375
12.50 4.70088e-05 0 0 0.0565068 0 0 12.375 12.625
12.75 1.24767e-05 0 0 0.0258065 0 0 12.625 12.875
13.00 2.41484e-06 0 0 0 0 0 12.875 13.125
13.25 1.60989e-07 0 0 0 0 0 13.125 13.375
13.50 0 0 0 0 0 0 13.375 13.625
13.75 0 0 0 0 0 0 13.625 13.875
14.00 0 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
