#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00916173 0 0 0.0152612 0 0 8.625 8.875
9.00 0.0154739 0 0 0.0205218 0 0 8.875 9.125
9.25 0.0608706 0 0 0.0413776 0 0 9.125 9.375
9.50 0.197832 8.04946e-08 0 0.0882278 3.72529e-07 0 9.375 9.625
9.75 0.372604 6.43957e-07 6.03709e-06 0.123002 1.51992e-06 1.42083e-05 9.625 9.875
10.00 0.328902 1.84333e-05 9.90888e-05 0.154675 4.73708e-05 0.00025475 9.875 10.125
10.25 0.215349 0.000174029 0.000956678 0.20613 0.000641018 0.00354248 10.125 10.375
10.50 0.134407 0.000422838 0.00250419 0.275815 0.00227112 0.0137487 10.375 10.625
10.75 0.0796189 0.000282536 0.00174174 0.298216 0.00248155 0.0156955 10.625 10.875
11.00 0.0435549 0.000112934 0.000731776 0.276307 0.00187162 0.0123667 10.875 11.125
11.25 0.0234972 5.05506e-05 0.000317954 0.249289 0.00161158 0.0102976 11.125 11.375
11.50 0.0125409 2.20555e-05 0.00013507 0.216485 0.00137553 0.00853062 11.375 11.625
11.75 0.006581 8.85441e-06 5.44948e-05 0.191335 0.00108655 0.00675218 11.625 11.875
12.00 0.00335268 4.18572e-06 2.31019e-05 0.169984 0.00103496 0.00575899 11.875 12.125
12.25 0.00164652 1.69039e-06 8.45193e-06 0.142997 0.000878945 0.00442187 12.125 12.375
12.50 0.000770333 4.82968e-07 2.89781e-06 0.117032 0.000553235 0.00333405 12.375 12.625
12.75 0.000339043 0 9.65935e-07 0.0906933 0 0.00259802 12.625 12.875
13.00 0.000136599 0 0 0.0760165 0 0 12.875 13.125
13.25 4.80553e-05 0 0 0.0435511 0 0 13.125 13.375
13.50 1.465e-05 8.04946e-08 8.04946e-08 0.043956 0.00522428 0.00528201 13.375 13.625
13.75 3.21978e-06 0 0 0 0 0 13.625 13.875
14.00 4.02473e-07 0 0 0 0 0 13.875 14.125
14.25 0 0 0 0 0 0 14.125 14.375
14.50 0 0 0 0 0 0 14.375 14.625
14.75 0 0 0 0 0 0 14.625 14.875
15.00 0 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
