#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.0023267 0 0 0.081024 0 0 8.625 8.875
9.00 0.00418685 0 0 0.139905 0 0 8.875 9.125
9.25 0.0199549 0 0 0.187126 0 0 9.125 9.375
9.50 0.0791259 0 0 0.145098 0 0 9.375 9.625
9.75 0.224643 4.82968e-07 1.93187e-06 0.138901 1.84774e-06 7.40588e-06 9.625 9.875
10.00 0.305207 4.34671e-06 1.48915e-05 0.164323 1.1906e-05 4.07696e-05 9.875 10.125
10.25 0.217315 3.92009e-05 0.00018876 0.215592 0.000141472 0.000681922 10.125 10.375
10.50 0.136143 0.000156803 0.000797299 0.266681 0.000843644 0.00431985 10.375 10.625
10.75 0.0845448 0.000296381 0.00158067 0.306454 0.00242281 0.0132138 10.625 10.875
11.00 0.0512868 0.000219589 0.0012471 0.324478 0.00287998 0.0168355 10.875 11.125
11.25 0.0296279 0.000119776 0.000630514 0.311819 0.0027709 0.0149637 11.125 11.375
11.50 0.0171649 5.77146e-05 0.000334294 0.293121 0.00236884 0.0140402 11.375 11.625
11.75 0.00990583 2.9622e-05 0.000184252 0.27747 0.00215417 0.013694 11.625 11.875
12.00 0.00566062 1.5294e-05 9.09589e-05 0.261508 0.0019899 0.0120604 11.875 12.125
12.25 0.00321809 8.53243e-06 4.41915e-05 0.243578 0.00200026 0.010532 12.125 12.375
12.50 0.0017927 4.10522e-06 2.10896e-05 0.223385 0.00177437 0.00924499 12.375 12.625
12.75 0.000984127 1.69039e-06 1.17522e-05 0.20391 0.00136507 0.00962162 12.625 12.875
13.00 0.000527884 5.63462e-07 5.31264e-06 0.184203 0.00086984 0.0082937 12.875 13.125
13.25 0.000271589 1.60989e-07 1.69039e-06 0.163011 0.000495836 0.00524211 13.125 13.375
13.50 0.00013177 8.04946e-08 7.24451e-07 0.120342 0.00053703 0.00486297 13.375 13.625
13.75 6.17394e-05 0 4.82968e-07 0.118644 0 0.00694893 13.625 13.875
14.00 2.47118e-05 0 8.04946e-08 0.0651466 0 0.00305508 13.875 14.125
14.25 8.85441e-06 0 0 0.0818182 0 0 14.125 14.375
14.50 1.85138e-06 0 0 0.0434783 0 0 14.375 14.625
14.75 2.41484e-07 0 0 0 0 0 14.625 14.875
15.00 1.60989e-07 0 0 0 0 0 14.875 15.125
15.25 0 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
