#Peak halo masses in Msun
#Number densities in comoving Mpc^-3 dex^-1.
#Log10(HM) Number_Density Err+ Err- Satellite_fraction Err+ Err- HM_Left_Edge HM_Right_Edge
8.00 0 0 0 0 0 0 7.875 8.125
8.25 0 0 0 0 0 0 8.125 8.375
8.50 0 0 0 0 0 0 8.375 8.625
8.75 0.00210888 0 0 0.0675217 0 0 8.625 8.875
9.00 0.0037632 0 0 0.119334 0 0 8.875 9.125
9.25 0.0177474 0 0 0.154749 0 0 9.125 9.375
9.50 0.0651291 0 0 0.11711 0 0 9.375 9.625
9.75 0.181805 2.41484e-07 1.12692e-06 0.128324 1.16229e-06 5.40912e-06 9.625 9.875
10.00 0.279236 2.09286e-06 8.9349e-06 0.164715 6.25849e-06 2.67327e-05 9.875 10.125
10.25 0.20565 2.35849e-05 0.000108507 0.216239 8.98838e-05 0.000413746 10.125 10.375
10.50 0.129935 9.44202e-05 0.000480794 0.262404 0.000535607 0.00273943 10.375 10.625
10.75 0.0807318 0.00020502 0.00107364 0.295721 0.001784 0.00949231 10.625 10.875
11.00 0.0497345 0.000204456 0.00113232 0.322035 0.00277567 0.015795 10.875 11.125
11.25 0.0292842 0.000112048 0.000635102 0.316561 0.00260505 0.0151507 11.125 11.375
11.50 0.0171743 6.14174e-05 0.000342826 0.300277 0.00249338 0.0142521 11.375 11.625
11.75 0.0100458 3.48542e-05 0.000188116 0.285967 0.00246879 0.013626 11.625 11.875
12.00 0.0058431 1.70649e-05 0.000102953 0.275176 0.00211072 0.0130001 11.875 12.125
12.25 0.00336677 9.98133e-06 5.57023e-05 0.254913 0.00220239 0.0125346 12.125 12.375
12.50 0.00191247 4.74918e-06 3.05075e-05 0.236879 0.00189033 0.0123705 12.375 12.625
12.75 0.00109601 1.77088e-06 1.50525e-05 0.222679 0.00125393 0.0108243 12.625 12.875
13.00 0.000602663 1.04643e-06 7.80798e-06 0.209163 0.00137079 0.0103804 12.875 13.125
13.25 0.000328337 8.04946e-07 3.54176e-06 0.188527 0.00198452 0.00884879 13.125 13.375
13.50 0.000170166 1.60989e-07 1.5294e-06 0.166036 0.000788242 0.0075634 13.375 13.625
13.75 8.53243e-05 2.41484e-07 6.43957e-07 0.141509 0.00242284 0.00652844 13.625 13.875
14.00 3.96033e-05 8.04946e-08 2.41484e-07 0.0772358 0.00187173 0.00566113 13.875 14.125
14.25 1.72258e-05 0 8.04946e-08 0.0607477 0 0.00440964 14.125 14.375
14.50 3.86374e-06 0 0 0.0208333 0 0 14.375 14.625
14.75 1.5294e-06 0 0 0 0 0 14.625 14.875
15.00 8.04946e-08 0 0 0 0 0 14.875 15.125
15.25 8.04946e-08 0 0 0 0 0 15.125 15.375
15.50 0 0 0 0 0 0 15.375 15.625
15.75 0 0 0 0 0 0 15.625 15.875
